taxon,lineage
Australia/VIC342/2020,B.2.4
Australia/VIC344/2020,B.2.4
Australia/VIC378/2020,B.2.4
Australia/VIC511/2020,B.2.4
Australia/VIC518/2020,B.2.4
Australia/VIC509/2020,B.2.4
Australia/VIC403/2020,B.2.4
Australia/VIC422/2020,B.2.4
Australia/VIC887/2020,B.2.4
Australia/NSW175/2020,B.2.4
Australia/NSW174/2020,B.2.4
Uruguay/UY-10/2020,B.2.4
NewZealand/CoV002/2020,B.2.4
Australia/VIC176/2020,B.2.4
Australia/VIC808/2020,B.2.4
Australia/VIC968/2020,B.2.4
Australia/VIC753/2020,B.2.4
Australia/VIC966/2020,B.2.4
Australia/VIC751/2020,B.2.4
Australia/VIC290/2020,B.2.4
Australia/VIC280/2020,B.2.4
Australia/VIC305/2020,B.2.4
Australia/VIC223/2020,B.2.4
Australia/VIC325/2020,B.2.4
Australia/VIC326/2020,B.2.4
Taiwan/TSGH-17/2020,B.2.4
Denmark/ALAB-SSI-855/2020,B.2.4
New_Zealand/20VR0462/2020,B.2.4
New_Zealand/20VR0635/2020,B.2.4
New_Zealand/20VR0994/2020,B.2.4
New_Zealand/20VR1076/2020,B.2.4
New_Zealand/20VR1109/2020,B.2.4
New_Zealand/20VR1276/2020,B.2.4
New_Zealand/20VR1280/2020,B.2.4
New_Zealand/20VR1449/2020,B.2.4
New_Zealand/20VR1454/2020,B.2.4
New_Zealand/20VR1617/2020,B.2.4
New_Zealand/20VR1623/2020,B.2.4
New_Zealand/20VR1625/2020,B.2.4
New_Zealand/20VR1626/2020,B.2.4
New_Zealand/20VR1627/2020,B.2.4
New_Zealand/20VR1763/2020,B.2.4
New_Zealand/20VR1771/2020,B.2.4
New_Zealand/20VR1783/2020,B.2.4
New_Zealand/20VR1785/2020,B.2.4
New_Zealand/20VR1829/2020,B.2.4
New_Zealand/20VR1839/2020,B.2.4
New_Zealand/20VR1856/2020,B.2.4
New_Zealand/20VR1857/2020,B.2.4
New_Zealand/20VR1910/2020,B.2.4
New_Zealand/20VR1947/2020,B.2.4
New_Zealand/20VR2066/2020,B.2.4
Australia/VIC1466/2020,B.2.4
Wales/PHWC-160270/2020,B.2.4
Wales/PHWC-15C893/2020,B.2.4
England/BRIS-1265AA/2020,B.2.4
England/CAMB-1B17DB/2020,B.2.4
England/CAMB-1ADF07/2020,B.2.4
England/LOND-D3D3C/2020,B.2.4
Wales/PHWC-29238/2020,B.2.4
Wales/PHWC-28F23/2020,B.2.4
England/CAMB-824DD/2020,B.2.4
England/BRIS-124EA1/2020,B.2.4
England/CAMB-7F2BB/2020,B.2.4
England/CAMB-813A4/2020,B.2.4
England/CAMB-8218B/2020,B.2.4
England/CAMB-801BA/2020,B.2.4
England/BRIS-123B32/2020,B.2.4
England/BRIS-123B41/2020,B.2.4
England/CAMB-7B9C9/2020,B.2.4
England/CAMB-7D7BE/2020,B.2.4
England/CAMB-7D9C7/2020,B.2.4
England/20166011404/2020,B.2.4
England/NOTT-10F2DD/2020,B.2.4
England/20156048204/2020,B.2.4
England/CAMB-78F7F/2020,B.2.4
England/CAMB-7815B/2020,B.2.4
England/CAMB-7A0F2/2020,B.2.4
England/201161151/2020,B.2.4
England/201161238/2020,B.2.4
England/20119066104/2020,B.2.4
England/20119023104/2020,B.2.4
England/20122007006/2020,B.2.4
England/20124003604/2020,B.2.4
England/20126005504/2020,B.2.4
England/20128011804/2020,B.2.4
England/20129031804/2020,B.2.4
England/20129010704/2020,B.2.4
England/20128037804/2020,B.2.4
England/CAMB-759B0/2020,B.2.4
England/CAMB-76B31/2020,B.2.4
England/20131103904/2020,B.2.4
England/20129177704/2020,B.2.4
England/20129176304/2020,B.2.4
England/20130050804/2020,B.2.4
England/20140009904/2020,B.2.4
England/CAMB-760C9/2020,B.2.4
England/20134021004/2020,B.2.4
England/20134016404/2020,B.2.4
England/20132082004/2020,B.2.4
England/20132031104/2020,B.2.4
England/20132001104/2020,B.2.4
England/20144000804/2020,B.2.4
England/20142003904/2020,B.2.4
England/201360251/2020,B.2.4
England/201360075/2020,B.2.4
England/20138008804/2020,B.2.4
England/20140064004/2020,B.2.4
England/CAMB-72E3C/2020,B.2.4
England/20139010504/2020,B.2.4
England/20140008402/2020,B.2.4
England/20148007004/2020,B.2.4
England/SHEF-C05D0/2020,B.2.4
England/20139042804/2020,B.2.4
Wales/PHWC-24349/2020,B.2.4
England/20116022902/2020,B.2.4
