taxon,lineage
Iceland/530/2020,B.2.6
Iceland/541/2020,B.2.6
Iceland/540/2020,B.2.6
Jordan/SR-035/2020,B.2.6
Australia/VIC862/2020,B.2.6
Jordan/SR-042/2020,B.2.6
Jordan/SR-053/2020,B.2.6
Australia/VIC970/2020,B.2.6
Australia/VIC268/2020,B.2.6
Australia/VIC208/2020,B.2.6
Australia/VIC233/2020,B.2.6
Singapore/27/2020,B.2.6
Australia/NSW334/2020,B.2.6
New_Zealand/20VR1900/2020,B.2.6
Leste/TL25/2020,B.2.6
England/BRIS-12802F/2020,B.2.6
England/BRIS-129413/2020,B.2.6
England/BRIS-126B8A/2020,B.2.6
England/BRIS-126B3F/2020,B.2.6
England/BRIS-126BA8/2020,B.2.6
England/BRIS-126B99/2020,B.2.6
England/BRIS-126BB7/2020,B.2.6
England/CAMB-1AC339/2020,B.2.6
England/EXET-135BD3/2020,B.2.6
England/CAMB-1AA3FF/2020,B.2.6
England/LOND-D53A1/2020,B.2.6
England/CAMB-7FE20/2020,B.2.6
England/NOTT-10FBE1/2020,B.2.6
England/BRIS-12315E/2020,B.2.6
England/CAMB-7BBF0/2020,B.2.6
England/201160623/2020,B.2.6
England/201161632/2020,B.2.6
England/201161633/2020,B.2.6
England/201140386/2020,B.2.6
England/20119085604/2020,B.2.6
England/20119056604/2020,B.2.6
Wales/PHWC-285F4/2020,B.2.6
Wales/PHWC-2722B/2020,B.2.6
England/20130034404/2020,B.2.6
England/CAMB-76F44/2020,B.2.6
England/20134007204/2020,B.2.6
England/20134003204/2020,B.2.6
England/20144022304/2020,B.2.6
England/20148006304/2020,B.2.6
England/NOTT-10E72A/2020,B.2.6
England/NOTT-10E49C/2020,B.2.6
England/CAMB-73080/2020,B.2.6
England/CAMB-7417D/2020,B.2.6
Scotland/CVR171/2020,B.2.6
Scotland/EDB182/2020,B.2.6
England/CAMB-74E85/2020,B.2.6
England/CAMB-74B33/2020,B.2.6
England/20109094506/2020,B.2.6
