taxon,lineage
Australia/NT14/2020,B.2.1
Australia/VIC556/2020,B.2.1
Australia/VIC572/2020,B.2.1
Australia/VIC586/2020,B.2.1
Australia/VIC685/2020,B.2.1
Australia/VIC697/2020,B.2.1
Australia/VIC327/2020,B.2.1
Australia/VIC328/2020,B.2.1
Australia/VIC332/2020,B.2.1
USA/WA-UW-1645/2020,B.2.1
Australia/VIC426/2020,B.2.1
Australia/VIC428/2020,B.2.1
Iceland/411/2020,B.2.1
Iceland/537/2020,B.2.1
Iceland/535/2020,B.2.1
USA/NY-Wadsworth-10683-01/2020,B.2.1
USA/NY-Wadsworth-11000-01/2020,B.2.1
Taiwan/TSGH-10/2020,B.2.1
DRC/158/2020,B.2.1
Netherlands/NA_21/2020,B.2.1
Brazil/ES-225/2020,B.2.1
Sweden/20-08154/2020,B.2.1
Australia/NSW77/2020,B.2.1
Australia/NSW176/2020,B.2.1
Australia/NSW79/2020,B.2.1
Australia/NSW78/2020,B.2.1
Australia/NSW89/2020,B.2.1
Australia/NSW76/2020,B.2.1
Australia/NSW81/2020,B.2.1
Australia/NSW88/2020,B.2.1
Australia/NSW75/2020,B.2.1
Australia/NSW82/2020,B.2.1
Canada/BC_78548/2020,B.2.1
Australia/NSW80/2020,B.2.1
USA/NY-Wadsworth-14726-02/2020,B.2.1
Australia/NSW51/2020,B.2.1
Australia/VIC81/2020,B.2.1
Australia/VIC80/2020,B.2.1
Australia/VIC79/2020,B.2.1
Australia/VIC87/2020,B.2.1
Australia/VIC82/2020,B.2.1
Australia/VIC88/2020,B.2.1
Australia/VIC116/2020,B.2.1
Australia/VIC21/2020,B.2.1
Australia/VIC23/2020,B.2.1
Australia/VIC18/2020,B.2.1
Finland/14M20/2020,B.2.1
Australia/VIC127/2020,B.2.1
Australia/VIC47/2020,B.2.1
Ireland/22901/2020,B.2.1
Australia/VIC146/2020,B.2.1
Australia/VIC172/2020,B.2.1
Australia/VIC171/2020,B.2.1
Australia/VIC187/2020,B.2.1
Australia/VIC186/2020,B.2.1
Australia/VIC203/2020,B.2.1
Australia/QLDID929/2020,B.2.1
Germany/NRW-35/2020,B.2.1
Germany/NRW-31/2020,B.2.1
Australia/VIC1196/2020,B.2.1
Iceland/256/2020,B.2.1
Canada/BC_9446031/2020,B.2.1
Australia/VIC788/2020,B.2.1
Iceland/330/2020,B.2.1
Australia/VIC951/2020,B.2.1
USA/NY-NYUMC31/2020,B.2.1
Australia/NSW36/2020,B.2.1
Australia/NSW41/2020,B.2.1
