taxon,lineage
Argentina/PAIS_A002/2020,B.1.1.28
Brazil/AL-837/2020,B.1.1.28
Fujian/IM3520003T/2020,B.1.1.28
Fujian/IM3520002T/2020,B.1.1.28
Brazil/SPBR-14/2020,B.1.1.28
Thailand/Bangkok-0071/2020,B.1.1.28
Brazil/RJ-1719/2020,B.1.1.28
Brazil/PA162802-IEC/2020,B.1.1.28
Brazil/PA164239-IEC/2020,B.1.1.28
Brazil/PA164173-IEC/2020,B.1.1.28
Brazil/PA164218-IEC/2020,B.1.1.28
Brazil/RJ-2682/2020,B.1.1.28
Brazil/RJ-2717/2020,B.1.1.28
Brazil/RJ-2812/2020,B.1.1.28
Brazil/SPBR-139/2020,B.1.1.28
Brazil/SPBR-138/2020,B.1.1.28
Brazil/SPBR-140/2020,B.1.1.28
Brazil/SPBR-141/2020,B.1.1.28
Brazil/SPBR-146/2020,B.1.1.28
Brazil/SPBR-147/2020,B.1.1.28
Brazil/SPBR-148/2020,B.1.1.28
Brazil/SPBR-149/2020,B.1.1.28
Brazil/SPBR-504/2020,B.1.1.28
Brazil/SPBR-506/2020,B.1.1.28
Brazil/SPBR-505/2020,B.1.1.28
Brazil/SPBR-500/2020,B.1.1.28
Brazil/SPBR-516/2020,B.1.1.28
Brazil/PA0226/2020,B.1.1.28
Brazil/PA0228/2020,B.1.1.28
Brazil/PA0230/2020,B.1.1.28
Brazil/PA0231/2020,B.1.1.28
Brazil/PA0234/2020,B.1.1.28
Brazil/PA0236/2020,B.1.1.28
Brazil/PE0238/2020,B.1.1.28
Brazil/RJ0272/2020,B.1.1.28
Brazil/RS0242/2020,B.1.1.28
Brazil/SC0244/2020,B.1.1.28
Brazil/SC0245/2020,B.1.1.28
Brazil/SP-527/2020,B.1.1.28
Brazil/SP-526/2020,B.1.1.28
Brazil/SP-524/2020,B.1.1.28
Brazil/SP-523/2020,B.1.1.28
Brazil/SP-512/2020,B.1.1.28
Brazil/SP-549/2020,B.1.1.28
Brazil/SP-607/2020,B.1.1.28
Brazil/SP-606/2020,B.1.1.28
Brazil/SP-537/2020,B.1.1.28
Brazil/SP-601/2020,B.1.1.28
Brazil/SP-126/2020,B.1.1.28
Brazil/SP-47/2020,B.1.1.28
Scotland/CVR3511/2020,B.1.1.28
Scotland/CVR2951/2020,B.1.1.28
Scotland/CVR3105/2020,B.1.1.28
Scotland/CVR3475/2020,B.1.1.28
