taxon,lineage
Australia/NT11/2020,B.1.1.33
Brazil/RJ-763/2020,B.1.1.33
Brazil/RJ-818/2020,B.1.1.33
Brazil/RJ-872/2020,B.1.1.33
Australia/VIC876/2020,B.1.1.33
Argentina/PAIS_A001/2020,B.1.1.33
Brazil/DF-615i/2020,B.1.1.33
Brazil/DF-619i/2020,B.1.1.33
Brazil/DF-861/2020,B.1.1.33
Brazil/DF-862/2020,B.1.1.33
Brazil/DF-891/2020,B.1.1.33
Argentina/PAIS_A026/2020,B.1.1.33
Argentina/PAIS_A024/2020,B.1.1.33
Argentina/PAIS_A023/2020,B.1.1.33
USA/WI-UW-114/2020,B.1.1.33
Canada/ON_PHL2653/2020,B.1.1.33
USA/WI-UW-198/2020,B.1.1.33
USA/TX-HMH098/2020,B.1.1.33
USA/MI-MDHHS-SC20138/2020,B.1.1.33
USA/MI-MDHHS-SC20013/2020,B.1.1.33
USA/WA-UW-4015/2020,B.1.1.33
USA/NY-NYUMC509/2020,B.1.1.33
Chile/Santiago_52/2020,B.1.1.33
Chile/Santiago_56/2020,B.1.1.33
Chile/Santiago_66/2020,B.1.1.33
Chile/Santiago_71/2020,B.1.1.33
Chile/Santiago_73/2020,B.1.1.33
Chile/Santiago_74/2020,B.1.1.33
Chile/Santiago_76/2020,B.1.1.33
Brazil/PA161548-IEC/2020,B.1.1.33
Brazil/AP161167-IEC/2020,B.1.1.33
Australia/NSW294/2020,B.1.1.33
Australia/NSW332/2020,B.1.1.33
USA/MI-MDHHS-SC20444/2020,B.1.1.33
Portugal/PT0341/2020,B.1.1.33
Portugal/PT0448/2020,B.1.1.33
Portugal/PT0588/2020,B.1.1.33
USA/PA-MGEL96/2020,B.1.1.33
Brazil/RJ-899/2020,B.1.1.33
Brazil/RJ-1056/2020,B.1.1.33
Brazil/RJ-1058/2020,B.1.1.33
Brazil/RJ-1065/2020,B.1.1.33
Brazil/RJ-1100/2020,B.1.1.33
Brazil/RJ-1111/2020,B.1.1.33
Brazil/RJ-1119/2020,B.1.1.33
Brazil/RJ-1402/2020,B.1.1.33
Brazil/RJ-1464/2020,B.1.1.33
Brazil/RJ-1466/2020,B.1.1.33
Brazil/RJ-1600/2020,B.1.1.33
Brazil/RJ-1627/2020,B.1.1.33
Brazil/RJ-1690/2020,B.1.1.33
Brazil/RJ-1691/2020,B.1.1.33
Brazil/RJ-1701/2020,B.1.1.33
Brazil/RJ-1702/2020,B.1.1.33
Brazil/RJ-1901/2020,B.1.1.33
Brazil/RJ-1902/2020,B.1.1.33
Brazil/RJ-1921/2020,B.1.1.33
Brazil/RJ-1923/2020,B.1.1.33
Brazil/RJ-1927/2020,B.1.1.33
Brazil/RJ-1943/2020,B.1.1.33
Brazil/RJ-1948/2020,B.1.1.33
Brazil/RJ-1952/2020,B.1.1.33
Brazil/RJ-1966/2020,B.1.1.33
Brazil/RJ-2000/2020,B.1.1.33
Brazil/RJ-2007/2020,B.1.1.33
Brazil/RJ-2033/2020,B.1.1.33
Brazil/RJ-2044/2020,B.1.1.33
Brazil/RJ-2057/2020,B.1.1.33
Brazil/RJ-2062/2020,B.1.1.33
Brazil/RJ-2072/2020,B.1.1.33
Brazil/RJ-2077/2020,B.1.1.33
Brazil/RJ-2078/2020,B.1.1.33
USA/DC-HP00052/2020,B.1.1.33
Uruguay/UY-NYUMC857/2020,B.1.1.33
Brazil/AP162741-IEC/2020,B.1.1.33
Brazil/AC162535-IEC/2020,B.1.1.33
Brazil/AP162966-IEC/2020,B.1.1.33
Brazil/AP164082-IEC/2020,B.1.1.33
Brazil/AP163972-IEC/2020,B.1.1.33
Brazil/AP164346-IEC/2020,B.1.1.33
Brazil/PA164684-IEC/2020,B.1.1.33
Brazil/MA163069-IEC/2020,B.1.1.33
USA/MA-MGH-00611/2020,B.1.1.33
USA/MA-MGH-00694/2020,B.1.1.33
USA/MA-MGH-00076/2020,B.1.1.33
USA/MA-MGH-00693/2020,B.1.1.33
USA/MA-MGH-00168/2020,B.1.1.33
Brazil/RJ-1574/2020,B.1.1.33
Brazil/RJ-2091/2020,B.1.1.33
Brazil/RJ-2195/2020,B.1.1.33
