taxon,lineage
Wales/PHWC-162539/2020,B.1.1.16
Wales/PHWC-1628B8/2020,B.1.1.16
Wales/PHWC-1642C7/2020,B.1.1.16
Wales/PHWC-16387B/2020,B.1.1.16
Wales/PHWC-16431F/2020,B.1.1.16
Wales/PHWC-163B18/2020,B.1.1.16
Wales/PHWC-1642E5/2020,B.1.1.16
Wales/PHWC-164652/2020,B.1.1.16
Wales/PHWC-15CCB5/2020,B.1.1.16
Wales/PHWC-369AC/2020,B.1.1.16
Wales/PHWC-362FC/2020,B.1.1.16
Wales/PHWC-362ED/2020,B.1.1.16
Wales/PHWC-36BF1/2020,B.1.1.16
Wales/PHWC-36C85/2020,B.1.1.16
Wales/PHWC-36836/2020,B.1.1.16
Wales/PHWC-2C2DB/2020,B.1.1.16
Wales/PHWC-368AF/2020,B.1.1.16
Wales/PHWC-328C1/2020,B.1.1.16
Wales/PHWC-3290A/2020,B.1.1.16
Wales/PHWC-3556D/2020,B.1.1.16
Wales/PHWC-3612C/2020,B.1.1.16
Wales/PHWC-3603E/2020,B.1.1.16
Wales/PHWC-32B40/2020,B.1.1.16
Wales/PHWC-3313E/2020,B.1.1.16
Wales/PHWC-33F70/2020,B.1.1.16
Wales/PHWC-2E163/2020,B.1.1.16
Wales/PHWC-31E84/2020,B.1.1.16
Wales/PHWC-2DEC7/2020,B.1.1.16
Wales/PHWC-2E190/2020,B.1.1.16
Wales/PHWC-31349/2020,B.1.1.16
Wales/PHWC-317D4/2020,B.1.1.16
Wales/PHWC-2EA1D/2020,B.1.1.16
Wales/PHWC-2BEE7/2020,B.1.1.16
Wales/PHWC-2BF3F/2020,B.1.1.16
