taxon,lineage
Wales/PHWC-162B0A/2020,B.1.1.30
Wales/PHWC-162AD0/2020,B.1.1.30
Wales/PHWC-1624E1/2020,B.1.1.30
Wales/PHWC-162584/2020,B.1.1.30
Wales/PHWC-162FC2/2020,B.1.1.30
Wales/PHWC-1630CE/2020,B.1.1.30
Wales/PHWC-1631F8/2020,B.1.1.30
Wales/PHWC-16333E/2020,B.1.1.30
Wales/PHWC-162C9E/2020,B.1.1.30
Wales/PHWC-162E2F/2020,B.1.1.30
Wales/PHWC-1626EB/2020,B.1.1.30
Wales/PHWC-1627CA/2020,B.1.1.30
Wales/PHWC-1632D7/2020,B.1.1.30
Wales/PHWC-162609/2020,B.1.1.30
Wales/PHWC-1630DD/2020,B.1.1.30
Wales/PHWC-162C16/2020,B.1.1.30
Wales/PHWC-162C43/2020,B.1.1.30
Wales/PHWC-1627D9/2020,B.1.1.30
Wales/PHWC-162803/2020,B.1.1.30
Wales/PHWC-163222/2020,B.1.1.30
Wales/PHWC-164379/2020,B.1.1.30
Wales/PHWC-163E88/2020,B.1.1.30
Wales/PHWC-163C24/2020,B.1.1.30
Wales/PHWC-163996/2020,B.1.1.30
Wales/PHWC-163F49/2020,B.1.1.30
Wales/PHWC-164528/2020,B.1.1.30
Wales/PHWC-163C15/2020,B.1.1.30
Wales/PHWC-163D21/2020,B.1.1.30
Wales/PHWC-163802/2020,B.1.1.30
Wales/PHWC-163AA2/2020,B.1.1.30
Wales/PHWC-163D03/2020,B.1.1.30
Wales/PHWC-163B63/2020,B.1.1.30
Wales/PHWC-164607/2020,B.1.1.30
Wales/PHWC-160CFA/2020,B.1.1.30
Wales/PHWC-160234/2020,B.1.1.30
Wales/PHWC-1605C2/2020,B.1.1.30
Wales/PHWC-1600A3/2020,B.1.1.30
Wales/PHWC-15FD91/2020,B.1.1.30
Wales/PHWC-160182/2020,B.1.1.30
Wales/PHWC-15E327/2020,B.1.1.30
Wales/PHWC-15E284/2020,B.1.1.30
Wales/PHWC-15D9CC/2020,B.1.1.30
Wales/PHWC-15DE90/2020,B.1.1.30
Wales/PHWC-15C20E/2020,B.1.1.30
Wales/PHWC-15C2C2/2020,B.1.1.30
Wales/PHWC-15D12E/2020,B.1.1.30
Wales/PHWC-15C3ED/2020,B.1.1.30
Wales/PHWC-15C80C/2020,B.1.1.30
Wales/PHWC-15D49E/2020,B.1.1.30
Wales/PHWC-15CEA0/2020,B.1.1.30
Wales/PHWC-15CE64/2020,B.1.1.30
Wales/PHWC-15D531/2020,B.1.1.30
Wales/PHWC-15C31A/2020,B.1.1.30
Wales/PHWC-15C4F9/2020,B.1.1.30
Wales/PHWC-15C8FD/2020,B.1.1.30
Wales/PHWC-15CA33/2020,B.1.1.30
Wales/PHWC-36BB5/2020,B.1.1.30
Wales/PHWC-329A0/2020,B.1.1.30
Wales/PHWC-32964/2020,B.1.1.30
Wales/PHWC-32A25/2020,B.1.1.30
Wales/PHWC-2C2EA/2020,B.1.1.30
Wales/PHWC-361A4/2020,B.1.1.30
Wales/PHWC-36A8B/2020,B.1.1.30
Wales/PHWC-32A8F/2020,B.1.1.30
Wales/PHWC-32A52/2020,B.1.1.30
Wales/PHWC-3658A/2020,B.1.1.30
Wales/PHWC-362DE/2020,B.1.1.30
Wales/PHWC-3382A/2020,B.1.1.30
Wales/PHWC-348CF/2020,B.1.1.30
Wales/PHWC-340C7/2020,B.1.1.30
Wales/PHWC-33C3D/2020,B.1.1.30
Wales/PHWC-3411F/2020,B.1.1.30
Wales/PHWC-3481A/2020,B.1.1.30
Wales/PHWC-33BB8/2020,B.1.1.30
Wales/PHWC-3404F/2020,B.1.1.30
Wales/PHWC-33BC7/2020,B.1.1.30
Wales/PHWC-345E6/2020,B.1.1.30
Wales/PHWC-346F2/2020,B.1.1.30
Wales/PHWC-31AEA/2020,B.1.1.30
Wales/PHWC-2E172/2020,B.1.1.30
Wales/PHWC-2DED6/2020,B.1.1.30
Wales/PHWC-31B14/2020,B.1.1.30
Wales/PHWC-322F0/2020,B.1.1.30
Wales/PHWC-2E29D/2020,B.1.1.30
Wales/PHWC-2E154/2020,B.1.1.30
Wales/PHWC-31798/2020,B.1.1.30
Wales/PHWC-30BCA/2020,B.1.1.30
Wales/PHWC-30D00/2020,B.1.1.30
Wales/PHWC-30B60/2020,B.1.1.30
Wales/PHWC-2B7BF/2020,B.1.1.30
Wales/PHWC-2F37B/2020,B.1.1.30
Wales/PHWC-2BEBA/2020,B.1.1.30
Wales/PHWC-2764D/2020,B.1.1.30
