taxon,lineage
Bangladesh/DU_50740/2020,B.1.1.23
Australia/VIC1609/2020,B.1.1.23
Bangladesh/BCSIR_NILMRC_004/2020,B.1.1.23
Bangladesh/BCSIR-NILMRC_042/2020,B.1.1.23
Bangladesh/BCSIR-NILMRC_050/2020,B.1.1.23
Bangladesh/BCSIR-NILMRC_087/2020,B.1.1.23
Bangladesh/BCSIR-NILMRC_054/2020,B.1.1.23
Bangladesh/BCSIR-NILMRC_051/2020,B.1.1.23
Bangladesh/CHRF_0004/2020,B.1.1.23
Bangladesh/BCSIR-NILMRC_094/2020,B.1.1.23
Bangladesh/BCSIR-NILMRC_095/2020,B.1.1.23
Bangladesh/BCSIR-NILMRC_091/2020,B.1.1.23
Bangladesh/BCSIR-NILMRC_100/2020,B.1.1.23
