taxon,lineage
Australia/VIC483/2020,B.1.1.1
Australia/VIC693/2020,B.1.1.1
Australia/VIC354/2020,B.1.1.1
USA/NY-NYUMC171/2020,B.1.1.1
Iceland/474/2020,B.1.1.1
Iceland/488/2020,B.1.1.1
Iceland/123/2020,B.1.1.1
Australia/VIC931/2020,B.1.1.1
Argentina/PAIS_A018/2020,B.1.1.1
Argentina/PAIS_A017/2020,B.1.1.1
Argentina/PAIS_A022/2020,B.1.1.1
Argentina/PAIS_A021/2020,B.1.1.1
Argentina/PAIS_A020/2020,B.1.1.1
Australia/NSW168/2020,B.1.1.1
Russia/Moscow-67142/2020,B.1.1.1
Russia/Moscow-77610/2020,B.1.1.1
Russia/Moscow-77620/2020,B.1.1.1
Russia/Yakutia-83301/2020,B.1.1.1
Russia/Yakutia-73709/2020,B.1.1.1
Russia/Khabarovsk-88201/2020,B.1.1.1
Sweden/20-08143/2020,B.1.1.1
Denmark/ALAB-HH15/2020,B.1.1.1
DRC/523/2020,B.1.1.1
Finland/13M3/2020,B.1.1.1
Iceland/104/2020,B.1.1.1
Iceland/11/2020,B.1.1.1
Iceland/253/2020,B.1.1.1
Iceland/257/2020,B.1.1.1
Poland/1109171/2020,B.1.1.1
Australia/VIC806/2020,B.1.1.1
Iceland/313/2020,B.1.1.1
Iceland/314/2020,B.1.1.1
Denmark/SSI-05/2020,B.1.1.1
Russia/Moscow_PMVL-1/2020,B.1.1.1
DRC/1376/2020,B.1.1.1
Netherlands/ZuidHolland_69/2020,B.1.1.1
Belgium/HCM-0324151/2020,B.1.1.1
Belgium/VT-0325143/2020,B.1.1.1
Belgium/GJJ-0325145/2020,B.1.1.1
Belgium/VWJM-0324136/2020,B.1.1.1
Netherlands/NA_213/2020,B.1.1.1
DRC/215/2020,B.1.1.1
Netherlands/NA_138/2020,B.1.1.1
Costa_Rica/05/2020,B.1.1.1
DRC/1377/2020,B.1.1.1
DRC/1397/2020,B.1.1.1
DRC/1382/2020,B.1.1.1
DRC/1398/2020,B.1.1.1
DRC/1375/2020,B.1.1.1
DRC/1378/2020,B.1.1.1
DRC/1779/2020,B.1.1.1
DRC/2047/2020,B.1.1.1
Vietnam/VNHN_0837/2020,B.1.1.1
Hungary/SRC-00817/2020,B.1.1.1
South_Africa/KRISP-045/2020,B.1.1.1
USA/MI-MDHHS-SC20113/2020,B.1.1.1
Germany/BAV-MVP0072/2020,B.1.1.1
Germany/BAV-MVP0090/2020,B.1.1.1
DRC/2813/2020,B.1.1.1
Denmark/ALAB-SSI-248/2020,B.1.1.1
Greece/209_33926/2020,B.1.1.1
Austria/CeMM0067/2020,B.1.1.1
