taxon,lineage
Wales/PHWC-162A49/2020,B.1.1.29
Wales/PHWC-162CDA/2020,B.1.1.29
Wales/PHWC-1632E6/2020,B.1.1.29
Wales/PHWC-162A2B/2020,B.1.1.29
Wales/PHWC-16286D/2020,B.1.1.29
Wales/PHWC-1628D6/2020,B.1.1.29
Wales/PHWC-16296A/2020,B.1.1.29
Wales/PHWC-163170/2020,B.1.1.29
Wales/PHWC-162EE3/2020,B.1.1.29
Wales/PHWC-162E89/2020,B.1.1.29
Wales/PHWC-1627BB/2020,B.1.1.29
Wales/PHWC-162A85/2020,B.1.1.29
Wales/PHWC-162B28/2020,B.1.1.29
Wales/PHWC-16386C/2020,B.1.1.29
Wales/PHWC-16469E/2020,B.1.1.29
Wales/PHWC-163DC7/2020,B.1.1.29
Wales/PHWC-1636F9/2020,B.1.1.29
Wales/PHWC-1637AB/2020,B.1.1.29
Wales/PHWC-163820/2020,B.1.1.29
Wales/PHWC-16392D/2020,B.1.1.29
Wales/PHWC-1646E9/2020,B.1.1.29
Wales/PHWC-163F76/2020,B.1.1.29
Wales/PHWC-16384E/2020,B.1.1.29
Wales/PHWC-164458/2020,B.1.1.29
Wales/PHWC-1641E8/2020,B.1.1.29
Wales/PHWC-1635CF/2020,B.1.1.29
Wales/PHWC-15FCEF/2020,B.1.1.29
Wales/PHWC-1609A8/2020,B.1.1.29
Wales/PHWC-160D06/2020,B.1.1.29
Wales/PHWC-160BC0/2020,B.1.1.29
Wales/PHWC-160717/2020,B.1.1.29
Wales/PHWC-160D9D/2020,B.1.1.29
Wales/PHWC-15DD1B/2020,B.1.1.29
Wales/PHWC-15DA23/2020,B.1.1.29
Wales/PHWC-15E4BB/2020,B.1.1.29
Wales/PHWC-15C990/2020,B.1.1.29
Wales/PHWC-15D513/2020,B.1.1.29
Wales/PHWC-15CEDD/2020,B.1.1.29
Wales/PHWC-15C7A5/2020,B.1.1.29
Wales/PHWC-15CFE9/2020,B.1.1.29
Wales/PHWC-15D443/2020,B.1.1.29
Wales/PHWC-15C5F6/2020,B.1.1.29
Wales/PHWC-36A7C/2020,B.1.1.29
Wales/PHWC-36292/2020,B.1.1.29
Wales/PHWC-36D19/2020,B.1.1.29
Wales/PHWC-36CB2/2020,B.1.1.29
Wales/PHWC-367EE/2020,B.1.1.29
Wales/PHWC-36AA9/2020,B.1.1.29
Wales/PHWC-36C1C/2020,B.1.1.29
Wales/PHWC-3614A/2020,B.1.1.29
Wales/PHWC-363AE/2020,B.1.1.29
Wales/PHWC-35AE6/2020,B.1.1.29
Wales/PHWC-35F32/2020,B.1.1.29
Wales/PHWC-35C0E/2020,B.1.1.29
Wales/PHWC-35B5C/2020,B.1.1.29
Wales/PHWC-2DEE5/2020,B.1.1.29
Wales/PHWC-2DEB8/2020,B.1.1.29
