taxon,lineage
Netherlands/NA_613/2020,B.1.1.31
Netherlands/Flevoland_11/2020,B.1.1.31
Netherlands/Flevoland_16/2020,B.1.1.31
Netherlands/Flevoland_18/2020,B.1.1.31
Netherlands/Flevoland_8/2020,B.1.1.31
Netherlands/Gelderland_162/2020,B.1.1.31
Netherlands/Gelderland_163/2020,B.1.1.31
Netherlands/Gelderland_24/2020,B.1.1.31
Netherlands/Gelderland_26/2020,B.1.1.31
Netherlands/Gelderland_48/2020,B.1.1.31
Netherlands/Gelderland_49/2020,B.1.1.31
Netherlands/Gelderland_50/2020,B.1.1.31
Netherlands/Gelderland_88/2020,B.1.1.31
Netherlands/Gelderland_89/2020,B.1.1.31
Netherlands/Gelderland_90/2020,B.1.1.31
Netherlands/Gelderland_92/2020,B.1.1.31
Netherlands/Gelderland_93/2020,B.1.1.31
Netherlands/NoordHolland_28/2020,B.1.1.31
Netherlands/Overijssel_34/2020,B.1.1.31
Netherlands/Overijssel_35/2020,B.1.1.31
Netherlands/Utrecht_48/2020,B.1.1.31
Netherlands/Utrecht_49/2020,B.1.1.31
Canada/ON-UHTC_0057/2020,B.1.1.31
