taxon,lineage
Scotland/EDB4949/2020,B.1.1.14
Scotland/EDB4962/2020,B.1.1.14
Scotland/EDB4950/2020,B.1.1.14
Scotland/EDB4953/2020,B.1.1.14
Scotland/EDB4952/2020,B.1.1.14
Scotland/EDB4948/2020,B.1.1.14
Scotland/EDB4956/2020,B.1.1.14
Scotland/EDB4959/2020,B.1.1.14
Scotland/EDB4961/2020,B.1.1.14
Scotland/EDB4957/2020,B.1.1.14
Scotland/EDB5747/2020,B.1.1.14
Scotland/EDB6322/2020,B.1.1.14
Scotland/EDB5678/2020,B.1.1.14
Scotland/EDB5593/2020,B.1.1.14
Scotland/EDB5288/2020,B.1.1.14
Scotland/EDB5242/2020,B.1.1.14
Scotland/CVR3168/2020,B.1.1.14
Scotland/EDB4802/2020,B.1.1.14
Scotland/CVR2798/2020,B.1.1.14
Scotland/CVR3145/2020,B.1.1.14
Scotland/EDB4739/2020,B.1.1.14
Scotland/EDB4743/2020,B.1.1.14
Scotland/EDB4653/2020,B.1.1.14
Scotland/CVR3227/2020,B.1.1.14
Scotland/CVR2974/2020,B.1.1.14
Scotland/CVR3169/2020,B.1.1.14
Scotland/CVR3210/2020,B.1.1.14
Scotland/CVR3170/2020,B.1.1.14
Scotland/CVR2973/2020,B.1.1.14
Scotland/CVR3171/2020,B.1.1.14
Scotland/EDB4535/2020,B.1.1.14
Scotland/EDB4536/2020,B.1.1.14
Scotland/EDB3954/2020,B.1.1.14
Scotland/EDB4391/2020,B.1.1.14
Scotland/EDB4426/2020,B.1.1.14
Scotland/EDB3902/2020,B.1.1.14
Scotland/EDB2614/2020,B.1.1.14
Scotland/EDB2077/2020,B.1.1.14
Scotland/EDB1683/2020,B.1.1.14
