GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
EPI_ISL_419723,Australia/VIC121/2020,Australia,,2020-03-18,12.0,B.2.2,0
EPI_ISL_419722,Australia/VIC120/2020,Australia,,2020-03-19,12.0,B.2.2,0
EPI_ISL_419744,Australia/VIC25/2020,Australia,,2020-03-10,11.0,B.2.2,0
EPI_ISL_419738,Australia/VIC19/2020,Australia,,2020-03-08,11.0,B.2.2,0
EPI_ISL_424378,Iceland/354/2020,Iceland,,2020-03-19,12.0,B.2.2,0
EPI_ISL_419803,Australia/VIC84/2020,Australia,,2020-03-14,11.0,B.2.2,1
EPI_ISL_417025,Belgium/ULG-7019/2020,Belgium,,2020-03-15,12.0,B.2.2,1
EPI_ISL_417017,Belgium/ULG-6638/2020,Belgium,,2020-03-14,11.0,B.2.2,0
EPI_ISL_417574,Iceland/246/2020,Iceland,Spain,2020-03-17,12.0,B.2.2,0
EPI_ISL_417501,USA/MN57-MDH57/2020,USA,,2020-03-14,11.0,B.2.2,0
EPI_ISL_424641,Belgium/ULG-10080/2020,Belgium,,2020-04-03,14.0,B.2.2,0
EPI_ISL_417668,Iceland/339/2020,Iceland,,2020-03-15,12.0,B.2.2,0
EPI_ISL_417669,Iceland/340/2020,Iceland,,2020-03-15,12.0,B.2.2,0
EPI_ISL_417670,Iceland/341/2020,Iceland,,2020-03-15,12.0,B.2.2,0
EPI_ISL_417408,Australia/NSW56/2020,Australia,,2020-03-17,12.0,B.2.2,1
EPI_ISL_417478,USA/MN42-MDH42/2020,USA,,2020-03-13,11.0,B.2.2,0
EPI_ISL_416646,USA/WA-UW108/2020,USA,,2020-03-11,11.0,B.2.2,0
EPI_ISL_416675,USA/WA-UW137/2020,USA,,2020-03-11,11.0,B.2.2,0
EPI_ISL_420013,Australia/VIC322/2020,Australia,,2020-03-24,13.0,B.2.2,0
EPI_ISL_416723,USA/WA-UW185/2020,USA,,2020-03-14,11.0,B.2.2,0
EPI_ISL_417732,Iceland/94/2020,Iceland,Switzerland,2020-03-10,11.0,B.2.2,0
EPI_ISL_422409,Taiwan/NTU06/2020,Taiwan,Ireland,2020-03-13,11.0,B.2.2,0
EPI_ISL_422865,Netherlands/NoordBrabant_69/2020,Netherlands,,2020-03-02,10.0,B.2.2,0
EPI_ISL_428831,Singapore/52/2020,Singapore,,2020-03-13,11.0,B.2.2,0
EPI_ISL_428940,Luxembourg/LNS7841004/2020,Luxembourg,,2020-04-02,14.0,B.2.2,0
EPI_ISL_430186,USA/WA-S149/2020,USA,,2020-03-14,11.0,B.2.2,0
EPI_ISL_421572,South_Africa/KRISP-02/2020,South_Africa,,2020-03-23,13.0,B.2.2,0
EPI_ISL_427711,Australia/NSW83/2020,Australia,,2020-03-21,12.0,B.2.2,0
