taxon,lineage
Iceland/358/2020,B.2.7
Iceland/470/2020,B.2.7
Iceland/500/2020,B.2.7
Iceland/499/2020,B.2.7
Iceland/240/2020,B.2.7
Iceland/413/2020,B.2.7
Iceland/459/2020,B.2.7
Iceland/174/2020,B.2.7
Iceland/131/2020,B.2.7
Iceland/604/2020,B.2.7
Iceland/579/2020,B.2.7
Iceland/469/2020,B.2.7
Iceland/538/2020,B.2.7
Iceland/230/2020,B.2.7
Iceland/424/2020,B.2.7
Iceland/501/2020,B.2.7
Iceland/170/2020,B.2.7
Iceland/497/2020,B.2.7
Iceland/498/2020,B.2.7
Iceland/377/2020,B.2.7
Iceland/576/2020,B.2.7
Iceland/162/2020,B.2.7
Iceland/229/2020,B.2.7
Iceland/8/2020,B.2.7
Iceland/502/2020,B.2.7
Iceland/223/2020,B.2.7
Iceland/357/2020,B.2.7
Iceland/446/2020,B.2.7
Iceland/119/2020,B.2.7
Iceland/408/2020,B.2.7
Iceland/403/2020,B.2.7
Iceland/393/2020,B.2.7
Iceland/422/2020,B.2.7
Iceland/421/2020,B.2.7
Iceland/417/2020,B.2.7
Iceland/414/2020,B.2.7
Iceland/586/2020,B.2.7
Iceland/496/2020,B.2.7
Iceland/536/2020,B.2.7
Iceland/544/2020,B.2.7
Iceland/202/2020,B.2.7
Iceland/332/2020,B.2.7
Iceland/324/2020,B.2.7
Iceland/135/2020,B.2.7
Iceland/277/2020,B.2.7
Iceland/278/2020,B.2.7
Iceland/279/2020,B.2.7
