taxon,lineage
Wales/PHWC-2612F/2020,B.2.9
Wales/PHWC-2A079/2020,B.2.9
Scotland/EDB721/2020,B.2.9
England/CAMB-73369/2020,B.2.9
England/NORT-289243/2020,B.2.9
England/NORT-289C27/2020,B.2.9
England/NORT-288E9B/2020,B.2.9
England/NORT-288FE3/2020,B.2.9
England/NORT-288E40/2020,B.2.9
England/NORT-28938C/2020,B.2.9
England/NORT-28945C/2020,B.2.9
England/NORT-28943E/2020,B.2.9
England/20156047904/2020,B.2.9
England/NORT-28B2E7/2020,B.2.9
England/20106145903/2020,B.2.9
England/20124095702/2020,B.2.9
England/CAMB-7AA4F/2020,B.2.9
England/CAMB-77D2B/2020,B.2.9
Northern_Ireland/NIRE-FB660/2020,B.2.9
England/NORT-282C97/2020,B.2.9
England/NORT-28399F/2020,B.2.9
England/NORT-289CBE/2020,B.2.9
England/NORT-2892F8/2020,B.2.9
England/NORT-288E22/2020,B.2.9
England/NORT-28903A/2020,B.2.9
England/NORT-2894B6/2020,B.2.9
England/NORT-288F6B/2020,B.2.9
England/NORT-289076/2020,B.2.9
England/NORT-289674/2020,B.2.9
England/NORT-288DBC/2020,B.2.9
England/NORT-289780/2020,B.2.9
England/NORT-28944D/2020,B.2.9
