GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
EPI_ISL_426983,Australia/VIC691/2020,Australia,,2020-03-27,13.0,B.1.p11,0
EPI_ISL_426649,Australia/VIC340/2020,Australia,,2020-03-20,12.0,B.1.p11,1
EPI_ISL_428386,USA/CT-Yale-068/2020,USA,,2020-04-03,14.0,B.1.p11,0
EPI_ISL_422537,USA/NY-PV09178/2020,USA,,2020-03-19,12.0,B.1.p11,1
EPI_ISL_416420,USA/CT-Yale-006/2020,USA,,2020-03-13,11.0,B.1.p11,0
EPI_ISL_420088,USA/CT-Yale-020/2020,USA,,2020-03-19,12.0,B.1.p11,0
EPI_ISL_428749,USA/CT-Yale-098/2020,USA,,2020-04-02,14.0,B.1.p11,0
EPI_ISL_419528,USA/CT-Yale-040/2020,USA,,2020-03-12,11.0,B.1.p11,0
EPI_ISL_418965,USA/UT-023/2020,USA,,2020-03-11,11.0,B.1.p11,1
EPI_ISL_431080,USA/CT-Yale-079/2020,USA,,2020-03-02,10.0,B.1.p11,0
EPI_ISL_435431,Hungary/SRC-00572w/2020,Hungary,,2020-03-25,13.0,B.1.p11,0
EPI_ISL_438214,USA/WA-S661/2020,USA,,2020-04-21,17.0,B.1.p11,0
,England/NOTT-110F96/2020,UK,,2020-04-22,17.0,B.1.p11,0
,England/NOTT-110EE4/2020,UK,,2020-04-15,16.0,B.1.p11,0
,England/NOTT-110D8D/2020,UK,,2020-04-12,16.0,B.1.p11,0
,Wales/PHWC-3412E/2020,UK,,2020-04-16,16.0,B.1.p11,0
,Wales/PHWC-33CD3/2020,UK,,2020-04-18,16.0,B.1.p11,0
,Wales/PHWC-343FB/2020,UK,,2020-04-15,16.0,B.1.p11,0
,Wales/PHWC-33AAC/2020,UK,,2020-04-20,17.0,B.1.p11,0
,Wales/PHWC-33B6D/2020,UK,,2020-04-21,17.0,B.1.p11,0
,Wales/PHWC-33945/2020,UK,,2020-04-15,16.0,B.1.p11,0
,Wales/PHWC-33FE9/2020,UK,,2020-04-16,16.0,B.1.p11,0
,Wales/PHWC-34021/2020,UK,,2020-04-16,16.0,B.1.p11,0
,Wales/PHWC-34249/2020,UK,,2020-04-18,16.0,B.1.p11,0
,Wales/PHWC-33981/2020,UK,,2020-04-20,17.0,B.1.p11,0
,Wales/PHWC-346B6/2020,UK,,2020-04-20,17.0,B.1.p11,0
,Wales/PHWC-33E28/2020,UK,,2020-04-15,16.0,B.1.p11,0
,Wales/PHWC-339AF/2020,UK,,2020-04-20,17.0,B.1.p11,0
,Wales/PHWC-34416/2020,UK,,2020-04-16,16.0,B.1.p11,0
,Wales/PHWC-33778/2020,UK,,2020-04-17,16.0,B.1.p11,0
,Wales/PHWC-33F25/2020,UK,,2020-04-16,16.0,B.1.p11,0
,Wales/PHWC-33EFB/2020,UK,,2020-04-15,16.0,B.1.p11,0
,Wales/PHWC-33E0A/2020,UK,,2020-04-15,16.0,B.1.p11,0
,Wales/PHWC-32F71/2020,UK,,2020-04-13,16.0,B.1.p11,0
,Wales/PHWC-34355/2020,UK,,2020-04-16,16.0,B.1.p11,0
,Wales/PHWC-3448F/2020,UK,,2020-04-16,16.0,B.1.p11,0
,Wales/PHWC-34012/2020,UK,,2020-04-16,16.0,B.1.p11,0
