GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
,Wales/PHWC-31ADB/2020,UK,,2020-04-12,16.0,B.1.67,0
,Wales/PHWC-2907A/2020,UK,,2020-04-03,14.0,B.1.67,0
,Wales/PHWC-28F50/2020,UK,,2020-04-03,14.0,B.1.67,0
,Wales/PHWC-2A5F2/2020,UK,,2020-04-06,15.0,B.1.67,1
,Wales/PHWC-2A55C/2020,UK,,2020-04-07,15.0,B.1.67,1
,Wales/PHWC-2C5A5/2020,UK,,2020-03-31,14.0,B.1.67,0
,Wales/PHWC-2CAE2/2020,UK,,2020-04-01,14.0,B.1.67,0
,Wales/PHWC-2A4AA/2020,UK,,2020-04-05,15.0,B.1.67,0
,Wales/PHWC-29E43/2020,UK,,2020-04-04,14.0,B.1.67,0
,Wales/PHWC-275AA/2020,UK,,2020-03-31,14.0,B.1.67,0
,Wales/PHWC-27B5D/2020,UK,,2020-04-01,14.0,B.1.67,1
,Wales/PHWC-252B4/2020,UK,,2020-03-25,13.0,B.1.67,1
,Wales/PHWC-255F7/2020,UK,,2020-03-25,13.0,B.1.67,0
,Wales/PHWC-2558E/2020,UK,,2020-03-25,13.0,B.1.67,0
