GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
EPI_ISL_426860,Australia/VIC605/2020,Australia,,2020-03-27,13.0,B.1.31,1
EPI_ISL_426862,Australia/VIC607/2020,Australia,,2020-03-27,13.0,B.1.31,0
EPI_ISL_426837,Australia/VIC580/2020,Australia,,2020-03-25,13.0,B.1.31,0
EPI_ISL_426725,Australia/VIC425/2020,Australia,,2020-03-25,13.0,B.1.31,0
EPI_ISL_426729,Australia/VIC429/2020,Australia,,2020-03-26,13.0,B.1.31,0
EPI_ISL_419943,Australia/VIC248/2020,Australia,,2020-03-21,12.0,B.1.31,1
EPI_ISL_427764,Australia/NSW147/2020,Australia,,2020-03-23,13.0,B.1.31,1
EPI_ISL_427775,Australia/NSW149/2020,Australia,,2020-03-25,13.0,B.1.31,0
EPI_ISL_427682,Australia/NSW146/2020,Australia,,2020-03-23,13.0,B.1.31,0
EPI_ISL_427683,Australia/NSW148/2020,Australia,,2020-03-23,13.0,B.1.31,0
