GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
EPI_ISL_427064,Australia/VIC789/2020,Australia,,2020-03-31,14.0,B.1.22,0
EPI_ISL_427065,Australia/VIC790/2020,Australia,,2020-03-31,14.0,B.1.22,0
EPI_ISL_427090,Australia/VIC818/2020,Australia,,2020-04-03,14.0,B.1.22,0
EPI_ISL_422610,Netherlands/NA_301/2020,Netherlands,,2020-04-01,14.0,B.1.22,1
EPI_ISL_422670,Netherlands/NA_126/2020,Netherlands,,2020-03-17,12.0,B.1.22,0
EPI_ISL_415485,Netherlands/NA_28/2020,Netherlands,,2020-03-12,11.0,B.1.22,1
EPI_ISL_415474,Netherlands/NA_18/2020,Netherlands,,2020-03-09,11.0,B.1.22,0
EPI_ISL_415473,Netherlands/NA_17/2020,Netherlands,,2020-03-09,11.0,B.1.22,0
EPI_ISL_422577,Netherlands/NA_266/2020,Netherlands,,2020-03-30,14.0,B.1.22,0
EPI_ISL_422579,Netherlands/NA_268/2020,Netherlands,,2020-03-30,14.0,B.1.22,0
EPI_ISL_427101,Australia/VIC837/2020,Australia,,2020-04-04,14.0,B.1.22,1
EPI_ISL_427105,Australia/VIC845/2020,Australia,,2020-04-04,14.0,B.1.22,0
EPI_ISL_422956,Netherlands/ZuidHolland_89/2020,Netherlands,,2020-03-27,13.0,B.1.22,0
EPI_ISL_422906,Netherlands/ZuidHolland_34/2020,Netherlands,,2020-03-16,12.0,B.1.22,0
EPI_ISL_422924,Netherlands/ZuidHolland_56/2020,Netherlands,,2020-03-23,13.0,B.1.22,0
EPI_ISL_422945,Netherlands/ZuidHolland_77/2020,Netherlands,,2020-03-26,13.0,B.1.22,0
EPI_ISL_422731,Netherlands/NA_196/2020,Netherlands,,2020-03-23,13.0,B.1.22,0
EPI_ISL_422745,Netherlands/NA_210/2020,Netherlands,,2020-03-25,13.0,B.1.22,0
EPI_ISL_421463,Portugal/PT0060/2020,Portugal,,2020-03-20,12.0,B.1.22,0
EPI_ISL_422792,Netherlands/NA_258/2020,Netherlands,,2020-03-30,14.0,B.1.22,0
EPI_ISL_422709,Netherlands/NA_174/2020,Netherlands,,2020-03-22,13.0,B.1.22,0
EPI_ISL_422703,Netherlands/NA_168/2020,Netherlands,,2020-03-16,12.0,B.1.22,0
EPI_ISL_422813,Netherlands/NA_52/2020,Netherlands,,2020-03-14,11.0,B.1.22,0
EPI_ISL_430516,Australia/VIC1219/2020,Australia,,2020-04-01,14.0,B.1.22,0
EPI_ISL_430507,Australia/VIC1198/2020,Australia,,2020-03-31,14.0,B.1.22,0
EPI_ISL_430625,Australia/VIC1175/2020,Australia,,2020-04-10,15.0,B.1.22,0
EPI_ISL_430624,Australia/VIC1164/2020,Australia,,2020-04-09,15.0,B.1.22,0
EPI_ISL_434354,Belgium/UGent-36/2020,Belgium,,2020-03-27,13.0,B.1.22,0
EPI_ISL_437302,Austria/Graz-MUG16/2020,Austria,,2020-04-17,16.0,B.1.22,0
EPI_ISL_437934,Austria/CeMM0048/2020,Austria,,2020-03-25,13.0,B.1.22,0
,England/CAMB-7A7DF/2020,UK,,2020-04-02,14.0,B.1.22,0
