GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
,Scotland/CVR2194/2020,UK,,2020-04-11,15.0,B.1.p73,0
,Scotland/CVR2295/2020,UK,,2020-04-12,16.0,B.1.p73,0
,Scotland/CVR2328/2020,UK,,2020-04-13,16.0,B.1.p73,0
,Scotland/CVR1956/2020,UK,,2020-04-08,15.0,B.1.p73,0
,Scotland/CVR1686/2020,UK,,2020-04-05,15.0,B.1.p73,0
,Scotland/CVR1679/2020,UK,,2020-04-06,15.0,B.1.p73,0
,Scotland/CVR1701/2020,UK,,2020-04-06,15.0,B.1.p73,0
,Scotland/CVR3231/2020,UK,,2020-04-26,18.0,B.1.p73,0
,Scotland/CVR3216/2020,UK,,2020-04-25,17.0,B.1.p73,0
,Scotland/CVR3195/2020,UK,,2020-04-27,18.0,B.1.p73,0
,Scotland/CVR3197/2020,UK,,2020-04-28,18.0,B.1.p73,0
,Scotland/CVR3225/2020,UK,,2020-04-26,18.0,B.1.p73,0
,Scotland/CVR3212/2020,UK,,2020-04-16,16.0,B.1.p73,0
,Scotland/CVR3146/2020,UK,,2020-04-20,17.0,B.1.p73,0
,Scotland/CVR2972/2020,UK,,2020-04-22,17.0,B.1.p73,0
,Scotland/CVR3209/2020,UK,,2020-04-16,16.0,B.1.p73,0
,Scotland/CVR3211/2020,UK,,2020-04-16,16.0,B.1.p73,0
,Scotland/CVR3221/2020,UK,,2020-04-25,17.0,B.1.p73,0
,Scotland/CVR3163/2020,UK,,2020-04-22,17.0,B.1.p73,0
,Scotland/CVR2971/2020,UK,,2020-04-22,17.0,B.1.p73,0
,Scotland/CVR3182/2020,UK,,2020-04-27,18.0,B.1.p73,0
,Scotland/CVR2329/2020,UK,,2020-04-13,16.0,B.1.p73,0
,Scotland/CVR2195/2020,UK,,2020-04-11,15.0,B.1.p73,0
,Scotland/CVR2224/2020,UK,,2020-04-11,15.0,B.1.p73,0
,Scotland/CVR2284/2020,UK,,2020-04-13,16.0,B.1.p73,0
,Scotland/CVR2881/2020,UK,,2020-04-21,17.0,B.1.p73,0
,Scotland/CVR2282/2020,UK,,2020-04-12,16.0,B.1.p73,0
,Scotland/CVR2984/2020,UK,,2020-04-23,17.0,B.1.p73,0
,Scotland/CVR2880/2020,UK,,2020-04-21,17.0,B.1.p73,0
,Scotland/CVR2981/2020,UK,,2020-04-23,17.0,B.1.p73,0
,Scotland/CVR2783/2020,UK,,2020-04-20,17.0,B.1.p73,0
,Scotland/CVR3037/2020,UK,,2020-04-23,17.0,B.1.p73,0
,Scotland/CVR3014/2020,UK,,2020-04-24,17.0,B.1.p73,0
,Scotland/CVR3127/2020,UK,,2020-04-26,18.0,B.1.p73,0
,Scotland/CVR3086/2020,UK,,2020-04-25,17.0,B.1.p73,0
,Scotland/CVR3124/2020,UK,,2020-04-26,18.0,B.1.p73,0
,Scotland/CVR3091/2020,UK,,2020-04-25,17.0,B.1.p73,0
,Scotland/CVR3129/2020,UK,,2020-04-27,18.0,B.1.p73,1
,Scotland/CVR3018/2020,UK,,2020-04-24,17.0,B.1.p73,0
,Scotland/CVR3023/2020,UK,,2020-04-24,17.0,B.1.p73,0
,Scotland/CVR3093/2020,UK,,2020-04-25,17.0,B.1.p73,0
,Scotland/CVR3088/2020,UK,,2020-04-25,17.0,B.1.p73,0
,Scotland/CVR1994/2020,UK,,2020-04-09,15.0,B.1.p73,0
,Scotland/CVR1910/2020,UK,,2020-04-07,15.0,B.1.p73,0
,Scotland/CVR2281/2020,UK,,2020-04-12,16.0,B.1.p73,0
,Scotland/CVR2906/2020,UK,,2020-04-22,17.0,B.1.p73,0
,Scotland/CVR2372/2020,UK,,2020-04-13,16.0,B.1.p73,0
,Scotland/CVR2536/2020,UK,,2020-04-16,16.0,B.1.p73,0
,Scotland/CVR2741/2020,UK,,2020-04-18,16.0,B.1.p73,0
,Scotland/CVR2903/2020,UK,,2020-04-22,17.0,B.1.p73,0
,Scotland/CVR2387/2020,UK,,2020-04-13,16.0,B.1.p73,0
,Scotland/CVR819/2020,UK,,2020-03-27,13.0,B.1.p73,0
,Scotland/CVR1843/2020,UK,,2020-04-06,15.0,B.1.p73,0
,Scotland/CVR395/2020,UK,,2020-03-22,13.0,B.1.p73,0
,Scotland/CVR335/2020,UK,,2020-03-21,12.0,B.1.p73,0
,Scotland/CVR1217/2020,UK,,2020-03-30,14.0,B.1.p73,0
,Scotland/CVR3022/2020,UK,,2020-04-24,17.0,B.1.p73,0
,Scotland/CVR3026/2020,UK,,2020-04-24,17.0,B.1.p73,0
,Scotland/CVR3035/2020,UK,,2020-04-24,17.0,B.1.p73,0
,Scotland/CVR3019/2020,UK,,2020-04-24,17.0,B.1.p73,0
,Scotland/CVR2810/2020,UK,,2020-04-21,17.0,B.1.p73,0
,Scotland/CVR2446/2020,UK,,2020-04-14,16.0,B.1.p73,0
,Scotland/CVR2802/2020,UK,,2020-04-21,17.0,B.1.p73,0
,Scotland/CVR2803/2020,UK,,2020-04-21,17.0,B.1.p73,0
,Scotland/CVR2837/2020,UK,,2020-04-21,17.0,B.1.p73,0
,Scotland/CVR2805/2020,UK,,2020-04-21,17.0,B.1.p73,0
,Scotland/CVR2814/2020,UK,,2020-04-21,17.0,B.1.p73,0
,Scotland/CVR2672/2020,UK,,2020-04-17,16.0,B.1.p73,0
,Scotland/CVR956/2020,UK,,2020-03-28,13.0,B.1.p73,0
,Scotland/CVR886/2020,UK,,2020-03-28,13.0,B.1.p73,0
,Scotland/CVR1128/2020,UK,,2020-03-30,14.0,B.1.p73,0
,Scotland/CVR1537/2020,UK,,2020-04-04,14.0,B.1.p73,0
,Scotland/CVR1982/2020,UK,,2020-04-09,15.0,B.1.p73,0
,Scotland/CVR1301/2020,UK,,2020-03-31,14.0,B.1.p73,0
,Scotland/CVR2012/2020,UK,,2020-04-09,15.0,B.1.p73,0
,Scotland/CVR2413/2020,UK,,2020-04-14,16.0,B.1.p73,0
,Scotland/CVR2179/2020,UK,,2020-04-11,15.0,B.1.p73,0
,Scotland/CVR1704/2020,UK,,2020-04-06,15.0,B.1.p73,0
,Scotland/CVR2081/2020,UK,,2020-04-10,15.0,B.1.p73,0
,Scotland/CVR1067/2020,UK,,2020-03-29,14.0,B.1.p73,0
,Scotland/CVR883/2020,UK,,2020-03-28,13.0,B.1.p73,0
,Scotland/CVR1045/2020,UK,,2020-03-28,13.0,B.1.p73,0
,Scotland/CVR1451/2020,UK,,2020-04-02,14.0,B.1.p73,0
,Scotland/CVR1528/2020,UK,,2020-04-03,14.0,B.1.p73,0
,Scotland/CVR1417/2020,UK,,2020-04-01,14.0,B.1.p73,0
,Scotland/CVR1518/2020,UK,,2020-04-03,14.0,B.1.p73,0
,Scotland/CVR583/2020,UK,,2020-03-25,13.0,B.1.p73,0
,Scotland/CVR1575/2020,UK,,2020-04-05,15.0,B.1.p73,0
,Scotland/CVR1657/2020,UK,,2020-04-05,15.0,B.1.p73,0
,Scotland/CVR788/2020,UK,,2020-03-26,13.0,B.1.p73,0
,Scotland/CVR681/2020,UK,,2020-03-25,13.0,B.1.p73,0
,England/NORW-E81A1/2020,UK,,2020-04-08,15.0,B.1.p73,0
,Scotland/CVR1373/2020,UK,,2020-04-01,14.0,B.1.p73,0
,Scotland/CVR1502/2020,UK,,2020-04-03,14.0,B.1.p73,0
,Scotland/CVR1594/2020,UK,,2020-04-04,14.0,B.1.p73,0
,Scotland/CVR1676/2020,UK,,2020-04-05,15.0,B.1.p73,0
,Scotland/CVR1632/2020,UK,,2020-04-04,14.0,B.1.p73,0
,Scotland/CVR1961/2020,UK,,2020-04-09,15.0,B.1.p73,0
,Scotland/CVR1266/2020,UK,,2020-03-31,14.0,B.1.p73,0
,Scotland/CVR1541/2020,UK,,2020-04-03,14.0,B.1.p73,0
,Scotland/CVR1408/2020,UK,,2020-04-01,14.0,B.1.p73,0
,Scotland/CVR1364/2020,UK,,2020-04-01,14.0,B.1.p73,0
,Scotland/CVR1371/2020,UK,,2020-03-31,14.0,B.1.p73,0
,Scotland/CVR1365/2020,UK,,2020-04-01,14.0,B.1.p73,0
,Scotland/CVR1296/2020,UK,,2020-03-31,14.0,B.1.p73,0
,Scotland/CVR1472/2020,UK,,2020-04-02,14.0,B.1.p73,0
,Scotland/CVR1483/2020,UK,,2020-04-01,14.0,B.1.p73,0
,Scotland/CVR1660/2020,UK,,2020-04-05,15.0,B.1.p73,0
,Scotland/CVR375/2020,UK,,2020-03-21,12.0,B.1.p73,1
,Scotland/CVR1155/2020,UK,,2020-03-30,14.0,B.1.p73,0
,Scotland/CVR1511/2020,UK,,2020-04-03,14.0,B.1.p73,0
,Scotland/EDB921/2020,UK,,2020-04-04,14.0,B.1.p73,0
,Scotland/CVR969/2020,UK,,2020-03-28,13.0,B.1.p73,0
,Scotland/CVR1159/2020,UK,,2020-03-29,14.0,B.1.p73,0
,Scotland/CVR609/2020,UK,,2020-03-24,13.0,B.1.p73,0
,Scotland/CVR506/2020,UK,,2020-03-23,13.0,B.1.p73,0
,Scotland/CVR626/2020,UK,,2020-03-25,13.0,B.1.p73,0
,Scotland/CVR625/2020,UK,,2020-03-25,13.0,B.1.p73,0
,Scotland/CVR962/2020,UK,,2020-03-28,13.0,B.1.p73,0
,Scotland/CVR140/2020,UK,,2020-03-16,12.0,B.1.p73,1
,Scotland/EDB336/2020,UK,,2020-03-28,13.0,B.1.p73,0
,Scotland/CVR174/2020,UK,,2020-03-18,12.0,B.1.p73,0
,Scotland/EDB162/2020,UK,,2020-03-24,13.0,B.1.p73,0
,Scotland/EDB161/2020,UK,,2020-03-24,13.0,B.1.p73,0
,Scotland/EDB084/2020,UK,,2020-03-21,12.0,B.1.p73,0
