GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
,Scotland/CVR271/2020,UK,,2020-03-20,12.0,B.1.69,0
,Scotland/CVR129/2020,UK,,2020-03-13,11.0,B.1.69,0
,Scotland/CVR128/2020,UK,,2020-03-13,11.0,B.1.69,0
,Scotland/CVR108/2020,UK,,2020-03-13,11.0,B.1.69,0
,Scotland/CVR12/2020,UK,,2020-03-10,11.0,B.1.69,0
,Scotland/CVR103/2020,UK,,2020-03-13,11.0,B.1.69,0
,Scotland/CVR106/2020,UK,,2020-03-13,11.0,B.1.69,1
,Scotland/CVR102/2020,UK,,2020-03-13,11.0,B.1.69,0
,Scotland/CVR50/2020,UK,,2020-03-13,11.0,B.1.69,0
,Scotland/CVR53/2020,UK,,2020-03-14,11.0,B.1.69,0
,Scotland/CVR52/2020,UK,,2020-03-14,11.0,B.1.69,1
,Scotland/CVR104/2020,UK,,2020-03-13,11.0,B.1.69,0
,Scotland/CVR107/2020,UK,,2020-03-13,11.0,B.1.69,1
,Scotland/CVR55/2020,UK,,2020-03-13,11.0,B.1.69,0
,Scotland/CVR78/2020,UK,,2020-03-06,10.0,B.1.69,0
,Scotland/CVR66/2020,UK,,2020-03-06,10.0,B.1.69,0
