GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
EPI_ISL_421322,USA/WI-64/2020,USA,,2020-03-24,13.0,B.1.19,1
EPI_ISL_421323,USA/WI-65/2020,USA,,2020-03-22,13.0,B.1.19,0
EPI_ISL_421315,USA/WI-57/2020,USA,,2020-03-19,12.0,B.1.19,0
EPI_ISL_421304,USA/WI-46/2020,USA,,2020-03-22,13.0,B.1.19,0
EPI_ISL_421303,USA/WI-45/2020,USA,,2020-03-22,13.0,B.1.19,0
EPI_ISL_427452,USA/WI-145/2020,USA,,2020-04-10,15.0,B.1.19,1
EPI_ISL_427454,USA/WI-147/2020,USA,,2020-04-10,15.0,B.1.19,1
EPI_ISL_427459,USA/WI-152/2020,USA,,2020-04-06,15.0,B.1.19,0
EPI_ISL_427429,USA/WI-122/2020,USA,,2020-04-07,15.0,B.1.19,0
EPI_ISL_427431,USA/WI-124/2020,USA,,2020-04-07,15.0,B.1.19,0
EPI_ISL_427435,USA/WI-128/2020,USA,,2020-04-07,15.0,B.1.19,0
EPI_ISL_427437,USA/WI-130/2020,USA,,2020-04-13,16.0,B.1.19,0
EPI_ISL_427442,USA/WI-135/2020,USA,,2020-04-09,15.0,B.1.19,0
EPI_ISL_427448,USA/WI-141/2020,USA,,2020-04-07,15.0,B.1.19,0
EPI_ISL_427427,USA/WI-120/2020,USA,,2020-04-13,16.0,B.1.19,0
EPI_ISL_421285,USA/WI-27/2020,USA,,2020-03-25,13.0,B.1.19,0
EPI_ISL_421298,USA/WI-40/2020,USA,,2020-03-24,13.0,B.1.19,0
EPI_ISL_421293,USA/WI-35/2020,USA,,2020-03-24,13.0,B.1.19,0
EPI_ISL_421290,USA/WI-32/2020,USA,,2020-03-24,13.0,B.1.19,0
EPI_ISL_425169,USA/WI-112/2020,USA,,2020-03-30,14.0,B.1.19,0
EPI_ISL_425164,USA/WI-107/2020,USA,,2020-03-31,14.0,B.1.19,0
EPI_ISL_425160,USA/WI-103/2020,USA,,2020-04-03,14.0,B.1.19,0
EPI_ISL_425158,USA/WI-101/2020,USA,,2020-03-31,14.0,B.1.19,0
EPI_ISL_425157,USA/WI-100/2020,USA,,2020-04-03,14.0,B.1.19,0
EPI_ISL_425154,USA/WI-97/2020,USA,,2020-03-30,14.0,B.1.19,0
EPI_ISL_425152,USA/WI-95/2020,USA,,2020-03-30,14.0,B.1.19,0
EPI_ISL_425147,USA/WI-90/2020,USA,,2020-04-03,14.0,B.1.19,0
EPI_ISL_425142,USA/WI-85/2020,USA,,2020-04-02,14.0,B.1.19,0
EPI_ISL_428935,USA/WI-259/2020,USA,,2020-04-17,16.0,B.1.19,0
