GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
EPI_ISL_426813,Australia/VIC551/2020,Australia,,2020-03-25,13.0,B.1.p25,0
EPI_ISL_426815,Australia/VIC554/2020,Australia,,2020-03-25,13.0,B.1.p25,0
EPI_ISL_426830,Australia/VIC570/2020,Australia,,2020-03-25,13.0,B.1.p25,0
EPI_ISL_426812,Australia/VIC549/2020,Australia,,2020-03-23,13.0,B.1.p25,0
EPI_ISL_426677,Australia/VIC369/2020,Australia,,2020-03-22,13.0,B.1.p25,0
EPI_ISL_426678,Australia/VIC370/2020,Australia,,2020-03-22,13.0,B.1.p25,0
EPI_ISL_426689,Australia/VIC382/2020,Australia,,2020-03-23,13.0,B.1.p25,1
EPI_ISL_426698,Australia/VIC395/2020,Australia,,2020-03-24,13.0,B.1.p25,1
EPI_ISL_426633,Australia/NT06/2020,Australia,,2020-03-19,12.0,B.1.p25,0
EPI_ISL_426780,Australia/VIC510/2020,Australia,,2020-03-23,13.0,B.1.p25,0
EPI_ISL_426785,Australia/VIC515/2020,Australia,,2020-03-23,13.0,B.1.p25,1
EPI_ISL_426787,Australia/VIC517/2020,Australia,,2020-03-23,13.0,B.1.p25,0
EPI_ISL_426766,Australia/VIC493/2020,Australia,,2020-03-22,13.0,B.1.p25,0
EPI_ISL_426774,Australia/VIC503/2020,Australia,,2020-03-23,13.0,B.1.p25,0
EPI_ISL_426705,Australia/VIC402/2020,Australia,,2020-03-24,13.0,B.1.p25,1
EPI_ISL_426741,Australia/VIC444/2020,Australia,,2020-03-27,13.0,B.1.p25,0
