GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
EPI_ISL_430860,Sweden/20-50043/2020,Sweden,,2020-03-04,10.0,B.1.32,1
EPI_ISL_430861,Sweden/20-50129/2020,Sweden,,2020-03-06,10.0,B.1.32,1
EPI_ISL_429136,Sweden/20-50048/2020,Sweden,,2020-03-04,10.0,B.1.32,1
EPI_ISL_429139,Sweden/20-50123/2020,Sweden,,2020-03-06,10.0,B.1.32,0
EPI_ISL_429141,Sweden/20-50130/2020,Sweden,,2020-03-06,10.0,B.1.32,0
EPI_ISL_429142,Sweden/20-50131/2020,Sweden,,2020-03-06,10.0,B.1.32,0
EPI_ISL_429145,Sweden/20-50170/2020,Sweden,,2020-03-08,11.0,B.1.32,0
EPI_ISL_429144,Sweden/20-50133/2020,Sweden,,2020-03-06,10.0,B.1.32,0
EPI_ISL_429147,Sweden/20-50172/2020,Sweden,,2020-03-08,11.0,B.1.32,0
EPI_ISL_429146,Sweden/20-50171/2020,Sweden,,2020-03-08,11.0,B.1.32,0
EPI_ISL_429148,Sweden/20-50173/2020,Sweden,,2020-03-08,11.0,B.1.32,0
EPI_ISL_429150,Sweden/20-50175/2020,Sweden,,2020-03-08,11.0,B.1.32,0
EPI_ISL_429151,Sweden/20-50176/2020,Sweden,,2020-03-08,11.0,B.1.32,0
EPI_ISL_429154,Sweden/20-50181/2020,Sweden,,2020-03-08,11.0,B.1.32,0
EPI_ISL_429153,Sweden/20-50180/2020,Sweden,,2020-03-08,11.0,B.1.32,0
EPI_ISL_429156,Sweden/20-50232/2020,Sweden,,2020-03-09,11.0,B.1.32,0
EPI_ISL_429158,Sweden/20-50235/2020,Sweden,,2020-03-10,11.0,B.1.32,0
