GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
EPI_ISL_419703,USA/NY-NYUMC42/2020,USA,,2020-03-18,12.0,B.1.26,1
EPI_ISL_426839,Australia/VIC582/2020,Australia,,2020-03-25,13.0,B.1.26,0
EPI_ISL_424304,USA/WA-UW-1930/2020,USA,,2020-03-24,13.0,B.1.26,1
EPI_ISL_420575,USA/NY-NYUMC60/2020,USA,,2020-03-18,12.0,B.1.26,1
EPI_ISL_417497,USA/MN52-MDH52/2020,USA,,2020-03-13,11.0,B.1.26,0
EPI_ISL_417474,USA/MN38-MDH38/2020,USA,,2020-03-12,11.0,B.1.26,0
EPI_ISL_426053,USA/CT-UW-4346/2020,USA,,2020-03-30,14.0,B.1.26,0
EPI_ISL_427162,USA/CT-UW-4238/2020,USA,,2020-03-30,14.0,B.1.26,0
EPI_ISL_420296,USA/NY-NYUMC45/2020,USA,,2020-03-18,12.0,B.1.26,0
EPI_ISL_421720,USA/NY-NYUMC108/2020,USA,,2020-03-18,12.0,B.1.26,0
EPI_ISL_427562,USA/NY-WCMP10C03P/2020,USA,,2020-03-15,12.0,B.1.26,0
EPI_ISL_421363,USA/NY-PV08143/2020,USA,,2020-03-17,12.0,B.1.26,0
EPI_ISL_421578,USA/NY-NYUMC77/2020,USA,,2020-03-18,12.0,B.1.26,0
EPI_ISL_427633,USA/NY-NYUMC233/2020,USA,,2020-04-06,15.0,B.1.26,0
EPI_ISL_430143,USA/WA-S289/2020,USA,,2020-03-23,13.0,B.1.26,0
EPI_ISL_430149,USA/WA-S295/2020,USA,,2020-03-31,14.0,B.1.26,0
EPI_ISL_430148,USA/WA-S294/2020,USA,,2020-03-23,13.0,B.1.26,0
EPI_ISL_430336,USA/NY-NYUMC309/2020,USA,,2020-03-30,14.0,B.1.26,0
EPI_ISL_430335,USA/NY-NYUMC308/2020,USA,,2020-03-30,14.0,B.1.26,0
EPI_ISL_430349,USA/NY-NYUMC322/2020,USA,,2020-03-30,14.0,B.1.26,0
EPI_ISL_430432,USA/NY-NYUMC405/2020,USA,,2020-04-13,16.0,B.1.26,0
EPI_ISL_434130,USA/WA-S370/2020,USA,,2020-03-28,13.0,B.1.26,0
EPI_ISL_434309,USA/WA-S549/2020,USA,,2020-03-30,14.0,B.1.26,0
EPI_ISL_428388,USA/CT-Yale-058/2020,USA,,2020-03-28,13.0,B.1.26,0
EPI_ISL_434841,USA/TX-HMH0142/2020,USA,,2020-03-21,12.0,B.1.26,0
EPI_ISL_434910,USA/TX-HMH0282/2020,USA,,2020-03-27,13.0,B.1.26,0
EPI_ISL_434989,USA/TX-HMH0402/2020,USA,,2020-03-30,14.0,B.1.26,0
EPI_ISL_435527,USA/NY-NYUMC461/2020,USA,,2020-04-20,17.0,B.1.26,0
EPI_ISL_436043,USA/DC-CDC-1738/2020,USA,,2020-03-28,13.0,B.1.26,0
EPI_ISL_436065,USA/NY-SURV0407/2020,USA,,2020-03-17,12.0,B.1.26,0
EPI_ISL_436107,Taiwan/TSGH-22/2020,Taiwan,,2020-03-31,14.0,B.1.26,0
