GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
EPI_ISL_419756,Australia/VIC38/2020,Australia,,2020-03-11,11.0,B.1.6,1
EPI_ISL_420845,DRC/397/2020,DRC,,2020-03-26,13.0,B.1.6,0
EPI_ISL_420852,DRC/396/2020,DRC,,2020-03-26,13.0,B.1.6,0
EPI_ISL_420851,DRC/376/2020,DRC,,2020-03-25,13.0,B.1.6,0
EPI_ISL_424664,Belgium/ULG-10062/2020,Belgium,,2020-04-05,15.0,B.1.6,0
EPI_ISL_418630,Belgium/ULG-7729/2020,Belgium,,2020-03-17,12.0,B.1.6,0
EPI_ISL_418656,Belgium/ULG-9715/2020,Belgium,,2020-03-22,13.0,B.1.6,0
EPI_ISL_421214,Belgium/ULG-10047/2020,Belgium,,2020-03-30,14.0,B.1.6,1
EPI_ISL_421207,Belgium/ULG-10033/2020,Belgium,,2020-03-31,14.0,B.1.6,0
EPI_ISL_427350,Belgium/ULG-10099/2020,Belgium,,2020-04-06,15.0,B.1.6,0
EPI_ISL_427346,Belgium/ULG-10038/2020,Belgium,,2020-03-30,14.0,B.1.6,0
EPI_ISL_427370,Belgium/ULG-10122/2020,Belgium,,2020-04-07,15.0,B.1.6,1
EPI_ISL_427387,Belgium/ULG-10143/2020,Belgium,,2020-04-07,15.0,B.1.6,0
EPI_ISL_420415,Belgium/DCS-0325158/2020,Belgium,,2020-03-25,13.0,B.1.6,0
EPI_ISL_420407,Belgium/CK-0324150/2020,Belgium,,2020-03-24,13.0,B.1.6,0
EPI_ISL_420398,Belgium/NA-0323141/2020,Belgium,,2020-03-23,13.0,B.1.6,0
EPI_ISL_420394,Belgium/OS-0325137/2020,Belgium,,2020-03-25,13.0,B.1.6,0
EPI_ISL_420385,Belgium/EC-0325128/2020,Belgium,,2020-03-25,13.0,B.1.6,0
EPI_ISL_420030,DRC/214/2020,DRC,,2020-03-21,12.0,B.1.6,0
EPI_ISL_434358,Belgium/UGent-42/2020,Belgium,,2020-04-13,16.0,B.1.6,0
,England/SHEF-CB906/2020,UK,,2020-04-09,15.0,B.1.6,0
,England/SHEF-CFB57/2020,UK,,2020-03-21,12.0,B.1.6,0
