GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
EPI_ISL_426907,Australia/VIC475/2020,Australia,,2020-03-28,13.0,B.1.23,0
EPI_ISL_426908,Australia/VIC476/2020,Australia,,2020-03-28,13.0,B.1.23,0
EPI_ISL_426909,Australia/VIC477/2020,Australia,,2020-03-28,13.0,B.1.23,0
EPI_ISL_426910,Australia/VIC478/2020,Australia,,2020-03-28,13.0,B.1.23,0
EPI_ISL_426911,Australia/VIC479/2020,Australia,,2020-03-28,13.0,B.1.23,0
EPI_ISL_426881,Australia/VIC912/2020,Australia,,2020-03-24,13.0,B.1.23,1
EPI_ISL_426818,Australia/VIC557/2020,Australia,,2020-03-25,13.0,B.1.23,0
EPI_ISL_426824,Australia/VIC563/2020,Australia,,2020-03-24,13.0,B.1.23,0
EPI_ISL_426800,Australia/VIC534/2020,Australia,,2020-03-25,13.0,B.1.23,0
EPI_ISL_426864,Australia/VIC610/2020,Australia,,2020-03-26,13.0,B.1.23,0
EPI_ISL_426913,Australia/VIC482/2020,Australia,,2020-03-28,13.0,B.1.23,0
EPI_ISL_426916,Australia/VIC485/2020,Australia,,2020-03-29,14.0,B.1.23,0
EPI_ISL_426917,Australia/VIC486/2020,Australia,,2020-03-29,14.0,B.1.23,0
EPI_ISL_426919,Australia/VIC488/2020,Australia,,2020-03-29,14.0,B.1.23,0
EPI_ISL_426921,Australia/VIC490/2020,Australia,,2020-03-30,14.0,B.1.23,0
EPI_ISL_426922,Australia/VIC491/2020,Australia,,2020-03-30,14.0,B.1.23,0
EPI_ISL_426932,Australia/VIC628/2020,Australia,,2020-03-29,14.0,B.1.23,1
EPI_ISL_426789,Australia/VIC520/2020,Australia,,2020-03-23,13.0,B.1.23,0
EPI_ISL_426757,Australia/VIC464/2020,Australia,,2020-03-26,13.0,B.1.23,0
EPI_ISL_426714,Australia/VIC414/2020,Australia,,2020-03-26,13.0,B.1.23,0
EPI_ISL_426717,Australia/VIC417/2020,Australia,,2020-03-25,13.0,B.1.23,0
EPI_ISL_426719,Australia/VIC419/2020,Australia,,2020-03-25,13.0,B.1.23,0
EPI_ISL_427070,Australia/VIC796/2020,Australia,,2020-03-31,14.0,B.1.23,0
EPI_ISL_427071,Australia/VIC797/2020,Australia,,2020-04-01,14.0,B.1.23,0
EPI_ISL_427074,Australia/VIC800/2020,Australia,,2020-04-01,14.0,B.1.23,0
EPI_ISL_427075,Australia/VIC801/2020,Australia,,2020-04-01,14.0,B.1.23,0
EPI_ISL_427076,Australia/VIC802/2020,Australia,,2020-04-01,14.0,B.1.23,0
EPI_ISL_427077,Australia/VIC803/2020,Australia,,2020-04-01,14.0,B.1.23,0
EPI_ISL_427078,Australia/VIC804/2020,Australia,,2020-04-01,14.0,B.1.23,0
EPI_ISL_427050,Australia/VIC774/2020,Australia,,2020-03-18,12.0,B.1.23,0
EPI_ISL_427056,Australia/VIC781/2020,Australia,,2020-03-30,14.0,B.1.23,0
EPI_ISL_427058,Australia/VIC783/2020,Australia,,2020-03-30,14.0,B.1.23,0
EPI_ISL_427060,Australia/VIC785/2020,Australia,,2020-03-30,14.0,B.1.23,0
EPI_ISL_427062,Australia/VIC787/2020,Australia,,2020-03-30,14.0,B.1.23,0
EPI_ISL_427068,Australia/VIC793/2020,Australia,,2020-03-31,14.0,B.1.23,0
EPI_ISL_427069,Australia/VIC794/2020,Australia,,2020-03-31,14.0,B.1.23,0
EPI_ISL_427002,Australia/VIC718/2020,Australia,,2020-03-27,13.0,B.1.23,0
EPI_ISL_427008,Australia/VIC729/2020,Australia,,2020-03-29,14.0,B.1.23,0
EPI_ISL_427014,Australia/VIC735/2020,Australia,,2020-03-30,14.0,B.1.23,0
EPI_ISL_427016,Australia/VIC737/2020,Australia,,2020-03-30,14.0,B.1.23,0
EPI_ISL_427017,Australia/VIC738/2020,Australia,,2020-03-30,14.0,B.1.23,0
EPI_ISL_419980,Australia/VIC289/2020,Australia,,2020-03-22,13.0,B.1.23,0
EPI_ISL_420011,Australia/VIC320/2020,Australia,,2020-03-24,13.0,B.1.23,0
EPI_ISL_420014,Australia/VIC323/2020,Australia,,2020-03-24,13.0,B.1.23,0
EPI_ISL_420010,Australia/VIC319/2020,Australia,,2020-03-24,13.0,B.1.23,0
EPI_ISL_420009,Australia/VIC318/2020,Australia,,2020-03-24,13.0,B.1.23,0
EPI_ISL_427148,Australia/VIC898/2020,Australia,,2020-04-08,15.0,B.1.23,0
EPI_ISL_430598,Australia/VIC1157/2020,Australia,,2020-04-09,15.0,B.1.23,0
EPI_ISL_430597,Australia/VIC1086/2020,Australia,,2020-04-06,15.0,B.1.23,0
EPI_ISL_430580,Australia/VIC1081/2020,Australia,,2020-04-06,15.0,B.1.23,0
EPI_ISL_430592,Australia/VIC1131/2020,Australia,,2020-04-08,15.0,B.1.23,0
EPI_ISL_430591,Australia/VIC1108/2020,Australia,,2020-04-07,15.0,B.1.23,0
EPI_ISL_430590,Australia/VIC1107/2020,Australia,,2020-04-07,15.0,B.1.23,0
