GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
EPI_ISL_426803,Australia/VIC537/2020,Australia,,2020-03-24,13.0,B.1.33,1
EPI_ISL_426936,Australia/VIC640/2020,Australia,,2020-03-27,13.0,B.1.33,0
EPI_ISL_426933,Australia/VIC637/2020,Australia,,2020-03-28,13.0,B.1.33,0
EPI_ISL_426990,Australia/VIC700/2020,Australia,,2020-03-27,13.0,B.1.33,0
EPI_ISL_426966,Australia/VIC670/2020,Australia,,2020-03-27,13.0,B.1.33,0
EPI_ISL_426784,Australia/VIC514/2020,Australia,,2020-03-23,13.0,B.1.33,0
EPI_ISL_426793,Australia/VIC527/2020,Australia,,2020-03-24,13.0,B.1.33,1
EPI_ISL_426760,Australia/VIC467/2020,Australia,,2020-03-27,13.0,B.1.33,0
EPI_ISL_426764,Australia/VIC472/2020,Australia,,2020-03-26,13.0,B.1.33,0
EPI_ISL_426775,Australia/VIC504/2020,Australia,,2020-03-23,13.0,B.1.33,1
EPI_ISL_426734,Australia/VIC437/2020,Australia,,2020-03-26,13.0,B.1.33,0
EPI_ISL_419967,Australia/VIC274/2020,Australia,,2020-03-22,13.0,B.1.33,0
EPI_ISL_427129,Australia/VIC874/2020,Australia,,2020-04-05,15.0,B.1.33,0
EPI_ISL_427145,Australia/VIC893/2020,Australia,,2020-04-06,15.0,B.1.33,0
EPI_ISL_430572,Australia/VIC1116/2020,Australia,,2020-04-07,15.0,B.1.33,0
EPI_ISL_430629,Australia/VIC1186/2020,Australia,,2020-04-11,15.0,B.1.33,0
EPI_ISL_430667,Australia/VIC1055/2020,Australia,,2020-04-03,14.0,B.1.33,0
EPI_ISL_427696,Australia/NSW115/2020,Australia,,2020-03-21,12.0,B.1.33,0
EPI_ISL_427698,Australia/NSW116/2020,Australia,,2020-03-21,12.0,B.1.33,0
