GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
EPI_ISL_424382,Iceland/358/2020,Iceland,,2020-03-19,12.0,B.2.7,1
EPI_ISL_424381,Iceland/357/2020,Iceland,,2020-03-19,12.0,B.2.7,1
EPI_ISL_417544,Iceland/119/2020,Iceland,,2020-03-17,12.0,B.2.7,1
EPI_ISL_417548,Iceland/170/2020,Iceland,,2020-03-17,12.0,B.2.7,0
EPI_ISL_417568,Iceland/240/2020,Iceland,,2020-03-17,12.0,B.2.7,0
EPI_ISL_417557,Iceland/229/2020,Iceland,,2020-03-17,12.0,B.2.7,0
EPI_ISL_417558,Iceland/230/2020,Iceland,,2020-03-17,12.0,B.2.7,0
EPI_ISL_424624,Iceland/604/2020,Iceland,,2020-03-28,13.0,B.2.7,0
EPI_ISL_417661,Iceland/332/2020,Iceland,,2020-03-14,11.0,B.2.7,0
EPI_ISL_417653,Iceland/324/2020,Iceland,,2020-03-18,12.0,B.2.7,0
EPI_ISL_417696,Iceland/135/2020,Iceland,,2020-03-12,11.0,B.2.7,0
EPI_ISL_417605,Iceland/277/2020,Iceland,,2020-03-17,12.0,B.2.7,0
EPI_ISL_417606,Iceland/278/2020,Iceland,,2020-03-17,12.0,B.2.7,0
EPI_ISL_417607,Iceland/279/2020,Iceland,,2020-03-17,12.0,B.2.7,0
EPI_ISL_424470,Iceland/446/2020,Iceland,,2020-03-20,12.0,B.2.7,0
EPI_ISL_424493,Iceland/470/2020,Iceland,,2020-03-21,12.0,B.2.7,0
EPI_ISL_424492,Iceland/469/2020,Iceland,,2020-03-21,12.0,B.2.7,0
EPI_ISL_424482,Iceland/459/2020,Iceland,,2020-03-20,12.0,B.2.7,0
EPI_ISL_424401,Iceland/377/2020,Iceland,,2020-03-19,12.0,B.2.7,0
EPI_ISL_424432,Iceland/408/2020,Iceland,,2020-03-19,12.0,B.2.7,0
EPI_ISL_424427,Iceland/403/2020,Iceland,,2020-03-19,12.0,B.2.7,0
EPI_ISL_424417,Iceland/393/2020,Iceland,,2020-03-19,12.0,B.2.7,0
EPI_ISL_424448,Iceland/424/2020,Iceland,,2020-03-20,12.0,B.2.7,0
EPI_ISL_424446,Iceland/422/2020,Iceland,,2020-03-19,12.0,B.2.7,0
EPI_ISL_424445,Iceland/421/2020,Iceland,,2020-03-19,12.0,B.2.7,0
EPI_ISL_424441,Iceland/417/2020,Iceland,,2020-03-19,12.0,B.2.7,0
EPI_ISL_424438,Iceland/414/2020,Iceland,,2020-03-19,12.0,B.2.7,0
EPI_ISL_424437,Iceland/413/2020,Iceland,,2020-03-19,12.0,B.2.7,0
EPI_ISL_424606,Iceland/586/2020,Iceland,,2020-03-28,13.0,B.2.7,0
EPI_ISL_424599,Iceland/579/2020,Iceland,,2020-03-27,13.0,B.2.7,0
EPI_ISL_424596,Iceland/576/2020,Iceland,,2020-03-28,13.0,B.2.7,0
EPI_ISL_424524,Iceland/502/2020,Iceland,,2020-03-21,12.0,B.2.7,0
EPI_ISL_424523,Iceland/501/2020,Iceland,,2020-03-21,12.0,B.2.7,0
EPI_ISL_424522,Iceland/500/2020,Iceland,,2020-03-21,12.0,B.2.7,0
EPI_ISL_424521,Iceland/499/2020,Iceland,,2020-03-21,12.0,B.2.7,0
EPI_ISL_424520,Iceland/498/2020,Iceland,,2020-03-21,12.0,B.2.7,0
EPI_ISL_424519,Iceland/497/2020,Iceland,,2020-03-21,12.0,B.2.7,0
EPI_ISL_424556,Iceland/536/2020,Iceland,,2020-03-29,14.0,B.2.7,0
EPI_ISL_424564,Iceland/544/2020,Iceland,,2020-03-27,13.0,B.2.7,0
EPI_ISL_424558,Iceland/538/2020,Iceland,,2020-03-27,13.0,B.2.7,0
EPI_ISL_417772,Iceland/162/2020,Iceland,,2020-03-14,11.0,B.2.7,0
EPI_ISL_417771,Iceland/131/2020,Iceland,,2020-03-12,11.0,B.2.7,0
EPI_ISL_417716,Iceland/174/2020,Iceland,,2020-03-16,12.0,B.2.7,0
EPI_ISL_417750,Iceland/202/2020,Iceland,,2020-03-16,12.0,B.2.7,0
EPI_ISL_417838,Iceland/223/2020,Iceland,,2020-03-16,12.0,B.2.7,0
EPI_ISL_417864,Iceland/8/2020,Iceland,,2020-03-15,12.0,B.2.7,0
