GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
EPI_ISL_426651,Australia/VIC342/2020,Australia,,2020-03-20,12.0,B.2.4,1
EPI_ISL_426653,Australia/VIC344/2020,Australia,,2020-03-20,12.0,B.2.4,1
EPI_ISL_426685,Australia/VIC378/2020,Australia,,2020-03-22,13.0,B.2.4,1
EPI_ISL_426781,Australia/VIC511/2020,Australia,,2020-03-23,13.0,B.2.4,0
EPI_ISL_426788,Australia/VIC518/2020,Australia,,2020-03-23,13.0,B.2.4,0
EPI_ISL_426779,Australia/VIC509/2020,Australia,,2020-03-22,13.0,B.2.4,0
EPI_ISL_426706,Australia/VIC403/2020,Australia,,2020-03-22,13.0,B.2.4,0
EPI_ISL_426722,Australia/VIC422/2020,Australia,,2020-03-25,13.0,B.2.4,0
EPI_ISL_427082,Australia/VIC808/2020,Australia,,2020-03-28,13.0,B.2.4,0
EPI_ISL_427030,Australia/VIC753/2020,Australia,,2020-03-30,14.0,B.2.4,0
EPI_ISL_419981,Australia/VIC290/2020,Australia,,2020-03-22,13.0,B.2.4,0
EPI_ISL_419973,Australia/VIC280/2020,Australia,,2020-03-22,13.0,B.2.4,0
EPI_ISL_419996,Australia/VIC305/2020,Australia,,2020-03-23,13.0,B.2.4,0
EPI_ISL_419918,Australia/VIC223/2020,Australia,,2020-03-20,12.0,B.2.4,0
EPI_ISL_420016,Australia/VIC325/2020,Australia,,2020-03-24,13.0,B.2.4,0
EPI_ISL_420017,Australia/VIC326/2020,Australia,,2020-03-24,13.0,B.2.4,0
EPI_ISL_429257,Uruguay/UY-10/2020,Uruguay,,2020-03-19,12.0,B.2.4,0
EPI_ISL_430651,Australia/VIC968/2020,Australia,,2020-03-27,13.0,B.2.4,0
EPI_ISL_430653,Australia/VIC966/2020,Australia,,2020-03-27,13.0,B.2.4,0
EPI_ISL_427687,Australia/NSW175/2020,Australia,,2020-03-18,12.0,B.2.4,0
EPI_ISL_427668,Australia/NSW174/2020,Australia,,2020-03-21,12.0,B.2.4,0
,England/PHEC-1E5C4/2020,UK,,2020-04-02,14.0,B.2.4,0
,England/20119066104/2020,UK,,2020-03-11,11.0,B.2.4,0
,England/20134016404/2020,UK,,2020-03-24,13.0,B.2.4,0
