GISAID ID,name,country,travel history,sample date,epiweek,lineage,representative
EPI_ISL_419842,Australia/VIC145/2020,Australia,,2020-03-17,12.0,B.2.5,1
EPI_ISL_420541,Slovenia/808/2020,Slovenia,,2020-03-05,10.0,B.2.5,1
EPI_ISL_420537,Australia/WA07/2020,Australia,,2020-03-13,11.0,B.2.5,1
EPI_ISL_418243,Spain/Andalucia201272/2020,Spain,,2020-02-28,9.0,B.2.5,0
EPI_ISL_426692,Australia/VIC385/2020,Australia,,2020-03-23,13.0,B.2.5,0
EPI_ISL_426696,Australia/VIC389/2020,Australia,,2020-03-23,13.0,B.2.5,0
EPI_ISL_426792,Australia/VIC525/2020,Australia,,2020-03-24,13.0,B.2.5,0
EPI_ISL_426765,Australia/VIC492/2020,Australia,,2020-03-23,13.0,B.2.5,0
EPI_ISL_426750,Australia/VIC454/2020,Australia,,2020-03-25,13.0,B.2.5,0
EPI_ISL_426716,Australia/VIC416/2020,Australia,,2020-03-23,13.0,B.2.5,0
EPI_ISL_427001,Australia/VIC716/2020,Australia,,2020-03-27,13.0,B.2.5,0
EPI_ISL_422580,Netherlands/NA_269/2020,Netherlands,,2020-03-30,14.0,B.2.5,0
EPI_ISL_430589,Australia/VIC1098/2020,Australia,,2020-04-07,15.0,B.2.5,0
EPI_ISL_430587,Australia/VIC1085/2020,Australia,,2020-04-06,15.0,B.2.5,0
EPI_ISL_430596,Australia/VIC1133/2020,Australia,,2020-04-08,15.0,B.2.5,0
EPI_ISL_430557,Australia/VIC986/2020,Australia,,2020-03-30,14.0,B.2.5,0
EPI_ISL_430679,Australia/VIC1301/2020,Australia,,2020-04-10,15.0,B.2.5,0
EPI_ISL_427680,Australia/NSW90/2020,Australia,,2020-03-22,13.0,B.2.5,0
EPI_ISL_434720,USA/TX-HMH09/2020,USA,,2020-03-15,12.0,B.2.5,0
EPI_ISL_438064,Austria/CeMM0232/2020,Austria,,2020-03-18,12.0,B.2.5,0
,England/PHEC-212F4/2020,UK,,2020-04-24,17.0,B.2.5,0
,England/PHEC-212E5/2020,UK,,2020-04-27,18.0,B.2.5,0
,England/PHEC-21388/2020,UK,,2020-04-24,17.0,B.2.5,0
,England/LOND-D3D87/2020,UK,,2020-04-04,14.0,B.2.5,0
,England/LOND-D3B23/2020,UK,,2020-04-04,14.0,B.2.5,0
,Wales/PHWC-2E066/2020,UK,,2020-04-11,15.0,B.2.5,0
,Wales/PHWC-32418/2020,UK,,2020-04-10,15.0,B.2.5,0
,Wales/PHWC-321D5/2020,UK,,2020-04-14,16.0,B.2.5,0
