taxon,lineage
Scotland/EDB6575/2020,B.1.5.10
Scotland/EDB6599/2020,B.1.5.10
Scotland/EDB6577/2020,B.1.5.10
Scotland/EDB6586/2020,B.1.5.10
Scotland/EDB6581/2020,B.1.5.10
Scotland/EDB6584/2020,B.1.5.10
Scotland/EDB6588/2020,B.1.5.10
Scotland/EDB6578/2020,B.1.5.10
Scotland/EDB6576/2020,B.1.5.10
Scotland/EDB6587/2020,B.1.5.10
Scotland/EDB6579/2020,B.1.5.10
Scotland/EDB6590/2020,B.1.5.10
Scotland/EDB6573/2020,B.1.5.10
England/NORT-281FCC/2020,B.1.5.10
England/NORT-282AE8/2020,B.1.5.10
England/NORT-29552D/2020,B.1.5.10
England/NORT-295745/2020,B.1.5.10
England/NORT-281D59/2020,B.1.5.10
England/NORT-281ACB/2020,B.1.5.10
England/NORT-294DDB/2020,B.1.5.10
England/NORT-284D83/2020,B.1.5.10
Scotland/EDB5157/2020,B.1.5.10
Scotland/EDB2626/2020,B.1.5.10
Scotland/EDB4966/2020,B.1.5.10
Scotland/EDB2629/2020,B.1.5.10
Scotland/EDB2634/2020,B.1.5.10
Scotland/EDB3654/2020,B.1.5.10
Scotland/EDB4965/2020,B.1.5.10
Scotland/EDB2245/2020,B.1.5.10
Scotland/EDB2633/2020,B.1.5.10
England/NORT-285423/2020,B.1.5.10
Scotland/EDB5159/2020,B.1.5.10
Scotland/EDB5158/2020,B.1.5.10
Scotland/EDB5133/2020,B.1.5.10
Scotland/EDB5011/2020,B.1.5.10
Scotland/EDB5020/2020,B.1.5.10
Scotland/EDB3975/2020,B.1.5.10
Scotland/EDB3870/2020,B.1.5.10
Scotland/EDB3871/2020,B.1.5.10
Scotland/EDB2683/2020,B.1.5.10
Scotland/EDB2684/2020,B.1.5.10
Scotland/EDB2635/2020,B.1.5.10
Scotland/EDB3655/2020,B.1.5.10
Scotland/EDB2627/2020,B.1.5.10
Scotland/EDB2403/2020,B.1.5.10
Scotland/EDB2398/2020,B.1.5.10
Scotland/EDB2467/2020,B.1.5.10
Scotland/EDB2466/2020,B.1.5.10
Scotland/EDB2468/2020,B.1.5.10
Scotland/EDB2052/2020,B.1.5.10
