taxon,lineage
Denmark/ALAB-SSI444/2020,B.1.118
Denmark/ALAB-SSI432/2020,B.1.118
Denmark/ALAB-SSI474/2020,B.1.118
Denmark/ALAB-SSI-671/2020,B.1.118
Denmark/ALAB-SSI-676/2020,B.1.118
Denmark/ALAB-SSI-1418/2020,B.1.118
Denmark/ALAB-SSI-1421/2020,B.1.118
Denmark/ALAB-SSI-1434/2020,B.1.118
Denmark/ALAB-SSI-682/2020,B.1.118
Denmark/ALAB-SSI-780/2020,B.1.118
Denmark/ALAB-SSI-789/2020,B.1.118
Denmark/ALAB-SSI-805/2020,B.1.118
Denmark/ALAB-SSI-831/2020,B.1.118
Denmark/ALAB-SSI-852/2020,B.1.118
Denmark/ALAB-SSI-860/2020,B.1.118
Denmark/ALAB-SSI-866/2020,B.1.118
Denmark/ALAB-SSI-867/2020,B.1.118
Denmark/ALAB-SSI-868/2020,B.1.118
Denmark/ALAB-SSI-887/2020,B.1.118
Denmark/ALAB-HH-150/2020,B.1.118
Denmark/ALAB-HH-192/2020,B.1.118
