taxon,lineage
England/BRIS-12D242/2020,B.1.99
England/SHEF-D085C/2020,B.1.99
England/OXON-B242F/2020,B.1.99
England/BRIS-12C2CB/2020,B.1.99
England/BRIS-12C270/2020,B.1.99
England/BRIS-12C234/2020,B.1.99
England/BRIS-12C243/2020,B.1.99
England/BRIS-12C2BC/2020,B.1.99
England/BRIS-12C29E/2020,B.1.99
England/BRIS-127FE7/2020,B.1.99
England/BRIS-127F41/2020,B.1.99
England/BRIS-12AD80/2020,B.1.99
England/BRIS-12A218/2020,B.1.99
England/BRIS-129D45/2020,B.1.99
England/BRIS-128827/2020,B.1.99
England/BRIS-126B4E/2020,B.1.99
England/BRIS-126B5D/2020,B.1.99
England/BRIS-126908/2020,B.1.99
Wales/PHWC-339EB/2020,B.1.99
Scotland/CVR3238/2020,B.1.99
Scotland/CVR2978/2020,B.1.99
England/CAMB-1ACCF2/2020,B.1.99
England/CAMB-1AB2C4/2020,B.1.99
England/CAMB-1AAA72/2020,B.1.99
England/CAMB-845BA/2020,B.1.99
England/CAMB-8365E/2020,B.1.99
England/CAMB-1AA30E/2020,B.1.99
England/LOND-D3E75/2020,B.1.99
England/CAMB-8130E/2020,B.1.99
England/CAMB-7F770/2020,B.1.99
England/LOND-D5444/2020,B.1.99
England/CAMB-800EA/2020,B.1.99
England/CAMB-7DF5C/2020,B.1.99
England/CAMB-7F910/2020,B.1.99
England/BRIS-123AF9/2020,B.1.99
England/BRIS-123798/2020,B.1.99
England/BRIS-123BE7/2020,B.1.99
England/BRIS-1237B6/2020,B.1.99
England/CAMB-7DFD4/2020,B.1.99
England/CAMB-7A757/2020,B.1.99
England/CAMB-7A65A/2020,B.1.99
England/CAMB-77A42/2020,B.1.99
England/NOTT-10E881/2020,B.1.99
England/CAMB-732E4/2020,B.1.99
