taxon,lineage
England/BIRM-5F442/2020,B.1.97
England/CAMB-1AFE62/2020,B.1.97
England/CAMB-1B08D9/2020,B.1.97
England/CAMB-1AF293/2020,B.1.97
England/CAMB-1AD8EE/2020,B.1.97
England/CAMB-1AA9FD/2020,B.1.97
England/CAMB-1AAA81/2020,B.1.97
England/CAMB-1AAA45/2020,B.1.97
England/CAMB-1AB82C/2020,B.1.97
England/CAMB-83A8F/2020,B.1.97
England/CAMB-839CE/2020,B.1.97
England/CAMB-83C98/2020,B.1.97
England/CAMB-82D96/2020,B.1.97
England/CAMB-8459C/2020,B.1.97
England/CAMB-82561/2020,B.1.97
England/CAMB-82570/2020,B.1.97
England/CAMB-84338/2020,B.1.97
England/CAMB-825E9/2020,B.1.97
England/CAMB-822F1/2020,B.1.97
England/CAMB-825F8/2020,B.1.97
England/CAMB-82D4B/2020,B.1.97
England/CAMB-82B23/2020,B.1.97
England/CAMB-7F093/2020,B.1.97
England/CAMB-7F44C/2020,B.1.97
England/CAMB-80C6E/2020,B.1.97
England/CAMB-81201/2020,B.1.97
England/CAMB-8124D/2020,B.1.97
England/CAMB-7F6DD/2020,B.1.97
England/CAMB-7D217/2020,B.1.97
England/CAMB-7C904/2020,B.1.97
England/CAMB-7CD62/2020,B.1.97
England/CAMB-7DC55/2020,B.1.97
England/CAMB-7A5C6/2020,B.1.97
England/CAMB-726F8/2020,B.1.97
England/CAMB-737D6/2020,B.1.97
