taxon,lineage
Scotland/EDB5368/2020,B.1.69
Scotland/EDB5052/2020,B.1.69
Scotland/CVR271/2020,B.1.69
Scotland/CVR129/2020,B.1.69
Scotland/CVR128/2020,B.1.69
Scotland/CVR50/2020,B.1.69
Scotland/CVR53/2020,B.1.69
Scotland/CVR52/2020,B.1.69
Scotland/CVR104/2020,B.1.69
Scotland/CVR107/2020,B.1.69
Scotland/CVR55/2020,B.1.69
Scotland/CVR108/2020,B.1.69
Scotland/CVR12/2020,B.1.69
Scotland/CVR103/2020,B.1.69
Scotland/CVR106/2020,B.1.69
Scotland/CVR102/2020,B.1.69
Scotland/CVR78/2020,B.1.69
Scotland/CVR66/2020,B.1.69
