taxon,lineage
England/NORT-295068/2020,B.1.77
England/NORT-295147/2020,B.1.77
England/NORT-2959B8/2020,B.1.77
England/NORT-282A51/2020,B.1.77
England/NORT-295C0A/2020,B.1.77
England/NORT-282DFE/2020,B.1.77
England/NORT-295E31/2020,B.1.77
England/NORT-28472B/2020,B.1.77
England/NORT-284C77/2020,B.1.77
England/NORT-2844BB/2020,B.1.77
England/NORT-281B40/2020,B.1.77
England/NORT-294B95/2020,B.1.77
Scotland/CVR2384/2020,B.1.77
Scotland/CVR2573/2020,B.1.77
England/BRIS-12CAC3/2020,B.1.77
Scotland/CVR3745/2020,B.1.77
Scotland/CVR3789/2020,B.1.77
Scotland/CVR3776/2020,B.1.77
Scotland/EDB3169/2020,B.1.77
Scotland/CVR3519/2020,B.1.77
Scotland/CVR2801/2020,B.1.77
Scotland/CVR2863/2020,B.1.77
Scotland/CVR3671/2020,B.1.77
Scotland/CVR3710/2020,B.1.77
Scotland/CVR3672/2020,B.1.77
Scotland/CVR3461/2020,B.1.77
Scotland/CVR3449/2020,B.1.77
Scotland/CVR3565/2020,B.1.77
Scotland/CVR3553/2020,B.1.77
Scotland/CVR3569/2020,B.1.77
Scotland/CVR3561/2020,B.1.77
Scotland/CVR3580/2020,B.1.77
Scotland/CVR3531/2020,B.1.77
Scotland/CVR3564/2020,B.1.77
Scotland/CVR3570/2020,B.1.77
Scotland/CVR3542/2020,B.1.77
Scotland/CVR2901/2020,B.1.77
Scotland/CVR2927/2020,B.1.77
Scotland/CVR3119/2020,B.1.77
Scotland/CVR3419/2020,B.1.77
Scotland/CVR3104/2020,B.1.77
Scotland/CVR3443/2020,B.1.77
Scotland/CVR3098/2020,B.1.77
Scotland/CVR3034/2020,B.1.77
England/BRIS-129D36/2020,B.1.77
Scotland/CVR3497/2020,B.1.77
Scotland/CVR3470/2020,B.1.77
Scotland/CVR3408/2020,B.1.77
Scotland/CVR3482/2020,B.1.77
Scotland/CVR3266/2020,B.1.77
Scotland/GCVR-173BCA/2020,B.1.77
Scotland/GCVR-173C30/2020,B.1.77
Scotland/GCVR-173CB8/2020,B.1.77
Scotland/GCVR-173B51/2020,B.1.77
Scotland/GCVR-173A81/2020,B.1.77
Scotland/GCVR-173C03/2020,B.1.77
Scotland/GCVR-173DA6/2020,B.1.77
Scotland/GCVR-1721C9/2020,B.1.77
Scotland/CVR2470/2020,B.1.77
Scotland/CVR2601/2020,B.1.77
Scotland/CVR2274/2020,B.1.77
Scotland/GCVR-170028/2020,B.1.77
Scotland/GCVR-1706BD/2020,B.1.77
Scotland/CVR2038/2020,B.1.77
Scotland/CVR3193/2020,B.1.77
Scotland/GCVR-171A0B/2020,B.1.77
Scotland/GCVR-171810/2020,B.1.77
Scotland/GCVR-1717F5/2020,B.1.77
Scotland/GCVR-170732/2020,B.1.77
Scotland/GCVR-170EF1/2020,B.1.77
Scotland/GCVR-1714C1/2020,B.1.77
Scotland/GCVR-171898/2020,B.1.77
Scotland/GCVR-17190E/2020,B.1.77
Scotland/CVR2388/2020,B.1.77
Scotland/CVR3130/2020,B.1.77
Scotland/CVR2357/2020,B.1.77
Scotland/CVR2743/2020,B.1.77
Scotland/CVR786/2020,B.1.77
Scotland/CVR380/2020,B.1.77
Scotland/CVR1215/2020,B.1.77
Scotland/CVR1030/2020,B.1.77
Wales/PHWC-2A9C9/2020,B.1.77
Scotland/CVR1052/2020,B.1.77
Scotland/CVR1952/2020,B.1.77
Scotland/CVR1413/2020,B.1.77
Scotland/CVR997/2020,B.1.77
Scotland/CVR826/2020,B.1.77
Scotland/CVR1595/2020,B.1.77
Scotland/CVR1695/2020,B.1.77
England/CAMB-7816A/2020,B.1.77
Scotland/CVR1418/2020,B.1.77
Scotland/CVR1385/2020,B.1.77
Scotland/CVR1324/2020,B.1.77
Scotland/CVR1345/2020,B.1.77
England/CAMB-7673D/2020,B.1.77
England/20142025504/2020,B.1.77
England/SHEF-C03D6/2020,B.1.77
Scotland/CVR513/2020,B.1.77
Scotland/CVR851/2020,B.1.77
Scotland/EDB252/2020,B.1.77
Scotland/EDB081/2020,B.1.77
