taxon,lineage
Scotland/EDB6086/2020,B.1.100
Scotland/EDB6097/2020,B.1.100
Scotland/EDB6095/2020,B.1.100
Scotland/EDB6093/2020,B.1.100
Scotland/EDB6083/2020,B.1.100
Scotland/EDB6057/2020,B.1.100
Scotland/EDB6130/2020,B.1.100
Scotland/EDB6151/2020,B.1.100
Scotland/EDB6129/2020,B.1.100
Scotland/EDB6212/2020,B.1.100
Scotland/EDB4043/2020,B.1.100
Scotland/EDB4149/2020,B.1.100
Scotland/EDB4150/2020,B.1.100
Scotland/EDB4152/2020,B.1.100
Scotland/EDB4285/2020,B.1.100
Scotland/EDB4226/2020,B.1.100
Scotland/EDB4181/2020,B.1.100
Scotland/EDB4182/2020,B.1.100
Scotland/EDB4357/2020,B.1.100
Scotland/EDB3520/2020,B.1.100
