taxon,lineage
Luxembourg/LNS7729363/2020,B.1.94
Luxembourg/LNS5664245/2020,B.1.94
Luxembourg/LNS7438855/2020,B.1.94
Luxembourg/LNS7469301/2020,B.1.94
Luxembourg/LNS0180938/2020,B.1.94
Luxembourg/LNS6969569/2020,B.1.94
Luxembourg/LNS6854244/2020,B.1.94
Luxembourg/LNS0366116/2020,B.1.94
Luxembourg/LNS1586597/2020,B.1.94
Luxembourg/LNS5953507/2020,B.1.94
Luxembourg/LNS0724201/2020,B.1.94
Luxembourg/LNS5742995/2020,B.1.94
Luxembourg/LNS9865959/2020,B.1.94
Luxembourg/LNS2259744/2020,B.1.94
Luxembourg/LNS1227733/2020,B.1.94
Luxembourg/LNS2156711/2020,B.1.94
Luxembourg/LNS7550599/2020,B.1.94
Switzerland/110436/2020,B.1.94
