taxon,lineage
Iceland/602/2020,B.1.42
Iceland/376/2020,B.1.42
Iceland/510/2020,B.1.42
Sweden/20-08714/2020,B.1.42
Denmark/SSI-104/2020,B.1.42
Sweden/20-08683/2020,B.1.42
Sweden/20-08685/2020,B.1.42
Sweden/20-08684/2020,B.1.42
Sweden/20-08693/2020,B.1.42
Denmark/ALAB-HH37/2020,B.1.42
Denmark/ALAB-HH41/2020,B.1.42
Denmark/ALAB-HH28/2020,B.1.42
Denmark/ALAB-HH27/2020,B.1.42
Denmark/ALAB-HH31/2020,B.1.42
Denmark/ALAB-SSI456/2020,B.1.42
Denmark/ALAB-SSI462/2020,B.1.42
Denmark/ALAB-SSI466/2020,B.1.42
Denmark/ALAB-SSI420A/2020,B.1.42
Denmark/ALAB-SSI424/2020,B.1.42
Denmark/ALAB-SSI431/2020,B.1.42
Denmark/ALAB-SSI506/2020,B.1.42
Denmark/ALAB-SSI472/2020,B.1.42
Denmark/ALAB-SSI477/2020,B.1.42
Denmark/ALAB-SSI478/2020,B.1.42
Denmark/ALAB-SSI484/2020,B.1.42
Denmark/ALAB-SSI483/2020,B.1.42
Denmark/ALAB-SSI411A/2020,B.1.42
Iceland/101/2020,B.1.42
Iceland/125/2020,B.1.42
Denmark/ALAB-HH57/2020,B.1.42
Denmark/ALAB-HH56/2020,B.1.42
Denmark/ALAB-HH61/2020,B.1.42
Denmark/ALAB-HH92/2020,B.1.42
Denmark/ALAB-SSI104/2020,B.1.42
Denmark/ALAB-HH77/2020,B.1.42
Denmark/ALAB-HH80/2020,B.1.42
Denmark/ALAB-HH78/2020,B.1.42
Denmark/ALAB-HH81/2020,B.1.42
Denmark/ALAB-SSI400/2020,B.1.42
Denmark/ALAB-SSI399/2020,B.1.42
Denmark/ALAB-SSI401A/2020,B.1.42
Denmark/ALAB-SSI403A/2020,B.1.42
Denmark/ALAB-SSI364/2020,B.1.42
Denmark/ALAB-SSI371/2020,B.1.42
Denmark/ALAB-SSI374/2020,B.1.42
Denmark/ALAB-SSI376/2020,B.1.42
Denmark/ALAB-SSI383/2020,B.1.42
Denmark/ALAB-SSI385/2020,B.1.42
Denmark/ALAB-SSI393/2020,B.1.42
Denmark/ALAB-SSI394/2020,B.1.42
Denmark/ALAB-SSI349/2020,B.1.42
Denmark/ALAB-SSI356/2020,B.1.42
Sweden/20-05653/2020,B.1.42
Denmark/ALAB-SSI-547/2020,B.1.42
Denmark/ALAB-SSI-581/2020,B.1.42
Denmark/ALAB-SSI-590/2020,B.1.42
Denmark/ALAB-SSI-596/2020,B.1.42
Denmark/ALAB-SSI-598/2020,B.1.42
Denmark/ALAB-SSI-611/2020,B.1.42
Denmark/ALAB-SSI-613/2020,B.1.42
Denmark/ALAB-SSI-623/2020,B.1.42
Denmark/ALAB-SSI-644/2020,B.1.42
Denmark/ALAB-SSI-645/2020,B.1.42
Denmark/ALAB-SSI-646/2020,B.1.42
Denmark/ALAB-SSI-649/2020,B.1.42
Denmark/ALAB-SSI-650/2020,B.1.42
Denmark/ALAB-SSI-661/2020,B.1.42
Denmark/ALAB-SSI-672/2020,B.1.42
Denmark/ALAB-SSI-692/2020,B.1.42
Latvia/016/2020,B.1.42
Denmark/ALAB-SSI-1046/2020,B.1.42
Denmark/ALAB-SSI-1065/2020,B.1.42
Denmark/ALAB-SSI-1230/2020,B.1.42
Denmark/ALAB-SSI-1299/2020,B.1.42
Denmark/ALAB-SSI-1351/2020,B.1.42
Denmark/ALAB-SSI-748/2020,B.1.42
Denmark/ALAB-SSI-800/2020,B.1.42
Denmark/ALAB-SSI-825/2020,B.1.42
Denmark/ALAB-SSI-1277/2020,B.1.42
Denmark/ALAB-SSI-1282/2020,B.1.42
Denmark/ALAB-SSI-1291/2020,B.1.42
Denmark/ALAB-SSI-1382/2020,B.1.42
Denmark/ALAB-SSI-1383/2020,B.1.42
Denmark/ALAB-SSI-1391/2020,B.1.42
Denmark/ALAB-SSI-687/2020,B.1.42
Denmark/ALAB-SSI-694/2020,B.1.42
Denmark/ALAB-SSI-711/2020,B.1.42
Denmark/ALAB-SSI-713/2020,B.1.42
Denmark/ALAB-SSI-714/2020,B.1.42
Denmark/ALAB-SSI-723/2020,B.1.42
Denmark/ALAB-SSI-726/2020,B.1.42
Denmark/ALAB-SSI-742/2020,B.1.42
Denmark/ALAB-SSI-743/2020,B.1.42
Denmark/ALAB-SSI-821/2020,B.1.42
Denmark/ALAB-SSI-826/2020,B.1.42
Denmark/ALAB-SSI-833/2020,B.1.42
Denmark/ALAB-SSI-840/2020,B.1.42
Denmark/ALAB-SSI-849/2020,B.1.42
Denmark/ALAB-SSI-862/2020,B.1.42
Denmark/ALAB-SSI-876/2020,B.1.42
Denmark/ALAB-SSI-883/2020,B.1.42
