taxon,lineage
Australia/VIC582/2020,B.1.26
USA/WA-UW-1930/2020,B.1.26
USA/CT-UW-4346/2020,B.1.26
USA/CT-UW-4238/2020,B.1.26
USA/NY-WCMP10C03P/2020,B.1.26
USA/NY-NYUMC233/2020,B.1.26
USA/WA-S289/2020,B.1.26
USA/WA-S295/2020,B.1.26
USA/WA-S294/2020,B.1.26
USA/NY-NYUMC42/2020,B.1.26
USA/NY-NYUMC60/2020,B.1.26
USA/CT-Yale-058/2020,B.1.26
USA/NY-NYUMC309/2020,B.1.26
USA/NY-NYUMC322/2020,B.1.26
USA/NY-NYUMC405/2020,B.1.26
USA/NY-NYUMC45/2020,B.1.26
USA/NY-NYUMC108/2020,B.1.26
USA/NY-PV08143/2020,B.1.26
USA/NY-NYUMC77/2020,B.1.26
USA/WA-S370/2020,B.1.26
USA/WA-S549/2020,B.1.26
USA/TX-HMH0142/2020,B.1.26
USA/TX-HMH0282/2020,B.1.26
USA/TX-HMH0402/2020,B.1.26
USA/NY-NYUMC461/2020,B.1.26
USA/DC-CDC-1738/2020,B.1.26
USA/NY-SURV0407/2020,B.1.26
Taiwan/TSGH-22/2020,B.1.26
USA/NY-NYUMC537/2020,B.1.26
USA/NY-NYUMC542/2020,B.1.26
USA/NY-NYUMC619/2020,B.1.26
USA/NY-NYUMC651/2020,B.1.26
USA/MI-MDHHS-SC20220/2020,B.1.26
USA/NY-PV09484/2020,B.1.26
USA/NY-NYUMC722/2020,B.1.26
USA/NY-NYUMC743/2020,B.1.26
New_Zealand/20VR1615/2020,B.1.26
New_Zealand/20VR1777/2020,B.1.26
New_Zealand/20VR1778/2020,B.1.26
New_Zealand/20VR1809/2020,B.1.26
New_Zealand/20VR1814/2020,B.1.26
New_Zealand/20VR1816/2020,B.1.26
New_Zealand/20VR1817/2020,B.1.26
New_Zealand/20VR1818/2020,B.1.26
New_Zealand/20VR1821/2020,B.1.26
New_Zealand/20VR1822/2020,B.1.26
New_Zealand/20VR1823/2020,B.1.26
New_Zealand/20VR1825/2020,B.1.26
New_Zealand/20VR1826/2020,B.1.26
New_Zealand/20VR1827/2020,B.1.26
New_Zealand/20VR1828/2020,B.1.26
New_Zealand/20VR1837/2020,B.1.26
New_Zealand/20VR1838/2020,B.1.26
New_Zealand/20VR1843/2020,B.1.26
New_Zealand/20VR1845/2020,B.1.26
New_Zealand/20VR1860/2020,B.1.26
New_Zealand/20VR1863/2020,B.1.26
New_Zealand/20VR1864/2020,B.1.26
New_Zealand/20VR1865/2020,B.1.26
New_Zealand/20VR1867/2020,B.1.26
New_Zealand/20VR1870/2020,B.1.26
New_Zealand/20VR1891/2020,B.1.26
New_Zealand/20VR1897/2020,B.1.26
New_Zealand/20VR1903/2020,B.1.26
New_Zealand/20VR1907/2020,B.1.26
New_Zealand/20VR1908/2020,B.1.26
New_Zealand/20VR1915/2020,B.1.26
New_Zealand/20VR1917/2020,B.1.26
New_Zealand/20VR1925/2020,B.1.26
New_Zealand/20VR1933/2020,B.1.26
New_Zealand/20VR1937/2020,B.1.26
New_Zealand/20VR1941/2020,B.1.26
New_Zealand/20VR1990/2020,B.1.26
New_Zealand/20VR1997/2020,B.1.26
New_Zealand/20VR2001/2020,B.1.26
New_Zealand/20VR2002/2020,B.1.26
New_Zealand/20VR2011/2020,B.1.26
New_Zealand/20VR2017/2020,B.1.26
New_Zealand/20VR2032/2020,B.1.26
New_Zealand/20VR2037/2020,B.1.26
New_Zealand/20VR2045/2020,B.1.26
New_Zealand/20VR2049/2020,B.1.26
New_Zealand/20VR2054/2020,B.1.26
New_Zealand/20VR2073/2020,B.1.26
New_Zealand/20VR2092/2020,B.1.26
New_Zealand/20VR2522/2020,B.1.26
USA/MD-HP00127/2020,B.1.26
USA/MA-MGH-00531/2020,B.1.26
USA/MA-MGH-00307/2020,B.1.26
USA/MA-MGH-00316/2020,B.1.26
USA/MA-MGH-00721/2020,B.1.26
USA/MA-MGH-00148/2020,B.1.26
USA/MA-MGH-00698/2020,B.1.26
USA/MA-MGH-00140/2020,B.1.26
USA/MA-MGH-00532/2020,B.1.26
USA/CT-Yale-199/2020,B.1.26
USA/CT-Yale-202/2020,B.1.26
USA/CT-Yale-237/2020,B.1.26
USA/CT-Yale-240/2020,B.1.26
USA/NE-11120/2020,B.1.26
USA/CA-CZB-1458/2020,B.1.26
USA/CA-CZB-1600/2020,B.1.26
USA/WI-GMF-06127/2020,B.1.26
