taxon,lineage
Australia/VIC11/2020,B.1.13
Poland/PL_P7/2020,B.1.13
Australia/VIC-CBA6/2020,B.1.13
Australia/VIC196/2020,B.1.13
Australia/VIC202/2020,B.1.13
Australia/VIC-CBA2/2020,B.1.13
Australia/VIC99/2020,B.1.13
Australia/VIC1213/2020,B.1.13
Australia/VIC1212/2020,B.1.13
Australia/VIC807/2020,B.1.13
Australia/VIC815/2020,B.1.13
Australia/VIC307/2020,B.1.13
USA/TX-HMH0314/2020,B.1.13
Canada/Qc-L00241355/2020,B.1.13
Portugal/PT0575/2020,B.1.13
New_Zealand/20VR2556/2020,B.1.13
Belgium/CFM-0328312/2020,B.1.13
England/LOND-D6FCA/2020,B.1.13
England/NORT-28275A/2020,B.1.13
England/BRIS-12D321/2020,B.1.13
England/BRIS-12E162/2020,B.1.13
England/LOND-D6CD2/2020,B.1.13
England/EXET-1373D9/2020,B.1.13
England/BRIS-1284C9/2020,B.1.13
England/BRIS-12764C/2020,B.1.13
England/BRIS-12849C/2020,B.1.13
England/BRIS-127688/2020,B.1.13
England/PHEC-221BA/2020,B.1.13
England/PHEC-220BD/2020,B.1.13
Wales/PHWC-2C0B3/2020,B.1.13
England/NORT-28937D/2020,B.1.13
England/BRIS-128B6A/2020,B.1.13
England/BRIS-129264/2020,B.1.13
England/BRIS-126A23/2020,B.1.13
England/BRIS-126962/2020,B.1.13
England/BRIS-126971/2020,B.1.13
England/BRIS-12699F/2020,B.1.13
England/BRIS-126A41/2020,B.1.13
England/BRIS-126A9C/2020,B.1.13
England/BRIS-126A32/2020,B.1.13
England/CAMB-1B0851/2020,B.1.13
England/CAMB-1AFE35/2020,B.1.13
England/OXON-AFFF7/2020,B.1.13
England/OXON-AFB7B/2020,B.1.13
England/LIVE-9DFA1/2020,B.1.13
Wales/PHWC-3420D/2020,B.1.13
Wales/PHWC-3308C/2020,B.1.13
Wales/PHWC-344BC/2020,B.1.13
England/CAMB-1ADD2B/2020,B.1.13
England/CAMB-1AEC0F/2020,B.1.13
England/LOND-D3DB4/2020,B.1.13
England/LIVE-9A706/2020,B.1.13
England/LIVE-9C731/2020,B.1.13
Wales/PHWC-2E2BB/2020,B.1.13
Wales/PHWC-324BE/2020,B.1.13
England/CAMB-1ACF44/2020,B.1.13
England/CAMB-1ACFBD/2020,B.1.13
England/LOND-D62D0/2020,B.1.13
England/CAMB-1AAC12/2020,B.1.13
England/CAMB-1AA5AE/2020,B.1.13
England/CAMB-1ABACC/2020,B.1.13
England/CAMB-1AAB7F/2020,B.1.13
England/CAMB-1AB789/2020,B.1.13
England/CAMB-8463F/2020,B.1.13
Wales/PHWC-311E5/2020,B.1.13
Wales/PHWC-30E67/2020,B.1.13
England/CAMB-839BF/2020,B.1.13
England/CAMB-839FB/2020,B.1.13
England/CAMB-838B2/2020,B.1.13
England/CAMB-82482/2020,B.1.13
England/CAMB-84462/2020,B.1.13
England/CAMB-832D2/2020,B.1.13
England/CAMB-845F6/2020,B.1.13
England/CAMB-83418/2020,B.1.13
England/CAMB-84347/2020,B.1.13
England/CAMB-1AA456/2020,B.1.13
England/CAMB-1AA553/2020,B.1.13
England/CAMB-844AE/2020,B.1.13
England/CAMB-1AA31D/2020,B.1.13
England/BRIS-1258DF/2020,B.1.13
England/BRIS-125110/2020,B.1.13
England/BRIS-1251A7/2020,B.1.13
England/BRIS-1255C9/2020,B.1.13
England/BRIS-125198/2020,B.1.13
England/BRIS-12571E/2020,B.1.13
England/BRIS-12523B/2020,B.1.13
England/BRIS-12515C/2020,B.1.13
England/BRIS-1250AA/2020,B.1.13
England/BRIS-124CF2/2020,B.1.13
England/BRIS-125189/2020,B.1.13
England/BRIS-125D94/2020,B.1.13
England/LOND-D3E84/2020,B.1.13
England/LOND-D3EB1/2020,B.1.13
England/OXON-AE5D8/2020,B.1.13
England/PHEC-1FEE6/2020,B.1.13
Scotland/CVR1560/2020,B.1.13
England/CAMB-7EDBB/2020,B.1.13
England/CAMB-80CC8/2020,B.1.13
England/CAMB-7E850/2020,B.1.13
England/CAMB-81C9A/2020,B.1.13
England/CAMB-813C2/2020,B.1.13
England/CAMB-7FA86/2020,B.1.13
England/CAMB-7F673/2020,B.1.13
England/CAMB-8118C/2020,B.1.13
England/PHEC-2076F/2020,B.1.13
England/PHEC-1F569/2020,B.1.13
England/PHEC-1F5F0/2020,B.1.13
England/PHEC-1F5E1/2020,B.1.13
England/BRIS-1232D3/2020,B.1.13
England/BRIS-1239ED/2020,B.1.13
England/BRIS-1237F2/2020,B.1.13
England/CAMB-7BB87/2020,B.1.13
England/CAMB-7C728/2020,B.1.13
England/CAMB-7BBD2/2020,B.1.13
England/CAMB-7DDCB/2020,B.1.13
England/CAMB-7DBEF/2020,B.1.13
England/CAMB-7CE50/2020,B.1.13
England/CAMB-7BB2D/2020,B.1.13
England/CAMB-7C47C/2020,B.1.13
England/CAMB-7B783/2020,B.1.13
England/CAMB-7C61C/2020,B.1.13
England/CAMB-7B8EA/2020,B.1.13
England/CAMB-7BA3F/2020,B.1.13
England/CAMB-7C500/2020,B.1.13
England/CAMB-7BB1E/2020,B.1.13
England/CAMB-7B747/2020,B.1.13
England/CAMB-7C209/2020,B.1.13
England/OXON-ACA44/2020,B.1.13
England/OXON-AC613/2020,B.1.13
England/OXON-ACD96/2020,B.1.13
England/20169005704/2020,B.1.13
England/20169005804/2020,B.1.13
England/20169013904/2020,B.1.13
England/20169014604/2020,B.1.13
England/20169005404/2020,B.1.13
England/LOND-D43FD/2020,B.1.13
England/LOND-D37A7/2020,B.1.13
England/LOND-D372F/2020,B.1.13
