taxon,lineage
Portugal/PT0109/2020,B.1.91
Portugal/PT0156/2020,B.1.91
Portugal/PT0159/2020,B.1.91
Portugal/PT0160/2020,B.1.91
Portugal/PT0165/2020,B.1.91
Portugal/PT0168/2020,B.1.91
Portugal/PT0169/2020,B.1.91
Portugal/PT0189/2020,B.1.91
Portugal/PT0190/2020,B.1.91
Portugal/PT0193/2020,B.1.91
Portugal/PT0194/2020,B.1.91
Portugal/PT0195/2020,B.1.91
Portugal/PT0196/2020,B.1.91
Portugal/PT0197/2020,B.1.91
Portugal/PT0217/2020,B.1.91
Portugal/PT0218/2020,B.1.91
Portugal/PT0219/2020,B.1.91
Portugal/PT0220/2020,B.1.91
Portugal/PT0221/2020,B.1.91
Portugal/PT0228/2020,B.1.91
Portugal/PT0229/2020,B.1.91
Portugal/PT0230/2020,B.1.91
Portugal/PT0232/2020,B.1.91
Portugal/PT0233/2020,B.1.91
Portugal/PT0235/2020,B.1.91
Portugal/PT0237/2020,B.1.91
Portugal/PT0239/2020,B.1.91
Portugal/PT0247/2020,B.1.91
Portugal/PT0254/2020,B.1.91
Portugal/PT0255/2020,B.1.91
Portugal/PT0265/2020,B.1.91
Portugal/PT0266/2020,B.1.91
Portugal/PT0290/2020,B.1.91
Portugal/PT0298/2020,B.1.91
Portugal/PT0302/2020,B.1.91
Portugal/PT0308/2020,B.1.91
Portugal/PT0310/2020,B.1.91
Portugal/PT0314/2020,B.1.91
Portugal/PT0318/2020,B.1.91
Portugal/PT0319/2020,B.1.91
Portugal/PT0322/2020,B.1.91
Portugal/PT0327/2020,B.1.91
Portugal/PT0336/2020,B.1.91
Portugal/PT0339/2020,B.1.91
Portugal/PT0340/2020,B.1.91
Portugal/PT0344/2020,B.1.91
Portugal/PT0347/2020,B.1.91
Portugal/PT0350/2020,B.1.91
Portugal/PT0351/2020,B.1.91
Portugal/PT0352/2020,B.1.91
Portugal/PT0353/2020,B.1.91
Portugal/PT0361/2020,B.1.91
Portugal/PT0365/2020,B.1.91
Portugal/PT0372/2020,B.1.91
Portugal/PT0379/2020,B.1.91
Portugal/PT0380/2020,B.1.91
Portugal/PT0382/2020,B.1.91
Portugal/PT0385/2020,B.1.91
Portugal/PT0392/2020,B.1.91
Portugal/PT0393/2020,B.1.91
Portugal/PT0394/2020,B.1.91
Portugal/PT0395a/2020,B.1.91
Portugal/PT0395b/2020,B.1.91
Portugal/PT0395c/2020,B.1.91
Portugal/PT0397a/2020,B.1.91
Portugal/PT0397b/2020,B.1.91
Portugal/PT0398/2020,B.1.91
Portugal/PT0402/2020,B.1.91
Portugal/PT0527/2020,B.1.91
Portugal/PT0528/2020,B.1.91
Portugal/PT0530/2020,B.1.91
Portugal/PT0536/2020,B.1.91
Portugal/PT0537/2020,B.1.91
Portugal/PT0539/2020,B.1.91
Portugal/PT0544/2020,B.1.91
Portugal/PT0547/2020,B.1.91
Portugal/PT0548/2020,B.1.91
Portugal/PT0551/2020,B.1.91
Portugal/PT0552/2020,B.1.91
Portugal/PT0553/2020,B.1.91
Portugal/PT0554/2020,B.1.91
Portugal/PT0555/2020,B.1.91
Portugal/PT0566/2020,B.1.91
Portugal/PT0604/2020,B.1.91
Portugal/PT0613/2020,B.1.91
Portugal/PT0620/2020,B.1.91
Portugal/PT0623/2020,B.1.91
Portugal/PT0626/2020,B.1.91
