taxon,lineage
Australia/VIC473/2020,B.1.1
Netherlands/Rotterdam_1364740/2020,B.1.1
Netherlands/Tilburg_1364286/2020,B.1.1
Netherlands/Diemen_1363454/2020,B.1.1
Netherlands/Eindhoven_1363782/2020,B.1.1
Netherlands/Helmond_1363548/2020,B.1.1
Netherlands/Nootdorp_1364222/2020,B.1.1
Netherlands/Delft_1363424/2020,B.1.1
Australia/VIC908/2020,B.1.1
USA/WA-UW-1775/2020,B.1.1
Czech_Republic/IAB_1/2020,B.1.1
Czech_Republic/IAB_8/2020,B.1.1
Czech_Republic/IAB_9/2020,B.1.1
Czech_Republic/IAB_14/2020,B.1.1
Czech_Republic/IAB_15/2020,B.1.1
Czech_Republic/IAB_16/2020,B.1.1
Czech_Republic/IAB_17/2020,B.1.1
Czech_Republic/IAB_20/2020,B.1.1
Czech_Republic/IAB_22/2020,B.1.1
Czech_Republic/IAB_23/2020,B.1.1
Australia/VIC561/2020,B.1.1
Australia/VIC574/2020,B.1.1
Australia/VIC548/2020,B.1.1
Australia/VIC603/2020,B.1.1
Australia/VIC613/2020,B.1.1
Australia/VIC616/2020,B.1.1
Netherlands/Berlicum_1363564/2020,B.1.1
Australia/VIC592/2020,B.1.1
Nigeria/Lagos01/2020,B.1.1
Australia/VIC594/2020,B.1.1
Australia/VIC597/2020,B.1.1
USA/WA-UW-1552/2020,B.1.1
USA/WA-UW-1586/2020,B.1.1
Thailand/Bangkok-0022/2020,B.1.1
Thailand/Bangkok-0017/2020,B.1.1
Iceland/373/2020,B.1.1
Iceland/366/2020,B.1.1
Iceland/365/2020,B.1.1
Iceland/359/2020,B.1.1
Australia/VIC638/2020,B.1.1
Australia/VIC651/2020,B.1.1
Australia/VIC653/2020,B.1.1
Finland/FIN03032020C/2020,B.1.1
Australia/VIC654/2020,B.1.1
Australia/VIC658/2020,B.1.1
Australia/VIC487/2020,B.1.1
Australia/VIC696/2020,B.1.1
Portugal/CV62/2020,B.1.1
Australia/VIC705/2020,B.1.1
USA/WA-UW-1917/2020,B.1.1
Australia/VIC664/2020,B.1.1
Australia/VIC672/2020,B.1.1
Australia/VIC674/2020,B.1.1
Australia/VIC353/2020,B.1.1
Australia/VIC356/2020,B.1.1
Australia/VIC361/2020,B.1.1
Australia/VIC362/2020,B.1.1
Australia/VIC363/2020,B.1.1
Australia/VIC366/2020,B.1.1
Australia/VIC368/2020,B.1.1
Australia/VIC372/2020,B.1.1
Australia/VIC333/2020,B.1.1
Australia/VIC334/2020,B.1.1
Australia/VIC339/2020,B.1.1
Australia/VIC377/2020,B.1.1
Australia/VIC387/2020,B.1.1
Australia/VIC388/2020,B.1.1
Taiwan/TSGH-03/2020,B.1.1
Finland/FIN-313/2020,B.1.1
Finland/FIN-318/2020,B.1.1
Finland/FIN-508/2020,B.1.1
Australia/VIC512/2020,B.1.1
Australia/VIC496/2020,B.1.1
Australia/VIC500/2020,B.1.1
Australia/VIC404/2020,B.1.1
Australia/VIC409/2020,B.1.1
Australia/VIC443/2020,B.1.1
Australia/VIC421/2020,B.1.1
Australia/VIC427/2020,B.1.1
Australia/VIC438/2020,B.1.1
Belgium/ULG-10072/2020,B.1.1
Belgium/ULG-10067/2020,B.1.1
Belgium/ULG-10066/2020,B.1.1
