taxon,lineage
Australia/VIC475/2020,B.1.23
Australia/VIC476/2020,B.1.23
Australia/VIC477/2020,B.1.23
Australia/VIC478/2020,B.1.23
Australia/VIC479/2020,B.1.23
Australia/VIC912/2020,B.1.23
Australia/VIC557/2020,B.1.23
Australia/VIC563/2020,B.1.23
Australia/VIC534/2020,B.1.23
Australia/VIC610/2020,B.1.23
Australia/VIC482/2020,B.1.23
Australia/VIC485/2020,B.1.23
Australia/VIC486/2020,B.1.23
Australia/VIC488/2020,B.1.23
Australia/VIC490/2020,B.1.23
Australia/VIC491/2020,B.1.23
Australia/VIC628/2020,B.1.23
Australia/VIC520/2020,B.1.23
Australia/VIC464/2020,B.1.23
Australia/VIC414/2020,B.1.23
Australia/VIC417/2020,B.1.23
Australia/VIC419/2020,B.1.23
Australia/VIC898/2020,B.1.23
Australia/VIC1157/2020,B.1.23
Australia/VIC1086/2020,B.1.23
Australia/VIC1081/2020,B.1.23
Australia/VIC1131/2020,B.1.23
Australia/VIC1108/2020,B.1.23
Australia/VIC1107/2020,B.1.23
Australia/VIC1049/2020,B.1.23
Australia/VIC1048/2020,B.1.23
Australia/VIC1047/2020,B.1.23
Australia/VIC983/2020,B.1.23
Australia/VIC989/2020,B.1.23
Australia/VIC796/2020,B.1.23
Australia/VIC797/2020,B.1.23
Australia/VIC800/2020,B.1.23
Australia/VIC801/2020,B.1.23
Australia/VIC802/2020,B.1.23
Australia/VIC803/2020,B.1.23
Australia/VIC804/2020,B.1.23
Australia/VIC774/2020,B.1.23
Australia/VIC781/2020,B.1.23
Australia/VIC783/2020,B.1.23
Australia/VIC785/2020,B.1.23
Australia/VIC787/2020,B.1.23
Australia/VIC793/2020,B.1.23
Australia/VIC794/2020,B.1.23
Australia/VIC718/2020,B.1.23
Australia/VIC729/2020,B.1.23
Australia/VIC1142/2020,B.1.23
Australia/VIC1141/2020,B.1.23
Australia/VIC1328/2020,B.1.23
Australia/VIC964/2020,B.1.23
Australia/VIC974/2020,B.1.23
Australia/VIC975/2020,B.1.23
Australia/VIC735/2020,B.1.23
Australia/VIC737/2020,B.1.23
Australia/VIC738/2020,B.1.23
Australia/VIC1054/2020,B.1.23
Australia/VIC1032/2020,B.1.23
Australia/VIC1030/2020,B.1.23
Australia/VIC1056/2020,B.1.23
Australia/VIC1064/2020,B.1.23
Australia/VIC1068/2020,B.1.23
Australia/VIC1067/2020,B.1.23
Australia/VIC289/2020,B.1.23
Australia/VIC1002/2020,B.1.23
Australia/VIC1000/2020,B.1.23
Australia/VIC1017/2020,B.1.23
Australia/VIC1004/2020,B.1.23
Australia/VIC1003/2020,B.1.23
Australia/VIC938/2020,B.1.23
Australia/VIC320/2020,B.1.23
Australia/VIC323/2020,B.1.23
Australia/VIC319/2020,B.1.23
Australia/VIC318/2020,B.1.23
Australia/VIC1266/2020,B.1.23
Australia/SAP049/2020,B.1.23
Australia/SAP079/2020,B.1.23
Australia/NSW237/2020,B.1.23
Australia/NSW258/2020,B.1.23
Australia/NSW282/2020,B.1.23
Australia/NSW283/2020,B.1.23
Australia/NSW286/2020,B.1.23
Australia/NSW325/2020,B.1.23
Australia/NSW327/2020,B.1.23
Australia/NSW338/2020,B.1.23
Australia/NSW339/2020,B.1.23
Australia/NSW345/2020,B.1.23
Portugal/PT0449/2020,B.1.23
Australia/NSW506/2020,B.1.23
Australia/NSW507/2020,B.1.23
New_Zealand/20VR1847/2020,B.1.23
New_Zealand/20VR1984/2020,B.1.23
New_Zealand/20VR2051/2020,B.1.23
New_Zealand/20VR2056/2020,B.1.23
Australia/VIC1375/2020,B.1.23
Australia/VIC1378/2020,B.1.23
Australia/VIC1428/2020,B.1.23
Australia/VIC1471/2020,B.1.23
Australia/VIC1486/2020,B.1.23
Australia/VIC1495/2020,B.1.23
Australia/VIC1507/2020,B.1.23
