taxon,lineage
USA/CT-UW-6273/2020,B.1.108
USA/NY-NYUMC201/2020,B.1.108
USA/AZ-TG271878/2020,B.1.108
USA/NY-NYUMC230/2020,B.1.108
USA/CT-UW328/2020,B.1.108
USA/NY-PV09168/2020,B.1.108
USA/NY-PV09195/2020,B.1.108
USA/NY-PV09303/2020,B.1.108
USA/NY-NYUMC98/2020,B.1.108
USA/NY-PV08471/2020,B.1.108
USA/NY-PV08461/2020,B.1.108
USA/NY-PV08429/2020,B.1.108
USA/CT-Yale-043/2020,B.1.108
USA/CT-Yale-018/2020,B.1.108
USA/NY-NYUMC462/2020,B.1.108
USA/NY-NYUMC480/2020,B.1.108
USA/CT-Yale-149/2020,B.1.108
USA/CT-UW-6564/2020,B.1.108
USA/MD-HP00069/2020,B.1.108
USA/NY-NYUMC597/2020,B.1.108
USA/NY-NYUMC609/2020,B.1.108
USA/NY-NYUMC621/2020,B.1.108
USA/NY-NYUMC634/2020,B.1.108
USA/NY-PV09369/2020,B.1.108
USA/NY-PV09488/2020,B.1.108
USA/TX-CDC-0406/2020,B.1.108
USA/NY-NYUMC788/2020,B.1.108
USA/NY-NYUMC829/2020,B.1.108
USA/MA-MGH-00687/2020,B.1.108
USA/VA-DCLS-0294/2020,B.1.108
USA/VA-DCLS-0295/2020,B.1.108
USA/VA-DCLS-0296/2020,B.1.108
USA/CT-Yale-232/2020,B.1.108
USA/NY-NYUMC898/2020,B.1.108
