taxon,lineage
Scotland/CVR2267/2020,B.1.70
Scotland/CVR2428/2020,B.1.70
Scotland/CVR2638/2020,B.1.70
Scotland/CVR2133/2020,B.1.70
Scotland/CVR1517/2020,B.1.70
Scotland/CVR2872/2020,B.1.70
Scotland/CVR3064/2020,B.1.70
Scotland/GCVR-172211/2020,B.1.70
Scotland/CVR1510/2020,B.1.70
Scotland/CVR2170/2020,B.1.70
Scotland/CVR2768/2020,B.1.70
Scotland/CVR1642/2020,B.1.70
Scotland/CVR2216/2020,B.1.70
Scotland/CVR2531/2020,B.1.70
Scotland/CVR2347/2020,B.1.70
Scotland/CVR1792/2020,B.1.70
Scotland/CVR2225/2020,B.1.70
Scotland/CVR435/2020,B.1.70
Scotland/CVR1000/2020,B.1.70
Scotland/CVR842/2020,B.1.70
Scotland/CVR1063/2020,B.1.70
Scotland/CVR922/2020,B.1.70
Scotland/CVR436/2020,B.1.70
Scotland/CVR364/2020,B.1.70
Scotland/CVR225/2020,B.1.70
Scotland/CVR165/2020,B.1.70
Scotland/CVR166/2020,B.1.70
Scotland/CVR30/2020,B.1.70
