taxon,lineage
USA/MI-MDHHS-SC20674/2020,B.1.35
Wales/PHWC-164C14/2020,B.1.35
Wales/PHWC-164E3C/2020,B.1.35
Wales/PHWC-165062/2020,B.1.35
England/NORT-2830B8/2020,B.1.35
Wales/PHWC-16334D/2020,B.1.35
Wales/PHWC-15D73B/2020,B.1.35
Wales/PHWC-15DE45/2020,B.1.35
Wales/PHWC-162D7D/2020,B.1.35
Wales/PHWC-163E5B/2020,B.1.35
Wales/PHWC-1644D0/2020,B.1.35
Wales/PHWC-160692/2020,B.1.35
Wales/PHWC-160155/2020,B.1.35
Wales/PHWC-15E9BC/2020,B.1.35
Wales/PHWC-15E5D6/2020,B.1.35
Wales/PHWC-15D57D/2020,B.1.35
Wales/PHWC-15D64D/2020,B.1.35
Wales/PHWC-15D829/2020,B.1.35
Wales/PHWC-15D62F/2020,B.1.35
Wales/PHWC-15D9DB/2020,B.1.35
Wales/PHWC-15D795/2020,B.1.35
Wales/PHWC-15D892/2020,B.1.35
Wales/PHWC-15E6F1/2020,B.1.35
Wales/PHWC-15E169/2020,B.1.35
Wales/PHWC-15E178/2020,B.1.35
Wales/PHWC-15C24A/2020,B.1.35
Wales/PHWC-15C64E/2020,B.1.35
Wales/PHWC-15C426/2020,B.1.35
Wales/PHWC-15D2D0/2020,B.1.35
Wales/PHWC-15D100/2020,B.1.35
Wales/PHWC-15D16A/2020,B.1.35
Wales/PHWC-15CEBF/2020,B.1.35
Wales/PHWC-15C1E3/2020,B.1.35
Wales/PHWC-15CB12/2020,B.1.35
Wales/PHWC-32612/2020,B.1.35
Wales/PHWC-326A9/2020,B.1.35
Wales/PHWC-32A07/2020,B.1.35
Wales/PHWC-32603/2020,B.1.35
Wales/PHWC-32919/2020,B.1.35
Wales/PHWC-35257/2020,B.1.35
Wales/PHWC-35E44/2020,B.1.35
Wales/PHWC-35EF9/2020,B.1.35
Wales/PHWC-3562E/2020,B.1.35
Wales/PHWC-35E53/2020,B.1.35
Wales/PHWC-358EC/2020,B.1.35
Wales/PHWC-342C1/2020,B.1.35
Wales/PHWC-33C5B/2020,B.1.35
Wales/PHWC-346A7/2020,B.1.35
Wales/PHWC-34179/2020,B.1.35
Wales/PHWC-32F17/2020,B.1.35
Wales/PHWC-341E2/2020,B.1.35
Wales/PHWC-32C2F/2020,B.1.35
Wales/PHWC-34285/2020,B.1.35
Wales/PHWC-34407/2020,B.1.35
Wales/PHWC-3472C/2020,B.1.35
Wales/PHWC-345AA/2020,B.1.35
Wales/PHWC-34522/2020,B.1.35
Wales/PHWC-342D0/2020,B.1.35
Wales/PHWC-33848/2020,B.1.35
Wales/PHWC-33CC4/2020,B.1.35
Wales/PHWC-338FD/2020,B.1.35
Wales/PHWC-32E92/2020,B.1.35
Wales/PHWC-3457D/2020,B.1.35
England/CAMB-1AE531/2020,B.1.35
Wales/PHWC-32111/2020,B.1.35
Wales/PHWC-32287/2020,B.1.35
Wales/PHWC-323EE/2020,B.1.35
Wales/PHWC-2DE4F/2020,B.1.35
Wales/PHWC-291A4/2020,B.1.35
Wales/PHWC-31D96/2020,B.1.35
Wales/PHWC-31E48/2020,B.1.35
Wales/PHWC-2E048/2020,B.1.35
Wales/PHWC-32269/2020,B.1.35
Wales/PHWC-31DD2/2020,B.1.35
Wales/PHWC-3223C/2020,B.1.35
Wales/PHWC-31E57/2020,B.1.35
Wales/PHWC-3218A/2020,B.1.35
Wales/PHWC-31947/2020,B.1.35
England/CAMB-1ACE38/2020,B.1.35
England/CAMB-1ACEA1/2020,B.1.35
England/CAMB-1AA7A8/2020,B.1.35
England/CAMB-1AB91A/2020,B.1.35
England/CAMB-1AADB5/2020,B.1.35
Wales/PHWC-31534/2020,B.1.35
Wales/PHWC-311B8/2020,B.1.35
Wales/PHWC-3114F/2020,B.1.35
Wales/PHWC-314FB/2020,B.1.35
Wales/PHWC-3177A/2020,B.1.35
Wales/PHWC-30EB2/2020,B.1.35
Wales/PHWC-307B7/2020,B.1.35
Wales/PHWC-28B89/2020,B.1.35
Wales/PHWC-28AF5/2020,B.1.35
Wales/PHWC-3116D/2020,B.1.35
Wales/PHWC-2C684/2020,B.1.35
Wales/PHWC-2C912/2020,B.1.35
Wales/PHWC-2A316/2020,B.1.35
Wales/PHWC-2D6FC/2020,B.1.35
Wales/PHWC-2C657/2020,B.1.35
Wales/PHWC-2D6ED/2020,B.1.35
Wales/PHWC-2EEC6/2020,B.1.35
