taxon,lineage
USA/MI-MDHHS-SC20407/2020,B.1.119
USA/MI-MDHHS-SC20493/2020,B.1.119
USA/MI-MDHHS-SC20494/2020,B.1.119
USA/MI-MDHHS-SC20495/2020,B.1.119
USA/MI-MDHHS-SC20498/2020,B.1.119
USA/MI-MDHHS-SC20499/2020,B.1.119
USA/MI-MDHHS-SC20500/2020,B.1.119
USA/MI-MDHHS-SC20503/2020,B.1.119
USA/MI-MDHHS-SC20504/2020,B.1.119
USA/MI-MDHHS-SC20505/2020,B.1.119
USA/MI-MDHHS-SC20506/2020,B.1.119
USA/MI-MDHHS-SC20508/2020,B.1.119
USA/MI-MDHHS-SC20512/2020,B.1.119
USA/MI-MDHHS-SC20539/2020,B.1.119
USA/MI-MDHHS-SC20596/2020,B.1.119
USA/MI-MDHHS-SC20690/2020,B.1.119
USA/MI-MDHHS-SC20691/2020,B.1.119
USA/MI-MDHHS-SC20692/2020,B.1.119
USA/MI-MDHHS-SC20693/2020,B.1.119
USA/MI-MDHHS-SC20694/2020,B.1.119
USA/MI-MDHHS-SC20695/2020,B.1.119
USA/MI-MDHHS-SC20709/2020,B.1.119
USA/MI-MDHHS-SC20803/2020,B.1.119
USA/MI-MDHHS-SC20806/2020,B.1.119
USA/MI-MDHHS-SC20810/2020,B.1.119
USA/MI-MDHHS-SC20811/2020,B.1.119
USA/MI-MDHHS-SC20812/2020,B.1.119
USA/MI-MDHHS-SC20813/2020,B.1.119
USA/MI-MDHHS-SC20818/2020,B.1.119
USA/MI-MDHHS-SC20821/2020,B.1.119
USA/MI-MDHHS-SC20855/2020,B.1.119
USA/MI-MDHHS-SC20875/2020,B.1.119
USA/MI-MDHHS-SC20888/2020,B.1.119
