taxon,lineage
Netherlands/NA_292/2020,B.1.96
USA/MN67-MDH67/2020,B.1.96
Netherlands/NA_177/2020,B.1.96
Norway/2356-2/2020,B.1.96
Netherlands/Friesland_18/2020,B.1.96
Netherlands/Gelderland_35/2020,B.1.96
Netherlands/Gelderland_37/2020,B.1.96
Netherlands/Gelderland_38/2020,B.1.96
Netherlands/Gelderland_39/2020,B.1.96
Netherlands/Gelderland_40/2020,B.1.96
Netherlands/ZuidHolland_134/2020,B.1.96
Netherlands/ZuidHolland_139/2020,B.1.96
Netherlands/ZuidHolland_140/2020,B.1.96
Netherlands/ZuidHolland_153/2020,B.1.96
Netherlands/ZuidHolland_154/2020,B.1.96
Netherlands/ZuidHolland_155/2020,B.1.96
Netherlands/ZuidHolland_156/2020,B.1.96
Netherlands/ZuidHolland_157/2020,B.1.96
Netherlands/ZuidHolland_159/2020,B.1.96
Netherlands/ZuidHolland_160/2020,B.1.96
Netherlands/ZuidHolland_161/2020,B.1.96
Netherlands/ZuidHolland_168/2020,B.1.96
Netherlands/ZuidHolland_170/2020,B.1.96
Netherlands/ZuidHolland_172/2020,B.1.96
Netherlands/ZuidHolland_173/2020,B.1.96
Netherlands/ZuidHolland_174/2020,B.1.96
Netherlands/ZuidHolland_175/2020,B.1.96
Netherlands/ZuidHolland_176/2020,B.1.96
Netherlands/ZuidHolland_178/2020,B.1.96
Netherlands/ZuidHolland_179/2020,B.1.96
Netherlands/ZuidHolland_180/2020,B.1.96
Netherlands/ZuidHolland_181/2020,B.1.96
Netherlands/ZuidHolland_183/2020,B.1.96
Netherlands/ZuidHolland_184/2020,B.1.96
Netherlands/ZuidHolland_185/2020,B.1.96
Netherlands/ZuidHolland_186/2020,B.1.96
Netherlands/ZuidHolland_189/2020,B.1.96
Netherlands/ZuidHolland_191/2020,B.1.96
Netherlands/ZuidHolland_192/2020,B.1.96
Netherlands/ZuidHolland_193/2020,B.1.96
Netherlands/ZuidHolland_194/2020,B.1.96
