taxon,lineage
USA/WA-UW-1741/2020,B.1.21
USA/WA-UW-1733/2020,B.1.21
USA/WA-UW-1724/2020,B.1.21
USA/WA-UW-1706/2020,B.1.21
USA/WA-UW-1748/2020,B.1.21
USA/WA-UW-1797/2020,B.1.21
USA/WA-UW-1774/2020,B.1.21
USA/WA-UW-1801/2020,B.1.21
USA/WA-UW-1758/2020,B.1.21
USA/WA-UW-1762/2020,B.1.21
USA/WA-UW-1753/2020,B.1.21
USA/WA-UW-1858/2020,B.1.21
USA/WA-UW-1824/2020,B.1.21
USA/WA-UW-1831/2020,B.1.21
USA/WA-UW-1677/2020,B.1.21
USA/WA-UW-1715/2020,B.1.21
USA/WA-UW-1689/2020,B.1.21
USA/WA-UW-1712/2020,B.1.21
USA/WA-UW-1697/2020,B.1.21
USA/WA-UW-1698/2020,B.1.21
USA/WA-UW-1652/2020,B.1.21
USA/WA-UW-1651/2020,B.1.21
USA/WA-UW-1723/2020,B.1.21
USA/WA-UW-1435/2020,B.1.21
USA/WA-UW-1576/2020,B.1.21
USA/WA-UW-1446/2020,B.1.21
USA/WA-UW-2009/2020,B.1.21
USA/WA-UW-1608/2020,B.1.21
USA/WA-UW-1425/2020,B.1.21
Iceland/362/2020,B.1.21
USA/WA-UW-1921/2020,B.1.21
USA/WA-UW-1956/2020,B.1.21
USA/WA-UW-1955/2020,B.1.21
USA/WA-UW-1888/2020,B.1.21
USA/WA-UW-1881/2020,B.1.21
USA/WA-UW-1877/2020,B.1.21
USA/WA-UW-1878/2020,B.1.21
USA/WA-UW-1977/2020,B.1.21
USA/WA-UW-1994/2020,B.1.21
USA/WA-UW-1567/2020,B.1.21
USA/WA-UW-1907/2020,B.1.21
USA/WA-UW-1965/2020,B.1.21
USA/WA-UW-1890/2020,B.1.21
USA/WA-UW29/2020,B.1.21
USA/WA-UW-1640/2020,B.1.21
USA/WA-UW-1728/2020,B.1.21
USA/WA-UW-1675/2020,B.1.21
USA/WA-UW-1422/2020,B.1.21
USA/WA-UW-1436/2020,B.1.21
USA/WA-UW-1342/2020,B.1.21
USA/WA-UW-2074/2020,B.1.21
USA/WA-UW-2078/2020,B.1.21
USA/WA-UW-2094/2020,B.1.21
USA/WA-UW-2104/2020,B.1.21
USA/WA-UW-2119/2020,B.1.21
USA/WA-UW153/2020,B.1.21
USA/WA-UW155/2020,B.1.21
USA/WA-UW160/2020,B.1.21
USA/WA-UW161/2020,B.1.21
USA/WA-UW-6410/2020,B.1.21
USA/WA-UW-6404/2020,B.1.21
USA/WA-UW-6400/2020,B.1.21
USA/WA-UW-2072/2020,B.1.21
USA/UN-UW-5742/2020,B.1.21
USA/WA-UW-5717/2020,B.1.21
USA/WA-UW-5617/2020,B.1.21
USA/UN-UW-5614/2020,B.1.21
USA/WA-UW-5884/2020,B.1.21
USA/WA-UW-5879/2020,B.1.21
USA/WA-UW-5397/2020,B.1.21
USA/WA-UW-5364/2020,B.1.21
USA/UN-UW-5605/2020,B.1.21
USA/WA-UW-5400/2020,B.1.21
USA/WA-UW115/2020,B.1.21
USA/WA-UW-6185/2020,B.1.21
USA/WA-UW-6335/2020,B.1.21
USA/WA-UW-6331/2020,B.1.21
USA/WA-UW109/2020,B.1.21
USA/WA-UW110/2020,B.1.21
USA/WA-UW-6302/2020,B.1.21
USA/WA-UW-6178/2020,B.1.21
USA/WA-UW-6170/2020,B.1.21
USA/WA-UW-5947/2020,B.1.21
USA/WA-UW-2238/2020,B.1.21
USA/WA-UW-4370/2020,B.1.21
USA/WA-UW-4404/2020,B.1.21
USA/WA-UW191/2020,B.1.21
USA/WA-UW186/2020,B.1.21
USA/WA-UW187/2020,B.1.21
USA/WA-UW178/2020,B.1.21
USA/WA-UW181/2020,B.1.21
USA/WA-UW-2169/2020,B.1.21
USA/WA-UW-2177/2020,B.1.21
USA/WA-UW-2192/2020,B.1.21
USA/WA-UW-2208/2020,B.1.21
USA/WA-UW-2212/2020,B.1.21
USA/WA-UW-2214/2020,B.1.21
USA/WA-UW-2215/2020,B.1.21
USA/WA-UW169/2020,B.1.21
USA/WA-UW166/2020,B.1.21
USA/WA-UW170/2020,B.1.21
USA/WA-UW-3843/2020,B.1.21
USA/WA-UW-3855/2020,B.1.21
USA/WA-UW-3862/2020,B.1.21
USA/WA-UW-3868/2020,B.1.21
USA/WA-UW-3880/2020,B.1.21
USA/WA-UW-3819/2020,B.1.21
USA/WA-UW-3826/2020,B.1.21
USA/WA-UW-3838/2020,B.1.21
USA/WA-UW-3839/2020,B.1.21
USA/WA-UW96/2020,B.1.21
USA/WA-UW78/2020,B.1.21
USA/WA-UW82/2020,B.1.21
USA/WA-UW-5189/2020,B.1.21
USA/WA-UW-5194/2020,B.1.21
USA/WA-UW-3990/2020,B.1.21
USA/WA-UW-530/2020,B.1.21
USA/WA-UW-4038/2020,B.1.21
USA/WA-UW-4082/2020,B.1.21
USA/WA-UW-546/2020,B.1.21
USA/WA-UW-543/2020,B.1.21
USA/WA-UW-4109/2020,B.1.21
USA/WA-UW-600/2020,B.1.21
USA/WA-UW-4188/2020,B.1.21
USA/WA-UW-3918/2020,B.1.21
USA/WA-UW-3923/2020,B.1.21
USA/WA-UW-3941/2020,B.1.21
USA/WA-UW-3942/2020,B.1.21
USA/WA-UW-3954/2020,B.1.21
USA/WA-UW-5178/2020,B.1.21
USA/WA-UW-3964/2020,B.1.21
USA/WA-UW-3988/2020,B.1.21
USA/UN-UW-5199/2020,B.1.21
USA/WA-UW-3973/2020,B.1.21
USA/WA-UW-5203/2020,B.1.21
USA/WA-UW-4289/2020,B.1.21
USA/WA-UW-4290/2020,B.1.21
USA/WA-UW-4291/2020,B.1.21
USA/WA-UW-4292/2020,B.1.21
USA/WA-UW-4321/2020,B.1.21
USA/WA-UW-3881/2020,B.1.21
USA/WA-UW-3889/2020,B.1.21
USA/WA-UW-3903/2020,B.1.21
USA/WA-UW-3911/2020,B.1.21
USA/AZ-TG268909/2020,B.1.21
USA/WA-UW69/2020,B.1.21
USA/WA-UW60/2020,B.1.21
USA/WA-S267/2020,B.1.21
USA/WA-S274/2020,B.1.21
USA/WA-S285/2020,B.1.21
USA/WA-S300/2020,B.1.21
USA/WA-S148/2020,B.1.21
USA/WA-S146/2020,B.1.21
USA/WA-UW-4538/2020,B.1.21
USA/WA-UW308/2020,B.1.21
USA/WA-UW307/2020,B.1.21
USA/WA-UW312/2020,B.1.21
USA/WA-UW310/2020,B.1.21
USA/CT-UW327/2020,B.1.21
USA/WA-UW313/2020,B.1.21
USA/WA-UW-5158/2020,B.1.21
USA/WA-UW-5166/2020,B.1.21
USA/WA-UW-5164/2020,B.1.21
USA/WA-UW-5170/2020,B.1.21
USA/WA-UW-5169/2020,B.1.21
USA/WA-UW-4695/2020,B.1.21
USA/WA-UW-4897/2020,B.1.21
USA/WA-UW346/2020,B.1.21
USA/WA-UW333/2020,B.1.21
USA/WA-UW365/2020,B.1.21
USA/WA-UW366/2020,B.1.21
