taxon,lineage
Canada/ON_PHL6980/2020,B.1.114
Canada/ON_PHL3680/2020,B.1.114
USA/PA-MGEL73/2020,B.1.114
Canada/ON_QGLO-011/2020,B.1.114
Canada/ON_QGLO-030/2020,B.1.114
Canada/ON_MU-S212/2020,B.1.114
Canada/ON_MU-S349/2020,B.1.114
Canada/ON_MU-S679/2020,B.1.114
Canada/ON-UHTC_0067/2020,B.1.114
Canada/ON-UHTC_0082/2020,B.1.114
Canada/ON-UHTC_0053/2020,B.1.114
Canada/ON-UHTC_0048/2020,B.1.114
Canada/ON-UHTC_0038/2020,B.1.114
Canada/ON-UHTC_0069/2020,B.1.114
Canada/ON-UHTC_0058/2020,B.1.114
Canada/ON-UHTC_0039/2020,B.1.114
Canada/ON-UHTC_0065/2020,B.1.114
Canada/ON-UHTC_0041/2020,B.1.114
Canada/ON-UHTC_0066/2020,B.1.114
Canada/ON-UHTC_0080/2020,B.1.114
Canada/ON-UHTC_0055/2020,B.1.114
Canada/ON-UHTC_0062/2020,B.1.114
Canada/ON-UHTC_0054/2020,B.1.114
Canada/ON-UHTC_0088/2020,B.1.114
Canada/ON-UHTC_0056/2020,B.1.114
Canada/ON-UHTC_0045/2020,B.1.114
