taxon,lineage
Belgium/ULG-10054/2020,B.1.9
Belgium/ULG-10085/2020,B.1.9
Belgium/ULG-10103/2020,B.1.9
Belgium/ULG-10106/2020,B.1.9
Belgium/ULG-10117/2020,B.1.9
Belgium/ULG-10035/2020,B.1.9
Belgium/ULG-10097/2020,B.1.9
Belgium/ULG-10098/2020,B.1.9
Turkey/GLAB-CoV008/2020,B.1.9
Belgium/ULG-10126/2020,B.1.9
Belgium/ULG-10130/2020,B.1.9
Belgium/ULG-10133/2020,B.1.9
DRC/81/2020,B.1.9
Turkey/HSGM-7718/2020,B.1.9
Latvia/05/2020,B.1.9
Russia/Chechenya-83803/2020,B.1.9
Belgium/ULG-6670/2020,B.1.9
Turkey/GLAB-CoV012/2020,B.1.9
Belgium/ULG-8617/2020,B.1.9
Belgium/ULG-6732/2020,B.1.9
Belgium/ULG-9620/2020,B.1.9
Belgium/ULG-9694/2020,B.1.9
Belgium/ULG-9732/2020,B.1.9
Belgium/ULG-10026/2020,B.1.9
Belgium/ULG-10012/2020,B.1.9
Belgium/ULG-10009/2020,B.1.9
Belgium/ULG-10011/2020,B.1.9
Belgium/ULG-10003/2020,B.1.9
Netherlands/NA_291/2020,B.1.9
Netherlands/NA_274/2020,B.1.9
Netherlands/NA_271/2020,B.1.9
Netherlands/NA_212/2020,B.1.9
Netherlands/NA_198/2020,B.1.9
Netherlands/NA_235/2020,B.1.9
Netherlands/NA_244/2020,B.1.9
Turkey/HSGM-674/2020,B.1.9
Turkey/HSGM-7668/2020,B.1.9
DRC/2563/2020,B.1.9
DRC/2670/2020,B.1.9
Saudi_Arabia/KAUST-Makkah09/2020,B.1.9
Saudi_Arabia/KAUST-Makkah20/2020,B.1.9
Belgium/ULG-0544/2020,B.1.9
Belgium/ULG-0546/2020,B.1.9
Belgium/ULG-10147/2020,B.1.9
Belgium/ULG-10148/2020,B.1.9
Belgium/ULG-10149/2020,B.1.9
Belgium/ULG-10158/2020,B.1.9
Belgium/ULG-10160/2020,B.1.9
Israel/51140068/2020,B.1.9
Israel/2020051/2020,B.1.9
USA/CA-CZB-1196/2020,B.1.9
Belgium/20A37/2020,B.1.9
Netherlands/NA_395/2020,B.1.9
Netherlands/NA_396/2020,B.1.9
Netherlands/NA_397/2020,B.1.9
Netherlands/NA_398/2020,B.1.9
Netherlands/NA_400/2020,B.1.9
Netherlands/NA_402/2020,B.1.9
Netherlands/NA_462/2020,B.1.9
Netherlands/NA_463/2020,B.1.9
Netherlands/NA_464/2020,B.1.9
Netherlands/NA_472/2020,B.1.9
Netherlands/NA_474/2020,B.1.9
Netherlands/ZuidHolland_107/2020,B.1.9
Netherlands/ZuidHolland_114/2020,B.1.9
Turkey/Istanbul-BezmCoV1/2020,B.1.9
Netherlands/NA_597/2020,B.1.9
Netherlands/NA_624/2020,B.1.9
Netherlands/Utrecht_29/2020,B.1.9
Netherlands/NA_650/2020,B.1.9
Netherlands/NA_698/2020,B.1.9
Netherlands/NA_704/2020,B.1.9
Netherlands/NA_708/2020,B.1.9
Netherlands/ZuidHolland_136/2020,B.1.9
Netherlands/ZuidHolland_144/2020,B.1.9
Netherlands/ZuidHolland_147/2020,B.1.9
Netherlands/ZuidHolland_149/2020,B.1.9
Netherlands/ZuidHolland_190/2020,B.1.9
Belgium/JBE-0317326/2020,B.1.9
Belgium/MFM-0330363/2020,B.1.9
Belgium/SAA-0330367/2020,B.1.9
USA/VA-DCLS-0398/2020,B.1.9
Scotland/EDB6530/2020,B.1.9
England/BIRM-613F5/2020,B.1.9
Scotland/EDB6384/2020,B.1.9
Scotland/EDB6392/2020,B.1.9
Scotland/EDB6391/2020,B.1.9
Scotland/EDB6383/2020,B.1.9
Scotland/EDB6394/2020,B.1.9
Scotland/EDB6388/2020,B.1.9
England/BIRM-5F6D3/2020,B.1.9
Scotland/EDB5731/2020,B.1.9
Scotland/EDB5483/2020,B.1.9
Scotland/EDB5464/2020,B.1.9
Scotland/EDB5473/2020,B.1.9
Scotland/EDB5470/2020,B.1.9
Scotland/EDB5481/2020,B.1.9
Scotland/EDB5478/2020,B.1.9
Scotland/EDB5461/2020,B.1.9
Scotland/EDB5039/2020,B.1.9
Scotland/EDB5066/2020,B.1.9
Scotland/EDB5088/2020,B.1.9
Scotland/EDB5070/2020,B.1.9
Scotland/EDB5108/2020,B.1.9
England/BIRM-5F196/2020,B.1.9
Scotland/EDB4729/2020,B.1.9
England/LOND-D5FE9/2020,B.1.9
England/CAMB-763DF/2020,B.1.9
