taxon,lineage
Australia/VIC529/2020,B.1.39
Denmark/ALAB-HH38/2020,B.1.39
Denmark/ALAB-SSI437/2020,B.1.39
Denmark/ALAB-SSI439/2020,B.1.39
Denmark/ALAB-SSI448/2020,B.1.39
Denmark/ALAB-SSI458/2020,B.1.39
Denmark/ALAB-SSI412A/2020,B.1.39
Denmark/ALAB-SSI434/2020,B.1.39
Denmark/ALAB-SSI495/2020,B.1.39
Denmark/ALAB-SSI501/2020,B.1.39
Denmark/ALAB-SSI510/2020,B.1.39
Denmark/ALAB-SSI592/2020,B.1.39
Denmark/ALAB-SSI488/2020,B.1.39
Denmark/ALAB-SSI489/2020,B.1.39
Denmark/ALAB-HH46/2020,B.1.39
Denmark/ALAB-HH50/2020,B.1.39
Denmark/ALAB-HH96/2020,B.1.39
Denmark/ALAB-HH66/2020,B.1.39
Denmark/ALAB-HH65/2020,B.1.39
Denmark/ALAB-HH87/2020,B.1.39
Denmark/ALAB-HH86/2020,B.1.39
Denmark/ALAB-SSI372/2020,B.1.39
Denmark/ALAB-SSI347/2020,B.1.39
Denmark/ALAB-SSI352/2020,B.1.39
Denmark/ALAB-SSI357/2020,B.1.39
Denmark/ALAB-SSI-604/2020,B.1.39
Denmark/ALAB-SSI-605/2020,B.1.39
Denmark/ALAB-SSI-626/2020,B.1.39
Denmark/ALAB-SSI-631/2020,B.1.39
Denmark/ALAB-SSI-670/2020,B.1.39
Denmark/ALAB-SSI-1096/2020,B.1.39
Denmark/ALAB-SSI-1192/2020,B.1.39
Denmark/ALAB-SSI-884/2020,B.1.39
Denmark/ALAB-SSI-1386/2020,B.1.39
Denmark/ALAB-SSI-1387/2020,B.1.39
Denmark/ALAB-SSI-1390/2020,B.1.39
Denmark/ALAB-SSI-681/2020,B.1.39
Denmark/ALAB-SSI-709/2020,B.1.39
Denmark/ALAB-SSI-761/2020,B.1.39
Denmark/ALAB-SSI-765/2020,B.1.39
Denmark/ALAB-SSI-767/2020,B.1.39
Denmark/ALAB-SSI-774/2020,B.1.39
Denmark/ALAB-SSI-775/2020,B.1.39
Denmark/ALAB-SSI-797/2020,B.1.39
Denmark/ALAB-SSI-828/2020,B.1.39
Denmark/ALAB-SSI-832/2020,B.1.39
Denmark/ALAB-SSI-854/2020,B.1.39
Denmark/ALAB-SSI-888/2020,B.1.39
Denmark/ALAB-SSI-894/2020,B.1.39
Denmark/ALAB-SSI-905/2020,B.1.39
Denmark/ALAB-HH-153/2020,B.1.39
Denmark/ALAB-HH-183/2020,B.1.39
Denmark/ALAB-HH-186/2020,B.1.39
Denmark/ALAB-HH-187/2020,B.1.39
Denmark/ALAB-HH-189/2020,B.1.39
Denmark/ALAB-HH-194/2020,B.1.39
Denmark/ALAB-HH-199/2020,B.1.39
Denmark/ALAB-HH-206/2020,B.1.39
Denmark/ALAB-HH-233/2020,B.1.39
Denmark/ALAB-HH-238/2020,B.1.39
Denmark/ALAB-HH-250/2020,B.1.39
Denmark/ALAB-HH-252/2020,B.1.39
Denmark/ALAB-HH-254/2020,B.1.39
New_Zealand/20VR1893/2020,B.1.39
Singapore/245/2020,B.1.39
England/CAMB-1AB73E/2020,B.1.39
England/CAMB-7EF79/2020,B.1.39
England/CAMB-7DC91/2020,B.1.39
England/CAMB-7771E/2020,B.1.39
