taxon,lineage
England/BRIS-12CE8B/2020,B.1.72
England/BRIS-12E00B/2020,B.1.72
England/BRIS-1275E5/2020,B.1.72
England/BRIS-127EAE/2020,B.1.72
England/BRIS-12A245/2020,B.1.72
England/BRIS-12A333/2020,B.1.72
England/BRIS-12901F/2020,B.1.72
England/BRIS-128951/2020,B.1.72
England/BRIS-128CEF/2020,B.1.72
England/BRIS-129808/2020,B.1.72
England/BRIS-1269CC/2020,B.1.72
England/BRIS-125FF8/2020,B.1.72
England/BRIS-126D57/2020,B.1.72
England/BRIS-124858/2020,B.1.72
England/BRIS-125C3D/2020,B.1.72
England/BRIS-1255AB/2020,B.1.72
England/BRIS-12512F/2020,B.1.72
England/BRIS-125D0D/2020,B.1.72
England/BRIS-124982/2020,B.1.72
England/BRIS-12524A/2020,B.1.72
England/BRIS-124F26/2020,B.1.72
England/BRIS-125C5B/2020,B.1.72
England/BRIS-124885/2020,B.1.72
England/BRIS-1235CB/2020,B.1.72
England/BRIS-123534/2020,B.1.72
England/OXON-ACBE7/2020,B.1.72
England/20149042204/2020,B.1.72
England/BRIS-1227C6/2020,B.1.72
England/BRIS-122939/2020,B.1.72
England/BRIS-1229EE/2020,B.1.72
England/BRIS-122957/2020,B.1.72
England/BRIS-12281E/2020,B.1.72
England/BRIS-122C4F/2020,B.1.72
England/BRIS-12230E/2020,B.1.72
England/BRIS-121F47/2020,B.1.72
England/BRIS-121FFC/2020,B.1.72
England/BRIS-121F56/2020,B.1.72
England/BRIS-12231D/2020,B.1.72
England/BRIS-121B43/2020,B.1.72
England/BRIS-121CC8/2020,B.1.72
England/BRIS-12193A/2020,B.1.72
