taxon,lineage
Turkey/HSGM-5711/2020,B.1.113
Turkey/HSGM-8964/2020,B.1.113
Turkey/HSGM-8968/2020,B.1.113
Turkey/HSGM-8975/2020,B.1.113
Turkey/HSGM-4701/2020,B.1.113
India/GBRC8/2020,B.1.113
India/NCDC-01475/2020,B.1.113
India/NCDC-01711/2020,B.1.113
India/NCDC-01712/2020,B.1.113
India/NCDC-01757/2020,B.1.113
India/NCDC-01744/2020,B.1.113
India/NCDC-02157/2020,B.1.113
Turkey/HSGM-1081/2020,B.1.113
Turkey/HSGM-1432/2020,B.1.113
India/GBRC17a/2020,B.1.113
India/GBRC17b/2020,B.1.113
India/GBRC23/2020,B.1.113
Saudi_Arabia/KAUST-Makkah189/2020,B.1.113
Saudi_Arabia/KAUST-Makkah196/2020,B.1.113
Saudi_Arabia/KAUST-Madinah208/2020,B.1.113
Saudi_Arabia/KAUST-Makkah227/2020,B.1.113
Saudi_Arabia/KAUST-Makkah236/2020,B.1.113
Saudi_Arabia/KAUST-Madinah252/2020,B.1.113
Saudi_Arabia/KAUST-Madinah255/2020,B.1.113
India/GBRC28/2020,B.1.113
India/GBRC30/2020,B.1.113
India/GBRC33/2020,B.1.113
India/GBRC34/2020,B.1.113
India/GBRC35/2020,B.1.113
India/GBRC38/2020,B.1.113
India/GBRC41/2020,B.1.113
India/GBRC45/2020,B.1.113
India/GBRC55/2020,B.1.113
India/GBRC58/2020,B.1.113
India/GBRC60/2020,B.1.113
India/GBRC64/2020,B.1.113
India/GBRC65a/2020,B.1.113
India/GBRC67a/2020,B.1.113
India/GBRC67b/2020,B.1.113
India/GBRC68/2020,B.1.113
India/GBRC69/2020,B.1.113
India/GBRC71/2020,B.1.113
India/GBRC72a/2020,B.1.113
India/GBRC72b/2020,B.1.113
India/GBRC73/2020,B.1.113
India/GBRC85/2020,B.1.113
India/GBRC87/2020,B.1.113
India/GBRC91/2020,B.1.113
India/GBRC59/2020,B.1.113
Bangladesh/BARJ_CVASU_CTG_511/2020,B.1.113
Bangladesh/BARJ_CVASU_CTG_517/2020,B.1.113
India/GBRC95b/2020,B.1.113
India/GBRC104/2020,B.1.113
India/GBRC106/2020,B.1.113
India/GBRC107/2020,B.1.113
India/GBRC108/2020,B.1.113
India/GBRC117/2020,B.1.113
Netherlands/ZuidHolland_113/2020,B.1.113
Australia/VIC1769/2020,B.1.113
India/GBRC131/2020,B.1.113
India/GBRC133/2020,B.1.113
India/GBRC135a/2020,B.1.113
India/GBRC135b/2020,B.1.113
India/GBRC136a/2020,B.1.113
India/GBRC136b/2020,B.1.113
India/GBRC137a/2020,B.1.113
India/GBRC137b/2020,B.1.113
India/GBRC139a/2020,B.1.113
India/GBRC139b/2020,B.1.113
India/GBRC140/2020,B.1.113
India/GBRC141a/2020,B.1.113
India/GBRC141b/2020,B.1.113
India/GBRC143/2020,B.1.113
India/GBRC149/2020,B.1.113
India/GBRC150a/2020,B.1.113
India/GBRC150b/2020,B.1.113
India/GBRC155/2020,B.1.113
India/GBRC156/2020,B.1.113
India/GBRC158/2020,B.1.113
India/GBRC159a/2020,B.1.113
India/GBRC160a/2020,B.1.113
India/GBRC162a/2020,B.1.113
India/GBRC164/2020,B.1.113
India/GBRC165/2020,B.1.113
India/GBRC166a/2020,B.1.113
India/GBRC166b/2020,B.1.113
India/GBRC168b/2020,B.1.113
India/ILSCV18525/2020,B.1.113
India/ILSCV18534/2020,B.1.113
India/ILSCV18539/2020,B.1.113
Bangladesh/BCSIR-NILMRC_067/2020,B.1.113
Bangladesh/BCSIR-NILMRC_069/2020,B.1.113
Bangladesh/BCSIR-NILMRC_070/2020,B.1.113
Bangladesh/BCSIR-NILMRC_071/2020,B.1.113
India/GBRC172/2020,B.1.113
India/GBRC177a/2020,B.1.113
India/GBRC179a/2020,B.1.113
India/GBRC181a/2020,B.1.113
India/GBRC181b/2020,B.1.113
India/GBRC182a/2020,B.1.113
India/GBRC183a/2020,B.1.113
Bangladesh/CHRF_0006/2020,B.1.113
India/GBRC184/2020,B.1.113
India/GBRC193b/2020,B.1.113
India/GBRC199/2020,B.1.113
India/GBRC200/2020,B.1.113
India/GBRC201a/2020,B.1.113
India/GBRC201b/2020,B.1.113
Saudi_Arabia/4637/2020,B.1.113
India/CCMB_L1208/2020,B.1.113
India/CCMB_L1276/2020,B.1.113
