taxon,lineage
Sweden/20-50043/2020,B.1.32
Sweden/20-50129/2020,B.1.32
Sweden/20-50048/2020,B.1.32
Sweden/20-50123/2020,B.1.32
Sweden/20-50130/2020,B.1.32
Sweden/20-50131/2020,B.1.32
Sweden/20-50170/2020,B.1.32
Sweden/20-50133/2020,B.1.32
Sweden/20-50172/2020,B.1.32
Sweden/20-50171/2020,B.1.32
Sweden/20-50173/2020,B.1.32
Sweden/20-50175/2020,B.1.32
Sweden/20-50176/2020,B.1.32
Sweden/20-50181/2020,B.1.32
Sweden/20-50180/2020,B.1.32
Sweden/20-50232/2020,B.1.32
Sweden/20-50235/2020,B.1.32
Sweden/20-50280/2020,B.1.32
