taxon,lineage
Netherlands/NA_28/2020,B.1.22
Netherlands/NA_18/2020,B.1.22
Netherlands/NA_17/2020,B.1.22
Australia/VIC837/2020,B.1.22
Australia/VIC845/2020,B.1.22
Australia/VIC1219/2020,B.1.22
Australia/VIC1198/2020,B.1.22
Australia/VIC789/2020,B.1.22
Australia/VIC790/2020,B.1.22
Australia/VIC818/2020,B.1.22
Australia/VIC1175/2020,B.1.22
Australia/VIC1164/2020,B.1.22
Netherlands/NA_301/2020,B.1.22
Netherlands/NA_126/2020,B.1.22
Netherlands/NA_266/2020,B.1.22
Netherlands/NA_268/2020,B.1.22
Netherlands/ZuidHolland_89/2020,B.1.22
Netherlands/ZuidHolland_34/2020,B.1.22
Netherlands/ZuidHolland_56/2020,B.1.22
Netherlands/ZuidHolland_77/2020,B.1.22
Netherlands/NA_196/2020,B.1.22
Netherlands/NA_210/2020,B.1.22
Portugal/PT0060/2020,B.1.22
Netherlands/NA_258/2020,B.1.22
Netherlands/NA_174/2020,B.1.22
Netherlands/NA_168/2020,B.1.22
Netherlands/NA_52/2020,B.1.22
Belgium/UGent-36/2020,B.1.22
Austria/Graz-MUG16/2020,B.1.22
Austria/CeMM0048/2020,B.1.22
Slovenia/MB0419/2020,B.1.22
Belgium/UGent-23/2020,B.1.22
Portugal/PT0404/2020,B.1.22
Netherlands/Utrecht_10014/2020,B.1.22
Netherlands/Utrecht_10029/2020,B.1.22
Netherlands/Friesland_12/2020,B.1.22
Netherlands/Friesland_14/2020,B.1.22
Netherlands/Gelderland_13/2020,B.1.22
Netherlands/Gelderland_14/2020,B.1.22
Netherlands/NA_355/2020,B.1.22
Netherlands/NA_362/2020,B.1.22
Netherlands/NA_374/2020,B.1.22
Netherlands/NA_592/2020,B.1.22
New_Zealand/20VR1277/2020,B.1.22
USA/MA-MGH-00718/2020,B.1.22
Netherlands/Flevoland_5/2020,B.1.22
Netherlands/Gelderland_15/2020,B.1.22
Netherlands/Gelderland_19/2020,B.1.22
Netherlands/Gelderland_20/2020,B.1.22
Netherlands/Gelderland_23/2020,B.1.22
Netherlands/NA_526/2020,B.1.22
Netherlands/NA_610/2020,B.1.22
Netherlands/NA_611/2020,B.1.22
Netherlands/Overijssel_11/2020,B.1.22
Netherlands/Overijssel_12/2020,B.1.22
Netherlands/Overijssel_13/2020,B.1.22
Netherlands/Overijssel_14/2020,B.1.22
Netherlands/Overijssel_15/2020,B.1.22
Netherlands/Overijssel_17/2020,B.1.22
Netherlands/Overijssel_18/2020,B.1.22
Netherlands/Overijssel_26/2020,B.1.22
Netherlands/Overijssel_3/2020,B.1.22
Netherlands/Overijssel_4/2020,B.1.22
Netherlands/Overijssel_6/2020,B.1.22
Netherlands/Flevoland_14/2020,B.1.22
Netherlands/Flevoland_17/2020,B.1.22
Netherlands/Gelderland_100/2020,B.1.22
Netherlands/Gelderland_101/2020,B.1.22
Netherlands/Gelderland_102/2020,B.1.22
Netherlands/Gelderland_103/2020,B.1.22
Netherlands/Gelderland_104/2020,B.1.22
Netherlands/Gelderland_105/2020,B.1.22
Netherlands/Gelderland_106/2020,B.1.22
Netherlands/Gelderland_107/2020,B.1.22
Netherlands/Gelderland_108/2020,B.1.22
Netherlands/Gelderland_109/2020,B.1.22
Netherlands/Gelderland_110/2020,B.1.22
Netherlands/Gelderland_111/2020,B.1.22
Netherlands/Gelderland_112/2020,B.1.22
Netherlands/Gelderland_113/2020,B.1.22
Netherlands/Gelderland_114/2020,B.1.22
Netherlands/Gelderland_115/2020,B.1.22
Netherlands/Gelderland_116/2020,B.1.22
Netherlands/Gelderland_117/2020,B.1.22
Netherlands/Gelderland_118/2020,B.1.22
Netherlands/Gelderland_119/2020,B.1.22
Netherlands/Gelderland_120/2020,B.1.22
Netherlands/Gelderland_121/2020,B.1.22
Netherlands/Gelderland_122/2020,B.1.22
Netherlands/Gelderland_123/2020,B.1.22
Netherlands/Gelderland_124/2020,B.1.22
Netherlands/Gelderland_125/2020,B.1.22
Netherlands/Gelderland_126/2020,B.1.22
Netherlands/Gelderland_127/2020,B.1.22
Netherlands/Gelderland_128/2020,B.1.22
Netherlands/Gelderland_129/2020,B.1.22
Netherlands/Gelderland_134/2020,B.1.22
Netherlands/Gelderland_137/2020,B.1.22
Netherlands/Gelderland_139/2020,B.1.22
Netherlands/Gelderland_140/2020,B.1.22
Netherlands/Gelderland_141/2020,B.1.22
Netherlands/Gelderland_142/2020,B.1.22
Netherlands/Gelderland_143/2020,B.1.22
Netherlands/Gelderland_144/2020,B.1.22
Netherlands/Gelderland_145/2020,B.1.22
Netherlands/Gelderland_146/2020,B.1.22
Netherlands/Gelderland_147/2020,B.1.22
Netherlands/Gelderland_148/2020,B.1.22
Netherlands/Gelderland_149/2020,B.1.22
Netherlands/Gelderland_150/2020,B.1.22
Netherlands/Gelderland_151/2020,B.1.22
Netherlands/Gelderland_152/2020,B.1.22
Netherlands/Gelderland_153/2020,B.1.22
Netherlands/Gelderland_154/2020,B.1.22
Netherlands/Gelderland_155/2020,B.1.22
Netherlands/Gelderland_157/2020,B.1.22
Netherlands/Gelderland_158/2020,B.1.22
Netherlands/Gelderland_159/2020,B.1.22
Netherlands/Gelderland_160/2020,B.1.22
Netherlands/Gelderland_161/2020,B.1.22
Netherlands/Gelderland_27/2020,B.1.22
Netherlands/Gelderland_28/2020,B.1.22
Netherlands/Gelderland_29/2020,B.1.22
Netherlands/Gelderland_30/2020,B.1.22
Netherlands/Gelderland_36/2020,B.1.22
Netherlands/Gelderland_42/2020,B.1.22
Netherlands/Gelderland_43/2020,B.1.22
Netherlands/Gelderland_44/2020,B.1.22
Netherlands/Gelderland_45/2020,B.1.22
Netherlands/Gelderland_46/2020,B.1.22
Netherlands/Gelderland_47/2020,B.1.22
Netherlands/Gelderland_52/2020,B.1.22
Netherlands/Gelderland_53/2020,B.1.22
Netherlands/Gelderland_54/2020,B.1.22
