taxon,lineage
USA/MN-MDH-1020/2020,B.1.116
USA/MN-MDH-1021/2020,B.1.116
USA/MN-MDH-1022/2020,B.1.116
USA/MN-MDH-1023/2020,B.1.116
USA/MN-MDH-1024/2020,B.1.116
USA/MN-MDH-1025/2020,B.1.116
USA/MN-MDH-1026/2020,B.1.116
USA/MN-MDH-1027/2020,B.1.116
USA/MN-MDH-1028/2020,B.1.116
USA/MN-MDH-1029/2020,B.1.116
USA/MN-MDH-1030/2020,B.1.116
USA/MN-MDH-1031/2020,B.1.116
USA/MN-MDH-1032/2020,B.1.116
USA/MN-MDH-1033/2020,B.1.116
USA/MN-MDH-1034/2020,B.1.116
USA/MN-MDH-1035/2020,B.1.116
USA/MN-MDH-1036/2020,B.1.116
USA/MN-MDH-1037/2020,B.1.116
USA/MN-MDH-1038/2020,B.1.116
USA/MN-MDH-1039/2020,B.1.116
USA/MN-MDH-1040/2020,B.1.116
USA/MN-MDH-1041/2020,B.1.116
USA/MN-MDH-1046/2020,B.1.116
USA/MN-MDH-1047/2020,B.1.116
USA/MN-MDH-1048/2020,B.1.116
USA/MN-MDH-1049/2020,B.1.116
USA/MN-MDH-1050/2020,B.1.116
USA/MN-MDH-1051/2020,B.1.116
USA/MN-MDH-1052/2020,B.1.116
USA/MN-MDH-1053/2020,B.1.116
USA/MN-MDH-1054/2020,B.1.116
USA/MN-MDH-1055/2020,B.1.116
USA/MN-MDH-1056/2020,B.1.116
USA/MN-MDH-1057/2020,B.1.116
USA/MN-MDH-1058/2020,B.1.116
USA/MN-MDH-1059/2020,B.1.116
USA/MN-MDH-1060/2020,B.1.116
USA/MN-MDH-1061/2020,B.1.116
USA/MN-MDH-1062/2020,B.1.116
USA/MN-MDH-1063/2020,B.1.116
USA/MN-MDH-1064/2020,B.1.116
USA/MN-MDH-1065/2020,B.1.116
USA/MN-MDH-1066/2020,B.1.116
USA/MN-MDH-1067/2020,B.1.116
USA/MN-MDH-1068/2020,B.1.116
USA/MN-MDH-1069/2020,B.1.116
USA/MN-MDH-1110/2020,B.1.116
USA/MN-MDH-1111/2020,B.1.116
USA/MN-MDH-1112/2020,B.1.116
USA/MN-MDH-1113/2020,B.1.116
USA/MN-MDH-1114/2020,B.1.116
USA/MN-MDH-1115/2020,B.1.116
USA/MN-MDH-1116/2020,B.1.116
USA/MN-MDH-1117/2020,B.1.116
USA/MN-MDH-1118/2020,B.1.116
USA/MN-MDH-1119/2020,B.1.116
USA/MN-MDH-1120/2020,B.1.116
