taxon,lineage
South_Africa/KRISP-011/2020,B.1.106
South_Africa/KRISP-07/2020,B.1.106
South_Africa/KRISP-010/2020,B.1.106
SouthAfrica/KRISP-103/2020,B.1.106
SouthAfrica/KRISP-104/2020,B.1.106
SouthAfrica/KRISP-105/2020,B.1.106
SouthAfrica/KRISP-106/2020,B.1.106
South_Africa/KRISP-0016/2020,B.1.106
South_Africa/KRISP-0024/2020,B.1.106
South_Africa/KRISP-0026/2020,B.1.106
South_Africa/KRISP-0028/2020,B.1.106
South_Africa/KRISP-0033/2020,B.1.106
South_Africa/KRISP-0065/2020,B.1.106
South_Africa/KRISP-0066/2020,B.1.106
South_Africa/KRISP-0074/2020,B.1.106
South_Africa/KRISP-0075/2020,B.1.106
South_Africa/KRISP-0080/2020,B.1.106
South_Africa/KRISP-0081/2020,B.1.106
South_Africa/KRISP-0084/2020,B.1.106
South_Africa/KRISP-0088/2020,B.1.106
South_Africa/KRISP-0089/2020,B.1.106
South_Africa/KRISP-0090/2020,B.1.106
South_Africa/KRISP-0091/2020,B.1.106
South_Africa/KRISP-0096/2020,B.1.106
South_Africa/KRISP-0097/2020,B.1.106
South_Africa/KRISP-0111/2020,B.1.106
South_Africa/KRISP-0112/2020,B.1.106
South_Africa/KRISP-0113/2020,B.1.106
South_Africa/KRISP-0116/2020,B.1.106
South_Africa/KRISP-0118/2020,B.1.106
South_Africa/KRISP-0120/2020,B.1.106
South_Africa/KRISP-0121/2020,B.1.106
South_Africa/KRISP-0122/2020,B.1.106
South_Africa/KRISP-0145/2020,B.1.106
South_Africa/KRISP-0155/2020,B.1.106
South_Africa/KRISP-0158/2020,B.1.106
South_Africa/KRISP-0161/2020,B.1.106
South_Africa/KRISP-0162/2020,B.1.106
South_Africa/KRISP-0163/2020,B.1.106
South_Africa/KRISP-0164/2020,B.1.106
South_Africa/KRISP-0167/2020,B.1.106
South_Africa/KRISP-0168/2020,B.1.106
South_Africa/KRISP-0171/2020,B.1.106
South_Africa/KRISP-0172/2020,B.1.106
South_Africa/KRISP-0173/2020,B.1.106
South_Africa/KRISP-0174/2020,B.1.106
England/CAMB-7C694/2020,B.1.106
