taxon,lineage
USA/WA-UW-1799/2020,B.1.43
USA/WA-UW-1872/2020,B.1.43
USA/WA-UW-1680/2020,B.1.43
Australia/VIC357/2020,B.1.43
USA/WA-UW-1661/2020,B.1.43
USA/WA-UW-1620/2020,B.1.43
USA/WA-UW-2142/2020,B.1.43
USA/WA-UW-2146/2020,B.1.43
USA/WA-UW-3935/2020,B.1.43
USA/AZ-TG269875/2020,B.1.43
USA/UT-06/2020,B.1.43
USA/UT-05/2020,B.1.43
USA/WA-S199/2020,B.1.43
USA/WA-S198/2020,B.1.43
USA/WA-S197/2020,B.1.43
USA/WA-S202/2020,B.1.43
USA/WA-S206/2020,B.1.43
USA/WA-S205/2020,B.1.43
USA/WA-S204/2020,B.1.43
USA/WA-S203/2020,B.1.43
USA/WA-S209/2020,B.1.43
USA/WA-S208/2020,B.1.43
USA/WA-S217/2020,B.1.43
USA/WA-S216/2020,B.1.43
USA/WA-S180/2020,B.1.43
USA/WA-S179/2020,B.1.43
USA/WA-S182/2020,B.1.43
USA/WA-S188/2020,B.1.43
USA/WA-S186/2020,B.1.43
USA/WA-S191/2020,B.1.43
USA/WA-S189/2020,B.1.43
USA/WA-S195/2020,B.1.43
USA/WA-S192/2020,B.1.43
USA/WA-S220/2020,B.1.43
USA/WA-S218/2020,B.1.43
USA/WA-S223/2020,B.1.43
USA/WA-S228/2020,B.1.43
USA/WA-S226/2020,B.1.43
USA/WA-S225/2020,B.1.43
USA/WA-S231/2020,B.1.43
USA/WA-S169/2020,B.1.43
USA/WA-S168/2020,B.1.43
USA/WA-S167/2020,B.1.43
Australia/VIC104/2020,B.1.43
USA/UT-019/2020,B.1.43
USA/UT_8906/2020,B.1.43
USA/WA-S332/2020,B.1.43
USA/WA-S361/2020,B.1.43
USA/WA-S362/2020,B.1.43
USA/WA-S363/2020,B.1.43
USA/WA-S364/2020,B.1.43
USA/WA-S371/2020,B.1.43
USA/WA-S378/2020,B.1.43
USA/WA-S379/2020,B.1.43
USA/WA-S381/2020,B.1.43
USA/WA-S382/2020,B.1.43
USA/WA-S384/2020,B.1.43
USA/WA-S387/2020,B.1.43
USA/WA-S388/2020,B.1.43
USA/WA-S389/2020,B.1.43
USA/WA-S390/2020,B.1.43
USA/WA-S449/2020,B.1.43
USA/WA-S501/2020,B.1.43
USA/WA-S511/2020,B.1.43
USA/WA-S521/2020,B.1.43
USA/WA-S536/2020,B.1.43
USA/WA-S562/2020,B.1.43
USA/MD-HP00038/2020,B.1.43
USA/TX-HMH091/2020,B.1.43
USA/TX-HMH0124/2020,B.1.43
USA/CA-SR0175/2020,B.1.43
USA/WI-UW-304/2020,B.1.43
USA/CA-SR0234/2020,B.1.43
USA/CA-SR0182/2020,B.1.43
USA/WA-S718/2020,B.1.43
USA/WA-S744/2020,B.1.43
USA/WA-S831/2020,B.1.43
USA/UT-03794/2020,B.1.43
USA/CA-SR0377/2020,B.1.43
USA/AZ-TG268905/2020,B.1.43
USA/WA-S911/2020,B.1.43
USA/NY-NYUMC913/2020,B.1.43
USA/NM-UNM-00064/2020,B.1.43
USA/CA-QDX-157/2020,B.1.43
USA/CA-QDX-29/2020,B.1.43
USA/CA-QDX-43/2020,B.1.43
USA/CA-SR0432/2020,B.1.43
USA/KY-9A06/2020,B.1.43
USA/CA-CZB-1413/2020,B.1.43
USA/CA-CZB-1418/2020,B.1.43
USA/CA-CZB-1420/2020,B.1.43
USA/CA-CZB-1428/2020,B.1.43
USA/CA-CZB-1435/2020,B.1.43
USA/CA-CZB-1442/2020,B.1.43
USA/CA-CZB-1450/2020,B.1.43
USA/CA-CZB-1452/2020,B.1.43
USA/CA-CZB-1455/2020,B.1.43
USA/CA-CZB-1460/2020,B.1.43
USA/CA-CZB-1461/2020,B.1.43
USA/CA-CZB-1463/2020,B.1.43
USA/CA-CZB-1464/2020,B.1.43
USA/CA-CZB-1466/2020,B.1.43
USA/CA-CZB-1477/2020,B.1.43
USA/CA-CZB-1478/2020,B.1.43
USA/CA-CZB-1479/2020,B.1.43
USA/CA-CZB-1481/2020,B.1.43
USA/CA-CZB-1482/2020,B.1.43
USA/CA-CZB-1484/2020,B.1.43
USA/CA-CZB-1485/2020,B.1.43
USA/CA-CZB-1486/2020,B.1.43
USA/CA-CZB-1499/2020,B.1.43
USA/CA-CZB-1503/2020,B.1.43
USA/CA-CZB-1504/2020,B.1.43
USA/CA-CZB-1517/2020,B.1.43
USA/CA-CZB-1518/2020,B.1.43
USA/CA-CZB-1519/2020,B.1.43
USA/CA-CZB-1520/2020,B.1.43
USA/CA-CZB-1521/2020,B.1.43
USA/CA-CZB-1523/2020,B.1.43
USA/CA-CZB-1524/2020,B.1.43
USA/CA-CZB-1525/2020,B.1.43
USA/CA-CZB-1528/2020,B.1.43
USA/CA-CZB-1531/2020,B.1.43
USA/CA-CZB-1534/2020,B.1.43
USA/CA-CZB-1540/2020,B.1.43
USA/CA-CZB-1543/2020,B.1.43
USA/CA-CZB-1545/2020,B.1.43
USA/CA-CZB-1546/2020,B.1.43
USA/CA-CZB-1547/2020,B.1.43
USA/CA-CZB-1549/2020,B.1.43
USA/CA-QDX-101/2020,B.1.43
USA/CA-CZB-1677/2020,B.1.43
USA/CA-CZB-1684/2020,B.1.43
USA/CA-CZB-1689/2020,B.1.43
USA/CA-CZB-1690/2020,B.1.43
USA/CA-CZB-1691/2020,B.1.43
USA/CA-CZB-1693/2020,B.1.43
USA/CA-CZB-1694/2020,B.1.43
USA/CA-CZB-1695/2020,B.1.43
USA/CA-CZB-1696/2020,B.1.43
USA/CA-CZB-1697/2020,B.1.43
USA/CA-CZB-1698/2020,B.1.43
USA/CA-CZB-1700/2020,B.1.43
USA/CA-CZB-1701/2020,B.1.43
USA/CA-CZB-1702/2020,B.1.43
USA/CA-CZB-1704/2020,B.1.43
USA/CA-CZB-1705/2020,B.1.43
USA/CA-CZB-1707/2020,B.1.43
USA/CA-CZB-1709/2020,B.1.43
USA/CA-CZB-1710/2020,B.1.43
USA/CA-CZB-1711/2020,B.1.43
USA/CA-CZB-1718/2020,B.1.43
USA/CA-CZB-1720/2020,B.1.43
USA/CA-CZB-1721/2020,B.1.43
