taxon,lineage
Australia/VIC303/2020,B.1.88
Romania/Buzau-292638/2020,B.1.88
England/PORT-2D0E85/2020,B.1.88
England/EXET-1372CD/2020,B.1.88
England/NORW-EBE01/2020,B.1.88
England/NORW-EB37B/2020,B.1.88
England/SHEF-CB2A1/2020,B.1.88
Northern_Ireland/NIRE-FBD7A/2020,B.1.88
England/CAMB-1B004A/2020,B.1.88
England/CAMB-1AC946/2020,B.1.88
England/SHEF-C7463/2020,B.1.88
England/SHEF-D3051/2020,B.1.88
England/SHEF-C095C/2020,B.1.88
England/SHEF-C1663/2020,B.1.88
England/SHEF-D0072/2020,B.1.88
England/CAMB-8266E/2020,B.1.88
England/BRIS-125383/2020,B.1.88
England/NORW-E8675/2020,B.1.88
England/SHEF-CC54D/2020,B.1.88
England/CAMB-7EB75/2020,B.1.88
England/CAMB-7EBDF/2020,B.1.88
England/20164076104/2020,B.1.88
England/NORW-E896D/2020,B.1.88
England/CAMB-793CD/2020,B.1.88
England/SHEF-CE97C/2020,B.1.88
England/CAMB-7AB00/2020,B.1.88
England/20118152604/2020,B.1.88
England/CAMB-75B9C/2020,B.1.88
England/CAMB-772C2/2020,B.1.88
England/20130061604/2020,B.1.88
England/20134024504/2020,B.1.88
England/20144037404/2020,B.1.88
England/20144036004/2020,B.1.88
England/20142024404/2020,B.1.88
England/201300860/2020,B.1.88
England/20138007704/2020,B.1.88
England/20142079504/2020,B.1.88
England/BRIS-122298/2020,B.1.88
England/20139004304/2020,B.1.88
England/20144035904/2020,B.1.88
England/20139054904/2020,B.1.88
England/20139054704/2020,B.1.88
