taxon,lineage
England/SHEF-CBB2E/2020,B.1.34
England/NOTT-1105D0/2020,B.1.34
England/NORW-E994E/2020,B.1.34
England/NOTT-110109/2020,B.1.34
England/NOTT-1100C0/2020,B.1.34
England/NOTT-110048/2020,B.1.34
England/NOTT-10FFE5/2020,B.1.34
England/NOTT-10F932/2020,B.1.34
England/NOTT-10F923/2020,B.1.34
England/NOTT-10F738/2020,B.1.34
England/NOTT-10F4F5/2020,B.1.34
England/NOTT-10E64B/2020,B.1.34
England/NOTT-10E65A/2020,B.1.34
England/NOTT-10E696/2020,B.1.34
England/NOTT-10EB6A/2020,B.1.34
England/NOTT-10E960/2020,B.1.34
England/NOTT-10EA30/2020,B.1.34
England/NOTT-10E2FC/2020,B.1.34
England/NOTT-10E07A/2020,B.1.34
England/NOTT-10E04D/2020,B.1.34
