taxon,lineage
USA/WA-UW-2008/2020,B.1.38
USA/WA-UW-1644/2020,B.1.38
USA/WA-UW-5629/2020,B.1.38
USA/WA-UW-3844/2020,B.1.38
USA/WA-UW-5190/2020,B.1.38
USA/WA-UW-4337/2020,B.1.38
USA/WA-UW389/2020,B.1.38
USA/WA-UW-4565/2020,B.1.38
USA/WA-S398/2020,B.1.38
USA/WA-S408/2020,B.1.38
USA/WA-S435/2020,B.1.38
USA/AK-PHL101/2020,B.1.38
USA/AK-PHL152/2020,B.1.38
USA/AK-PHL153/2020,B.1.38
USA/AK-PHL193/2020,B.1.38
USA/AK-PHL070/2020,B.1.38
USA/AK-PHL178/2020,B.1.38
USA/WA-UW-6546/2020,B.1.38
USA/WA-UW-4746/2020,B.1.38
USA/WA-S946/2020,B.1.38
